id,year,lwage,educ,exper,black,south,married,female,union,hours,age
466,1,3.173,11.4,3.1,1,0,0,1,1,66.3,21.2
466,2,1.2937,11.4,4.5,1,0,1,1,1,46.3,22.2
466,3,4.2096,11.4,4.8,1,0,0,1,0,37.9,23.2
466,4,-0.6656,11.4,7.9,1,0,0,1,0,47.0,24.2
466,5,1.7876,11.4,7.5,1,0,1,1,1,39.0,25.2
466,6,1.9678,11.4,10.2,1,0,0,1,0,46.9,26.2
467,1,0.54,13.5,13.0,0,1,1,1,0,41.3,31.0
467,2,2.4876,13.5,12.4,0,1,1,1,0,40.7,32.0
467,3,1.8483,13.5,12.4,0,1,1,1,0,39.1,33.0
467,4,-2.9569,13.5,12.4,0,1,1,1,0,28.4,34.0
467,5,1.9348,13.5,14.0,0,1,1,1,1,55.5,35.0
467,6,1.4425,13.5,15.1,0,1,0,1,0,32.5,36.0
468,1,0.5118,13.9,11.8,0,1,0,1,0,29.1,30.3
468,2,8.2493,13.9,11.5,0,1,0,1,1,38.3,31.3
468,3,3.9098,13.9,12.8,0,1,0,1,0,32.3,32.3
468,4,1.0923,13.9,11.2,0,1,1,1,0,39.6,33.3
468,5,1.9747,13.9,13.2,0,1,1,1,0,45.5,34.3
468,6,1.2463,13.9,16.3,0,1,0,1,0,48.0,35.3
469,1,2.9205,10.7,14.7,0,0,1,0,1,46.5,31.0
469,2,4.3038,10.7,15.2,0,0,1,0,1,37.6,32.0
469,3,1.4612,10.7,16.9,0,0,0,0,0,40.4,33.0
469,4,3.0413,10.7,19.0,0,0,1,0,0,43.3,34.0
469,5,1.8662,10.7,18.1,0,0,0,0,0,25.9,35.0
469,6,1.7873,10.7,19.4,0,0,1,0,1,44.6,36.0
470,1,4.6769,10.6,15.1,0,0,1,0,0,28.3,31.5
470,2,2.3115,10.6,18.3,0,0,1,0,0,56.3,32.5
470,3,2.0998,10.6,14.8,0,0,0,0,0,36.8,33.5
470,4,2.7847,10.6,18.6,0,0,1,0,0,38.5,34.5
470,5,1.5371,10.6,18.8,0,0,1,0,0,33.8,35.5
470,6,1.7652,10.6,20.5,0,0,0,0,0,35.0,36.5
471,1,4.4561,11.3,10.7,0,1,0,0,1,58.2,28.7
471,2,2.5349,11.3,12.3,0,1,1,0,0,47.5,29.7
471,3,3.438,11.3,14.1,0,1,1,0,1,27.6,30.7
471,4,1.3505,11.3,17.5,0,1,1,0,0,52.0,31.7
471,5,2.1323,11.3,16.2,0,1,0,0,0,49.5,32.7
471,6,5.5993,11.3,15.5,0,1,0,0,1,37.8,33.7
472,1,1.2226,6.2,26.3,0,0,1,0,0,42.5,38.9
472,2,0.6621,6.2,27.2,0,0,0,0,1,39.9,39.9
472,3,1.7879,6.2,26.9,0,0,1,0,1,55.8,40.9
472,4,1.4293,6.2,29.4,0,0,1,0,0,33.6,41.9
472,5,0.6142,6.2,31.4,0,0,1,0,0,41.2,42.9
472,6,3.0699,6.2,30.4,0,0,1,0,0,36.6,43.9
473,1,5.4259,8.2,7.2,0,0,1,1,0,28.5,20.4
473,2,1.6311,8.2,7.7,0,0,1,1,0,57.5,21.4
473,3,2.2196,8.2,7.4,0,0,0,1,0,30.5,22.4
473,4,2.7717,8.2,9.0,0,0,1,1,0,41.8,23.4
473,5,2.0358,8.2,11.8,0,0,0,1,0,26.1,24.4
473,6,-0.8844,8.2,11.9,0,0,1,1,0,36.8,25.4
474,1,0.3833,15.4,3.6,0,0,1,0,1,43.4,25.0
474,2,-0.9092,15.4,4.4,0,0,1,0,0,33.4,26.0
474,3,-3.8234,15.4,5.7,0,0,1,0,0,44.7,27.0
474,4,1.3197,15.4,6.1,0,0,1,0,0,37.8,28.0
474,5,1.7963,15.4,5.5,0,0,1,0,1,49.3,29.0
474,6,1.189,15.4,10.7,0,0,1,0,1,50.9,30.0
475,1,-0.98,16.1,7.4,0,0,1,0,0,35.3,29.4
475,2,2.3835,16.1,8.7,0,0,0,0,1,40.6,30.4
475,3,1.2453,16.1,9.2,0,0,0,0,0,41.5,31.4
475,4,3.7463,16.1,9.5,0,0,1,0,1,45.0,32.4
475,5,-4.1218,16.1,11.1,0,0,1,0,0,40.1,33.4
475,6,4.0518,16.1,10.7,0,0,1,0,0,41.5,34.4
476,1,4.4,11.4,5.0,0,0,0,0,0,38.1,20.1
476,2,2.1479,11.4,2.5,0,0,1,0,0,40.9,21.1
476,3,2.3784,11.4,3.7,0,0,1,0,1,50.4,22.1
476,4,3.9899,11.4,5.3,0,0,1,0,0,45.2,23.1
476,5,0.6105,11.4,8.1,0,0,0,0,1,45.6,24.1
476,6,7.0968,11.4,7.8,0,0,1,0,0,45.8,25.1
477,1,2.6372,13.4,8.3,1,1,0,1,0,38.8,28.9
477,2,2.5189,13.4,11.8,1,1,1,1,0,42.6,29.9
477,3,1.2613,13.4,12.2,1,1,0,1,0,31.3,30.9
477,4,1.9539,13.4,13.0,1,1,0,1,1,50.2,31.9
477,5,2.2604,13.4,14.2,1,1,1,1,0,17.7,32.9
477,6,2.1369,13.4,16.9,1,1,0,1,0,39.3,33.9
478,1,2.7274,12.8,23.4,0,1,1,0,0,49.1,40.0
478,2,-0.3923,12.8,21.5,0,1,0,0,0,29.1,41.0
478,3,1.6777,12.8,24.8,0,1,0,0,1,43.2,42.0
478,4,1.8655,12.8,24.6,0,1,1,0,0,34.6,43.0
478,5,1.2799,12.8,25.7,0,1,0,0,1,37.0,44.0
478,6,0.6596,12.8,24.5,0,1,1,0,0,47.6,45.0
479,1,-0.1955,19.7,4.3,0,0,1,1,0,41.6,30.1
479,2,1.6928,19.7,4.6,0,0,1,1,1,23.7,31.1
479,3,2.1295,19.7,7.3,0,0,0,1,0,32.2,32.1
479,4,-1.5249,19.7,8.5,0,0,1,1,0,47.8,33.1
479,5,6.1798,19.7,6.4,0,0,1,1,0,43.6,34.1
479,6,3.5567,19.7,9.4,0,0,0,1,0,54.0,35.1
480,1,2.9008,14.8,11.7,0,1,1,0,1,53.5,31.4
480,2,0.3381,14.8,11.4,0,1,1,0,0,37.3,32.4
480,3,2.3727,14.8,13.3,0,1,1,0,1,60.0,33.4
480,4,2.0163,14.8,13.9,0,1,1,0,0,40.2,34.4
480,5,6.8006,14.8,14.9,0,1,1,0,0,32.3,35.4
480,6,2.9436,14.8,15.3,0,1,1,0,0,34.9,36.4
481,1,1.6465,11.7,3.5,1,0,0,0,0,21.9,22.4
481,2,3.0873,11.7,4.6,1,0,0,0,1,52.9,23.4
481,3,0.1473,11.7,7.5,1,0,1,0,0,52.8,24.4
481,4,-2.7144,11.7,7.8,1,0,1,0,0,31.9,25.4
481,5,2.3328,11.7,8.6,1,0,1,0,1,38.2,26.4
481,6,-0.3026,11.7,9.3,1,0,0,0,1,40.8,27.4
482,1,0.0186,9.6,10.4,1,1,1,1,0,32.3,26.3
482,2,2.5038,9.6,12.7,1,1,1,1,1,26.0,27.3
482,3,0.939,9.6,12.4,1,1,0,1,0,38.3,28.3
482,4,1.9763,9.6,12.3,1,1,1,1,0,37.4,29.3
482,5,3.6385,9.6,15.4,1,1,1,1,0,36.9,30.3
482,6,1.1692,9.6,15.5,1,1,0,1,0,41.8,31.3
483,1,0.3497,8.0,13.8,0,1,0,1,0,51.4,27.7
483,2,-0.2682,8.0,16.4,0,1,1,1,0,37.6,28.7
483,3,-0.1259,8.0,15.7,0,1,0,1,0,41.4,29.7
483,4,-0.6765,8.0,17.1,0,1,1,1,1,45.8,30.7
483,5,-0.3907,8.0,16.6,0,1,0,1,1,44.4,31.7
483,6,1.2908,8.0,18.5,0,1,1,1,1,35.1,32.7
484,1,1.0098,12.5,10.2,1,0,0,0,0,40.8,28.1
484,2,2.243,12.5,9.0,1,0,0,0,0,44.4,29.1
484,3,3.3549,12.5,11.8,1,0,0,0,0,31.0,30.1
484,4,2.7206,12.5,12.7,1,0,0,0,0,50.1,31.1
484,5,1.7836,12.5,13.6,1,0,1,0,0,51.5,32.1
484,6,-0.3056,12.5,15.6,1,0,1,0,0,34.2,33.1
485,1,2.2978,10.1,21.9,0,1,1,1,0,41.5,37.7
485,2,1.3181,10.1,24.1,0,1,0,1,0,45.1,38.7
485,3,-0.3143,10.1,22.6,0,1,0,1,0,35.6,39.7
485,4,2.9988,10.1,24.7,0,1,1,1,0,43.9,40.7
485,5,1.2557,10.1,25.7,0,1,0,1,0,41.3,41.7
485,6,0.764,10.1,25.5,0,1,0,1,0,28.3,42.7
486,1,2.8154,8.4,19.9,0,0,0,1,0,43.7,33.3
486,2,3.1202,8.4,22.2,0,0,0,1,0,31.2,34.3
486,3,1.1173,8.4,20.9,0,0,1,1,0,47.5,35.3
486,4,1.1835,8.4,22.4,0,0,1,1,0,34.6,36.3
486,5,1.8368,8.4,23.0,0,0,1,1,1,38.7,37.3
486,6,2.2962,8.4,23.2,0,0,1,1,1,51.0,38.3
487,1,-0.9506,10.4,5.1,0,0,0,0,0,44.0,23.3
487,2,1.7331,10.4,7.2,0,0,0,0,0,31.4,24.3
487,3,4.2306,10.4,7.6,0,0,0,0,0,31.9,25.3
487,4,0.8465,10.4,11.7,0,0,0,0,0,35.2,26.3
487,5,3.5933,10.4,10.8,0,0,1,0,0,43.2,27.3
487,6,4.3078,10.4,11.6,0,0,1,0,0,42.9,28.3
488,1,0.946,9.3,17.1,0,1,1,1,0,33.3,31.5
488,2,2.4591,9.3,16.1,0,1,1,1,1,30.7,32.5
488,3,0.943,9.3,17.4,0,1,1,1,1,42.3,33.5
488,4,2.3212,9.3,19.3,0,1,1,1,0,38.5,34.5
488,5,2.6198,9.3,21.2,0,1,1,1,0,57.3,35.5
488,6,0.9216,9.3,21.7,0,1,1,1,0,40.3,36.5
489,1,2.5033,16.2,11.0,0,0,0,1,0,54.5,33.0
489,2,3.3112,16.2,11.8,0,0,1,1,1,30.6,34.0
489,3,1.242,16.2,13.2,0,0,1,1,0,27.4,35.0
489,4,0.0986,16.2,14.0,0,0,1,1,0,31.0,36.0
489,5,-0.7518,16.2,13.7,0,0,0,1,1,49.5,37.0
489,6,2.1628,16.2,15.8,0,0,1,1,1,54.0,38.0
490,1,6.0169,14.2,15.6,1,0,1,1,1,33.7,36.8
490,2,3.0533,14.2,17.7,1,0,0,1,0,36.3,37.8
490,3,1.4653,14.2,18.2,1,0,0,1,0,30.6,38.8
490,4,1.8132,14.2,22.2,1,0,0,1,0,25.5,39.8
490,5,0.9386,14.2,20.6,1,0,1,1,0,45.7,40.8
490,6,0.311,14.2,20.2,1,0,1,1,1,41.8,41.8
491,1,2.273,12.0,21.4,0,0,1,1,0,40.1,39.5
491,2,2.3149,12.0,23.0,0,0,0,1,1,28.8,40.5
491,3,2.4154,12.0,25.2,0,0,1,1,0,53.1,41.5
491,4,5.3178,12.0,23.9,0,0,1,1,1,36.0,42.5
491,5,2.6295,12.0,23.9,0,0,1,1,0,44.3,43.5
491,6,2.7875,12.0,27.3,0,0,1,1,1,28.4,44.5
492,1,-0.297,15.7,0.8,0,1,1,1,0,38.5,23.9
492,2,8.9802,15.7,2.8,0,1,0,1,0,42.3,24.9
492,3,3.0379,15.7,4.0,0,1,0,1,1,42.6,25.9
492,4,3.8982,15.7,5.1,0,1,1,1,0,41.2,26.9
492,5,1.611,15.7,6.9,0,1,1,1,0,44.0,27.9
492,6,1.9574,15.7,6.5,0,1,0,1,1,31.0,28.9
493,1,1.5507,12.2,6.7,0,0,1,1,0,41.6,25.1
493,2,0.3481,12.2,7.9,0,0,1,1,0,40.9,26.1
493,3,2.1345,12.2,9.1,0,0,1,1,0,41.9,27.1
493,4,3.6457,12.2,10.0,0,0,0,1,1,40.6,28.1
493,5,0.163,12.2,11.4,0,0,0,1,0,29.8,29.1
493,6,-0.605,12.2,12.8,0,0,0,1,0,29.5,30.1
494,1,2.2831,9.8,7.0,0,0,1,1,0,22.3,22.5
494,2,0.9421,9.8,8.1,0,0,1,1,0,46.5,23.5
494,3,1.8422,9.8,7.0,0,0,0,1,0,46.6,24.5
494,4,2.1828,9.8,9.7,0,0,1,1,0,46.7,25.5
494,5,1.1409,9.8,11.1,0,0,0,1,0,42.5,26.5
494,6,2.7278,9.8,12.3,0,0,0,1,0,22.9,27.5
495,1,2.0538,15.8,6.1,0,1,1,1,0,31.8,28.6
495,2,3.843,15.8,7.1,0,1,0,1,0,41.4,29.6
495,3,3.0494,15.8,8.2,0,1,1,1,0,41.1,30.6
495,4,3.9118,15.8,10.3,0,1,0,1,0,38.2,31.6
495,5,-2.7662,15.8,11.8,0,1,1,1,0,43.0,32.6
495,6,0.9459,15.8,11.4,0,1,1,1,0,40.1,33.6
496,1,-0.308,13.3,14.4,0,1,0,1,0,41.0,32.8
496,2,1.7963,13.3,14.6,0,1,0,1,0,34.9,33.8
496,3,3.9836,13.3,15.3,0,1,1,1,0,47.9,34.8
496,4,1.8996,13.3,16.2,0,1,0,1,0,36.6,35.8
496,5,3.6274,13.3,18.2,0,1,1,1,0,29.4,36.8
496,6,1.5191,13.3,18.8,0,1,1,1,0,33.8,37.8
497,1,1.4343,9.4,22.8,0,0,1,1,1,37.2,35.9
497,2,3.3582,9.4,20.7,0,0,1,1,0,48.0,36.9
497,3,1.5614,9.4,23.0,0,0,1,1,0,39.7,37.9
497,4,2.6488,9.4,23.0,0,0,1,1,0,38.5,38.9
497,5,0.9342,9.4,23.6,0,0,1,1,0,30.0,39.9
497,6,4.1665,9.4,25.5,0,0,1,1,0,46.3,40.9
498,1,2.0104,11.5,12.2,1,0,1,1,0,34.8,29.5
498,2,2.823,11.5,15.9,1,0,0,1,1,39.2,30.5
498,3,-0.2166,11.5,13.8,1,0,1,1,0,51.8,31.5
498,4,1.7861,11.5,13.9,1,0,0,1,0,44.1,32.5
498,5,3.7569,11.5,16.3,1,0,0,1,0,27.0,33.5
498,6,3.4773,11.5,14.9,1,0,0,1,0,25.8,34.5
499,1,-1.3219,9.8,12.2,0,0,0,0,0,39.5,28.1
499,2,0.7985,9.8,13.3,0,0,0,0,0,30.3,29.1
499,3,1.3062,9.8,15.1,0,0,1,0,0,45.2,30.1
499,4,0.266,9.8,16.2,0,0,1,0,0,40.3,31.1
499,5,2.2151,9.8,15.8,0,0,0,0,1,41.3,32.1
499,6,0.3076,9.8,17.1,0,0,0,0,0,34.3,33.1
500,1,1.0765,8.5,15.6,0,0,0,1,1,53.9,30.9
500,2,1.7945,8.5,16.2,0,0,1,1,0,62.7,31.9
500,3,1.3472,8.5,18.7,0,0,0,1,0,37.8,32.9
500,4,2.1999,8.5,18.1,0,0,1,1,1,42.8,33.9
500,5,4.0317,8.5,20.0,0,0,1,1,0,40.8,34.9
500,6,0.0754,8.5,20.4,0,0,1,1,1,37.9,35.9
