worker_id,year,mode,prod_remote,commute,kids,age,educ,income,sector,firm_size,tech_job
1577,2021,0,5.57,24.5,1,32.0,14.7,17280.79,2,2,0
1577,2022,1,6.34,32.2,1,33.0,14.7,18822.32,2,2,0
1577,2023,1,5.67,21.1,1,34.0,14.7,17956.79,2,2,0
1578,2019,2,7.88,14.4,1,28.0,9.7,7171.5,2,3,1
1578,2020,2,7.72,22.0,1,29.0,9.7,7883.56,2,3,1
1578,2021,2,7.92,20.0,1,30.0,9.7,8067.6,2,3,1
1578,2022,2,7.95,17.7,1,31.0,9.7,8689.69,2,3,1
1578,2023,1,8.05,15.7,1,32.0,9.7,8727.34,2,3,1
1579,2019,1,4.73,46.7,0,48.0,12.1,12245.07,4,2,0
1579,2020,2,4.85,35.4,0,49.0,12.1,12389.26,4,2,0
1579,2021,2,4.71,44.3,0,50.0,12.1,12735.32,4,2,0
1579,2022,0,5.02,51.1,0,51.0,12.1,12175.22,4,2,0
1579,2023,0,4.88,37.0,0,52.0,12.1,13634.65,4,2,0
1580,2019,2,5.86,7.3,1,52.0,18.6,31969.5,1,2,1
1580,2020,2,6.05,18.2,1,53.0,18.6,34366.34,1,2,1
1580,2021,1,6.14,14.7,2,54.0,18.6,35124.41,1,2,1
1580,2022,1,5.36,17.5,3,55.0,18.6,32749.88,1,2,1
1580,2023,1,5.98,20.7,3,56.0,18.6,37520.9,1,2,1
1581,2019,2,6.99,24.0,0,37.0,13.2,9853.31,4,2,0
1581,2020,2,7.74,29.9,0,38.0,13.2,10732.67,4,2,0
1581,2021,1,7.42,27.2,0,39.0,13.2,9898.58,4,2,0
1581,2022,2,6.74,28.5,0,40.0,13.2,11306.48,4,2,0
1581,2023,1,7.89,28.9,1,41.0,13.2,10726.3,4,2,0
1582,2019,2,8.39,33.5,1,44.0,18.3,23666.04,1,2,1
1582,2020,2,8.78,37.1,1,45.0,18.3,22307.42,1,2,1
1582,2021,2,8.61,23.1,1,46.0,18.3,24341.25,1,2,1
1582,2022,1,8.3,36.6,1,47.0,18.3,22959.35,1,2,1
1582,2023,1,8.95,28.1,2,48.0,18.3,27790.36,1,2,1
1583,2019,1,5.54,17.2,0,42.0,16.1,14280.19,5,2,0
1583,2020,1,5.53,19.4,0,43.0,16.1,15661.33,5,2,0
1583,2021,1,5.95,12.3,0,44.0,16.1,15482.76,5,2,0
1583,2022,1,5.9,19.9,0,45.0,16.1,15329.24,5,2,0
1583,2023,1,6.03,21.9,0,46.0,16.1,15684.98,5,2,0
1584,2019,0,4.65,41.1,0,41.0,9.9,8769.02,5,1,0
1584,2020,0,4.21,42.3,0,42.0,9.9,8850.28,5,1,0
1584,2021,2,4.4,49.5,0,43.0,9.9,10323.13,5,1,0
1584,2022,1,5.08,34.8,0,44.0,9.9,9732.85,5,1,0
1584,2023,0,4.6,36.5,0,45.0,9.9,10016.11,5,1,0
1585,2019,2,5.67,30.0,0,25.0,13.3,9284.98,4,1,0
1585,2020,2,6.34,20.0,0,26.0,13.3,8175.68,4,1,0
1585,2021,2,6.23,15.6,0,27.0,13.3,8560.75,4,1,0
1585,2022,2,5.7,20.8,0,28.0,13.3,9779.48,4,1,0
1585,2023,1,5.75,31.9,0,29.0,13.3,10162.62,4,1,0
1586,2019,1,7.11,30.7,0,48.0,16.8,17548.62,2,3,0
1586,2020,2,7.45,20.1,0,49.0,16.8,16888.2,2,3,0
1586,2021,2,7.9,40.3,0,50.0,16.8,19596.62,2,3,0
1586,2022,2,7.57,25.7,0,51.0,16.8,18334.52,2,3,0
1586,2023,1,7.68,36.5,1,52.0,16.8,21068.25,2,3,0
1587,2019,2,9.3,18.2,1,35.0,11.7,15663.04,1,1,1
1587,2020,1,9.22,10.2,1,36.0,11.7,16473.25,1,1,1
1587,2021,2,8.84,18.2,1,37.0,11.7,16734.03,1,1,1
1587,2022,2,9.35,23.6,1,38.0,11.7,15926.06,1,1,1
1587,2023,0,9.76,10.3,1,39.0,11.7,16908.79,1,1,1
1588,2019,0,8.13,7.0,1,47.0,17.3,17369.94,1,3,1
1588,2020,2,7.82,21.2,1,48.0,17.3,19248.97,1,3,1
1588,2021,1,8.26,19.2,1,49.0,17.3,17834.86,1,3,1
1588,2022,2,7.78,22.1,1,50.0,17.3,20025.31,1,3,1
1588,2023,0,8.17,18.9,1,51.0,17.3,19109.34,1,3,1
1589,2019,0,5.77,20.6,0,33.0,10.4,6292.42,3,3,0
1589,2020,2,5.63,23.7,0,34.0,10.4,5988.22,3,3,0
1589,2021,1,5.43,18.3,0,35.0,10.4,6482.44,3,3,0
1589,2022,1,5.46,13.0,0,36.0,10.4,6456.18,3,3,0
1589,2023,1,5.89,21.0,1,37.0,10.4,7148.01,3,3,0
1590,2019,2,7.3,25.5,1,45.0,15.7,19649.58,5,1,0
1590,2020,2,6.98,19.1,1,46.0,15.7,19315.32,5,1,0
1590,2021,2,6.82,25.2,1,47.0,15.7,19201.92,5,1,0
1590,2022,1,7.74,24.9,1,48.0,15.7,19531.52,5,1,0
1590,2023,1,6.42,23.6,1,49.0,15.7,20971.66,5,1,0
1591,2019,0,6.75,12.5,1,53.0,13.1,24125.19,3,3,0
1591,2020,1,6.57,21.4,1,54.0,13.1,24243.7,3,3,0
1591,2021,1,6.31,18.7,1,55.0,13.1,26723.11,3,3,0
1591,2022,1,6.01,14.7,1,56.0,13.1,26337.64,3,3,0
1591,2023,1,6.52,25.0,1,57.0,13.1,29323.28,3,3,0
1592,2019,1,6.95,19.8,1,36.0,14.7,5869.92,2,1,0
1592,2020,1,6.58,32.1,1,37.0,14.7,5665.14,2,1,0
1592,2021,1,6.68,24.8,0,38.0,14.7,6001.73,2,1,0
1592,2022,2,7.3,29.2,0,39.0,14.7,6820.7,2,1,0
1592,2023,2,7.11,21.3,0,40.0,14.7,6732.66,2,1,0
1593,2019,0,5.42,38.3,3,44.0,11.4,17219.45,2,1,1
1593,2020,1,6.23,46.6,3,45.0,11.4,17491.67,2,1,1
1593,2021,1,6.45,45.5,3,46.0,11.4,17525.84,2,1,1
1593,2022,1,6.57,40.4,3,47.0,11.4,19386.08,2,1,1
1593,2023,1,5.89,52.0,3,48.0,11.4,20219.46,2,1,1
1594,2019,0,5.82,5.0,2,31.0,11.0,10894.75,5,1,0
1594,2020,2,5.47,17.9,2,32.0,11.0,10913.19,5,1,0
1594,2021,2,5.8,8.5,2,33.0,11.0,11145.65,5,1,0
1594,2022,1,5.76,19.5,2,34.0,11.0,11233.0,5,1,0
1594,2023,1,5.13,21.0,2,35.0,11.0,12735.22,5,1,0
1595,2019,1,6.96,34.5,2,27.0,11.9,10469.19,1,2,1
1595,2020,1,7.0,37.7,2,28.0,11.9,9235.72,1,2,1
1595,2021,1,6.85,40.4,2,29.0,11.9,10816.65,1,2,1
1595,2022,1,6.58,35.9,2,30.0,11.9,10124.77,1,2,1
1595,2023,2,6.81,34.3,2,31.0,11.9,10536.59,1,2,1
1596,2019,0,4.77,27.1,2,45.0,13.0,9121.05,4,2,0
1596,2020,1,4.88,12.4,2,46.0,13.0,9590.44,4,2,0
1596,2021,1,5.11,31.9,2,47.0,13.0,9703.45,4,2,0
1596,2022,1,4.65,28.4,2,48.0,13.0,11270.87,4,2,0
1596,2023,1,4.93,13.9,2,49.0,13.0,11239.8,4,2,0
1597,2019,2,7.02,39.1,1,47.0,12.7,9947.57,2,3,0
1597,2020,2,7.57,37.6,1,48.0,12.7,9646.44,2,3,0
1597,2021,0,7.5,40.4,1,49.0,12.7,11235.94,2,3,0
1597,2022,1,6.98,38.1,1,50.0,12.7,10638.39,2,3,0
1597,2023,1,6.57,43.7,1,51.0,12.7,10406.3,2,3,0
1598,2019,2,7.38,20.0,0,54.0,16.9,31309.55,3,3,0
1598,2020,2,7.97,27.2,0,55.0,16.9,32941.78,3,3,0
1598,2021,2,8.02,17.5,0,56.0,16.9,32467.18,3,3,0
1598,2022,2,8.21,22.6,1,57.0,16.9,31396.79,3,3,0
1598,2023,2,7.87,24.1,1,58.0,16.9,32032.99,3,3,0
1599,2019,0,5.38,19.8,1,25.0,10.5,9288.85,5,3,0
1599,2020,1,5.37,5.0,1,26.0,10.5,10267.43,5,3,0
1599,2021,2,5.99,5.9,1,27.0,10.5,10112.53,5,3,0
1599,2022,1,5.39,10.6,1,28.0,10.5,11782.57,5,3,0
1599,2023,1,5.51,16.2,1,29.0,10.5,10906.32,5,3,0
1600,2019,2,5.35,16.9,0,47.0,15.3,24247.98,1,2,1
1600,2020,1,6.2,13.1,0,48.0,15.3,24648.87,1,2,1
1600,2021,1,5.99,5.0,0,49.0,15.3,23717.88,1,2,1
1600,2022,0,6.36,10.3,1,50.0,15.3,25802.44,1,2,1
1600,2023,1,6.06,11.9,1,51.0,15.3,25006.78,1,2,1
1601,2019,0,6.0,43.4,0,34.0,14.4,9618.06,5,2,0
1601,2020,2,6.85,55.6,1,35.0,14.4,9322.16,5,2,0
1601,2021,1,7.26,45.5,1,36.0,14.4,10133.2,5,2,0
1601,2022,0,6.51,49.3,1,37.0,14.4,9793.62,5,2,0
1601,2023,0,6.38,53.3,2,38.0,14.4,11381.26,5,2,0
1602,2019,2,7.03,26.5,1,42.0,20.6,28963.25,4,1,0
1602,2020,2,6.37,31.9,2,43.0,20.6,30056.39,4,1,0
1602,2021,2,6.45,29.4,2,44.0,20.6,31855.11,4,1,0
1602,2022,2,6.08,28.4,2,45.0,20.6,30257.99,4,1,0
1602,2023,2,6.9,25.5,2,46.0,20.6,30173.97,4,1,0
1603,2019,1,7.15,12.3,0,29.0,12.8,11516.19,1,2,1
1603,2020,2,7.07,24.9,0,30.0,12.8,12413.55,1,2,1
1603,2021,1,7.44,16.6,0,31.0,12.8,12017.72,1,2,1
1603,2022,0,7.74,22.0,0,32.0,12.8,11715.22,1,2,1
1603,2023,1,7.36,17.7,0,33.0,12.8,13015.01,1,2,1
1604,2019,1,6.49,65.2,2,43.0,13.7,11650.27,2,1,0
1604,2020,0,6.77,64.7,2,44.0,13.7,10741.76,2,1,0
1604,2021,2,6.09,64.7,2,45.0,13.7,11599.69,2,1,0
1604,2022,2,6.9,69.4,2,46.0,13.7,12151.94,2,1,0
1604,2023,1,6.74,61.8,2,47.0,13.7,13473.12,2,1,0
1605,2019,1,6.87,48.8,0,44.0,17.8,23837.54,1,1,1
1605,2020,1,6.83,45.5,0,45.0,17.8,24211.44,1,1,1
1605,2021,1,6.46,52.4,0,46.0,17.8,24397.56,1,1,1
1605,2022,0,7.11,37.0,0,47.0,17.8,24863.44,1,1,1
1605,2023,1,7.19,41.0,0,48.0,17.8,27022.53,1,1,1
1606,2019,1,3.15,12.2,2,36.0,8.4,6392.61,5,3,0
1606,2020,1,2.99,18.4,2,37.0,8.4,6267.03,5,3,0
1606,2021,1,3.51,13.5,2,38.0,8.4,6623.97,5,3,0
1606,2022,1,3.42,18.5,2,39.0,8.4,6557.71,5,3,0
1606,2023,1,3.44,18.4,2,40.0,8.4,7644.98,5,3,0
1607,2019,1,7.68,20.2,0,47.0,14.0,15362.12,2,1,0
1607,2020,2,7.45,39.1,0,48.0,14.0,16027.5,2,1,0
1607,2021,2,7.25,22.6,0,49.0,14.0,16087.99,2,1,0
1607,2022,2,7.88,32.2,0,50.0,14.0,16330.95,2,1,0
1607,2023,2,7.82,34.2,0,51.0,14.0,16104.3,2,1,0
1608,2019,2,8.56,37.2,2,51.0,14.0,15495.66,2,2,1
1608,2020,2,9.32,26.6,2,52.0,14.0,16669.49,2,2,1
1608,2021,2,9.24,31.3,2,53.0,14.0,17222.98,2,2,1
1608,2022,1,8.63,37.1,2,54.0,14.0,17225.3,2,2,1
1608,2023,2,9.15,38.3,2,55.0,14.0,18267.38,2,2,1
1609,2019,0,7.84,5.0,1,31.0,16.8,14255.99,3,3,0
1609,2020,0,8.24,8.5,1,32.0,16.8,14891.24,3,3,0
1609,2021,2,8.29,8.0,1,33.0,16.8,17133.24,3,3,0
1609,2022,2,8.01,8.4,1,34.0,16.8,17446.97,3,3,0
1609,2023,2,8.13,15.4,1,35.0,16.8,17779.0,3,3,0
1610,2019,1,6.32,48.2,2,27.0,17.5,10855.75,5,2,0
1610,2020,1,6.26,57.9,2,28.0,17.5,12495.93,5,2,0
1610,2021,2,6.01,60.1,2,29.0,17.5,13118.61,5,2,0
1610,2022,2,6.42,52.1,2,30.0,17.5,11838.9,5,2,0
1610,2023,1,6.72,54.8,2,31.0,17.5,13599.38,5,2,0
1611,2019,1,8.64,48.1,1,54.0,18.0,26305.06,2,2,0
1611,2020,2,8.51,44.2,1,55.0,18.0,28801.92,2,2,0
1611,2021,2,8.77,41.2,1,56.0,18.0,29297.58,2,2,0
1611,2022,2,9.25,46.8,0,57.0,18.0,29448.44,2,2,0
1611,2023,2,8.64,41.2,0,58.0,18.0,31962.88,2,2,0
1612,2019,1,5.42,6.4,1,51.0,13.5,10525.47,2,3,0
1612,2020,1,5.31,10.0,1,52.0,13.5,10255.98,2,3,0
1612,2021,1,5.65,24.5,1,53.0,13.5,10512.73,2,3,0
1612,2022,0,5.05,20.9,1,54.0,13.5,12003.63,2,3,0
1612,2023,1,5.56,9.7,1,55.0,13.5,11697.07,2,3,0
1613,2019,0,9.9,24.9,1,25.0,15.6,14638.24,1,3,1
1613,2020,2,9.63,18.6,1,26.0,15.6,14253.59,1,3,1
1613,2021,1,10.0,19.9,1,27.0,15.6,16484.34,1,3,1
1613,2022,2,9.77,31.1,1,28.0,15.6,16524.38,1,3,1
1613,2023,1,9.63,25.9,1,29.0,15.6,15596.19,1,3,1
1614,2019,1,8.71,54.7,0,41.0,15.8,11574.55,5,3,0
1614,2020,2,8.09,56.6,0,42.0,15.8,13019.82,5,3,0
1614,2021,2,9.18,61.3,0,43.0,15.8,14097.67,5,3,0
1614,2022,2,8.76,57.7,0,44.0,15.8,13623.81,5,3,0
1614,2023,2,9.14,55.9,0,45.0,15.8,14364.32,5,3,0
1615,2019,0,5.51,36.8,1,34.0,14.9,6971.16,2,1,0
1615,2020,2,5.46,36.0,1,35.0,14.9,7477.23,2,1,0
1615,2021,1,6.14,25.7,1,36.0,14.9,8050.75,2,1,0
1615,2022,1,5.41,38.0,1,37.0,14.9,8078.05,2,1,0
1615,2023,2,5.38,36.7,1,38.0,14.9,7956.54,2,1,0
1616,2019,2,6.35,36.5,1,30.0,13.9,10910.73,2,3,0
1616,2020,2,7.13,35.9,1,31.0,13.9,10768.72,2,3,0
1616,2021,2,6.57,26.4,1,32.0,13.9,12398.85,2,3,0
1616,2022,2,7.03,29.9,1,33.0,13.9,11138.93,2,3,0
1616,2023,2,7.61,26.6,1,34.0,13.9,11415.18,2,3,0
1617,2019,0,5.91,20.3,1,41.0,10.8,9357.99,4,1,0
1617,2020,2,5.87,17.4,1,42.0,10.8,8431.51,4,1,0
1617,2021,0,5.45,15.8,1,43.0,10.8,9173.96,4,1,0
1617,2022,1,5.4,16.2,1,44.0,10.8,9714.76,4,1,0
1617,2023,1,5.65,15.2,1,45.0,10.8,10479.52,4,1,0
1618,2019,0,5.03,42.9,2,40.0,8.0,7861.76,2,2,0
1618,2020,0,4.76,39.0,2,41.0,8.0,7633.78,2,2,0
1618,2021,2,5.12,47.1,2,42.0,8.0,8070.95,2,2,0
1618,2022,2,5.28,34.5,2,43.0,8.0,8809.63,2,2,0
1618,2023,1,4.7,47.4,2,44.0,8.0,8614.92,2,2,0
1619,2019,1,9.52,22.1,0,39.0,15.8,17001.51,1,3,1
1619,2020,1,8.75,16.0,0,40.0,15.8,15987.63,1,3,1
1619,2021,0,9.24,19.8,0,41.0,15.8,17787.79,1,3,1
1619,2022,1,9.04,18.7,1,42.0,15.8,17407.08,1,3,1
1619,2023,1,8.85,11.9,1,43.0,15.8,19316.69,1,3,1
1620,2019,0,7.07,15.7,1,48.0,16.6,19823.95,2,2,0
1620,2020,1,6.95,14.8,1,49.0,16.6,20765.88,2,2,0
1620,2021,2,7.24,19.6,1,50.0,16.6,24008.95,2,2,0
1620,2022,1,7.39,14.0,1,51.0,16.6,23555.2,2,2,0
1620,2023,2,7.38,27.0,1,52.0,16.6,24559.62,2,2,0
1621,2019,1,8.68,10.9,3,53.0,10.1,19103.03,1,1,1
1621,2020,0,8.05,28.1,3,54.0,10.1,20340.14,1,1,1
1621,2021,2,8.21,25.6,3,55.0,10.1,21946.38,1,1,1
1621,2022,2,8.73,19.6,3,56.0,10.1,21256.14,1,1,1
1621,2023,1,8.92,26.8,4,57.0,10.1,19472.29,1,1,1
1622,2019,1,5.26,15.5,0,27.0,12.1,13351.54,4,2,0
1622,2020,1,4.99,11.8,0,28.0,12.1,14060.21,4,2,0
1622,2021,2,5.2,23.4,0,29.0,12.1,15598.98,4,2,0
1622,2022,1,5.56,9.0,0,30.0,12.1,14794.76,4,2,0
1622,2023,0,4.82,10.1,0,31.0,12.1,16442.55,4,2,0
1623,2019,2,6.34,35.3,2,32.0,13.1,4380.34,3,3,0
1623,2020,2,6.02,31.9,2,33.0,13.1,4606.71,3,3,0
1623,2021,2,6.11,26.8,2,34.0,13.1,4755.74,3,3,0
1623,2022,2,6.23,30.5,1,35.0,13.1,4823.13,3,3,0
1623,2023,2,6.45,33.5,1,36.0,13.1,5002.34,3,3,0
1624,2019,2,7.49,37.7,0,39.0,13.1,16880.3,1,2,1
1624,2020,1,8.26,39.7,0,40.0,13.1,18420.26,1,2,1
1624,2021,2,7.28,46.9,0,41.0,13.1,19208.79,1,2,1
1624,2022,2,8.0,48.3,0,42.0,13.1,20287.69,1,2,1
1624,2023,0,7.84,47.0,0,43.0,13.1,17824.9,1,2,1
1625,2019,1,6.75,48.4,1,45.0,14.8,24464.67,5,3,0
1625,2020,1,7.29,49.5,1,46.0,14.8,27617.68,5,3,0
1625,2021,2,6.82,54.5,1,47.0,14.8,25290.67,5,3,0
1625,2022,1,6.99,42.7,1,48.0,14.8,26905.16,5,3,0
1625,2023,1,6.91,53.5,1,49.0,14.8,25104.59,5,3,0
1626,2019,1,6.55,20.4,1,37.0,11.7,10837.65,2,1,0
1626,2020,2,5.87,30.7,1,38.0,11.7,11540.22,2,1,0
1626,2021,2,6.03,21.0,1,39.0,11.7,12077.52,2,1,0
1626,2022,1,6.55,25.2,1,40.0,11.7,12869.09,2,1,0
1626,2023,0,6.52,16.1,1,41.0,11.7,12420.08,2,1,0
1627,2019,0,6.36,18.3,1,37.0,13.4,10866.38,5,1,0
1627,2020,2,6.55,15.6,1,38.0,13.4,12406.25,5,1,0
1627,2021,2,6.37,21.9,1,39.0,13.4,11723.79,5,1,0
1627,2022,0,7.06,27.8,1,40.0,13.4,12727.11,5,1,0
1627,2023,0,6.4,34.2,1,41.0,13.4,12110.72,5,1,0
1628,2019,1,7.7,11.1,1,50.0,15.6,16662.01,4,2,0
1628,2020,2,7.43,14.3,1,51.0,15.6,19332.75,4,2,0
1628,2021,2,8.2,9.4,1,52.0,15.6,19781.51,4,2,0
1628,2022,1,7.93,12.3,1,53.0,15.6,18021.95,4,2,0
1628,2023,2,8.3,26.1,1,54.0,15.6,22343.51,4,2,0
1629,2019,0,6.61,31.8,0,46.0,16.1,12032.33,5,2,0
1629,2020,2,6.31,39.8,0,47.0,16.1,13219.06,5,2,0
1629,2021,1,6.98,36.5,0,48.0,16.1,13255.49,5,2,0
1629,2022,1,6.57,35.7,0,49.0,16.1,13486.89,5,2,0
1629,2023,1,6.69,42.5,0,50.0,16.1,13670.83,5,2,0
1630,2019,0,9.55,23.3,0,53.0,13.7,18861.64,1,3,1
1630,2020,2,10.0,20.1,0,54.0,13.7,20037.83,1,3,1
1630,2021,2,9.91,22.5,0,55.0,13.7,19569.32,1,3,1
1630,2022,2,10.0,27.4,0,56.0,13.7,19681.39,1,3,1
1630,2023,2,9.34,13.7,0,57.0,13.7,23739.64,1,3,1
1631,2019,2,9.22,22.3,1,34.0,12.8,24092.89,1,1,1
1631,2020,2,9.64,23.1,1,35.0,12.8,22709.43,1,1,1
1631,2021,2,9.46,20.6,1,36.0,12.8,22951.47,1,1,1
1631,2022,2,9.73,11.6,1,37.0,12.8,23606.55,1,1,1
1631,2023,0,9.68,28.3,1,38.0,12.8,23748.54,1,1,1
1632,2019,0,3.5,10.8,0,30.0,13.1,10364.39,2,2,0
1632,2020,2,3.29,15.0,0,31.0,13.1,11236.15,2,2,0
1632,2021,0,4.03,19.4,0,32.0,13.1,10677.75,2,2,0
1632,2022,2,3.59,13.3,0,33.0,13.1,12026.6,2,2,0
1632,2023,0,3.51,18.4,0,34.0,13.1,12387.78,2,2,0
1633,2019,1,7.68,34.3,0,36.0,16.2,8884.51,4,1,0
1633,2020,0,7.44,38.2,0,37.0,16.2,9012.31,4,1,0
1633,2021,1,7.62,33.9,0,38.0,16.2,9337.81,4,1,0
1633,2022,1,7.13,40.7,0,39.0,16.2,9604.9,4,1,0
1633,2023,1,7.65,44.1,0,40.0,16.2,10222.52,4,1,0
1634,2019,1,4.94,34.8,0,33.0,12.3,9907.87,3,3,0
1634,2020,2,5.43,24.2,0,34.0,12.3,9714.66,3,3,0
1634,2021,2,5.28,35.1,0,35.0,12.3,10016.31,3,3,0
1634,2022,1,6.12,27.9,1,36.0,12.3,10561.09,3,3,0
1634,2023,1,5.35,34.4,1,37.0,12.3,11000.16,3,3,0
1635,2019,1,4.65,33.0,0,26.0,11.8,8745.97,2,3,0
1635,2020,2,4.58,33.7,0,27.0,11.8,8621.73,2,3,0
1635,2021,2,5.32,26.4,0,28.0,11.8,9462.14,2,3,0
1635,2022,1,4.98,32.9,0,29.0,11.8,9876.72,2,3,0
1635,2023,1,4.91,33.9,0,30.0,11.8,9649.47,2,3,0
1636,2019,0,6.85,38.3,0,45.0,9.5,10126.44,4,1,0
1636,2020,1,6.49,34.5,0,46.0,9.5,11737.01,4,1,0
1636,2021,0,6.56,29.7,0,47.0,9.5,10691.16,4,1,0
1636,2022,1,7.21,27.9,0,48.0,9.5,11479.61,4,1,0
1636,2023,1,6.55,31.3,0,49.0,9.5,11348.08,4,1,0
1637,2019,1,8.48,27.7,2,46.0,12.6,15540.52,1,2,1
1637,2020,2,7.92,15.5,2,47.0,12.6,16394.46,1,2,1
1637,2021,1,9.0,23.7,2,48.0,12.6,16044.48,1,2,1
1637,2022,1,8.39,23.3,2,49.0,12.6,16818.51,1,2,1
1637,2023,0,8.45,20.2,3,50.0,12.6,17647.97,1,2,1
1638,2019,2,4.77,5.0,1,40.0,10.5,7560.56,4,2,0
1638,2020,2,4.57,10.0,1,41.0,10.5,7815.95,4,2,0
1638,2021,2,5.21,5.0,1,42.0,10.5,7939.78,4,2,0
1638,2022,1,5.29,5.4,1,43.0,10.5,8232.3,4,2,0
1638,2023,1,4.41,9.4,0,44.0,10.5,8210.64,4,2,0
1639,2019,2,7.56,91.3,0,41.0,13.2,14821.17,4,1,0
1639,2020,2,7.87,91.3,0,42.0,13.2,15496.76,4,1,0
1639,2021,2,7.23,90.9,0,43.0,13.2,16716.97,4,1,0
1639,2022,2,7.75,95.1,0,44.0,13.2,16426.76,4,1,0
1639,2023,2,7.25,96.6,0,45.0,13.2,18703.76,4,1,0
1640,2019,0,6.54,32.1,0,34.0,16.2,9176.56,5,2,0
1640,2020,2,6.13,22.0,0,35.0,16.2,9523.43,5,2,0
1640,2021,2,6.63,12.2,0,36.0,16.2,10541.18,5,2,0
1640,2022,0,6.31,19.6,0,37.0,16.2,10336.28,5,2,0
1640,2023,1,6.0,20.0,0,38.0,16.2,10610.38,5,2,0
1641,2019,0,3.92,51.0,1,45.0,8.3,7472.0,4,3,0
1641,2020,0,3.43,52.9,1,46.0,8.3,8018.56,4,3,0
1641,2021,0,3.61,43.7,1,47.0,8.3,7509.42,4,3,0
1641,2022,1,3.84,47.6,1,48.0,8.3,8250.79,4,3,0
1641,2023,0,3.82,48.2,1,49.0,8.3,7362.2,4,3,0
1642,2019,2,8.62,24.8,0,49.0,15.4,28304.92,2,3,0
1642,2020,2,9.75,18.9,1,50.0,15.4,27402.78,2,3,0
1642,2021,2,9.62,13.2,0,51.0,15.4,31114.85,2,3,0
1642,2022,2,9.71,15.5,0,52.0,15.4,31385.45,2,3,0
1642,2023,2,9.7,6.7,0,53.0,15.4,30124.6,2,3,0
1643,2019,1,5.36,5.0,1,38.0,17.5,17644.9,4,1,0
1643,2020,2,6.1,8.2,1,39.0,17.5,17208.33,4,1,0
1643,2021,2,6.11,10.3,1,40.0,17.5,16409.46,4,1,0
1643,2022,0,6.08,6.6,1,41.0,17.5,18112.37,4,1,0
1643,2023,1,5.95,5.0,1,42.0,17.5,18098.33,4,1,0
1644,2019,1,5.68,26.2,0,42.0,11.3,13105.38,5,1,0
1644,2020,1,5.47,26.2,0,43.0,11.3,12961.87,5,1,0
1644,2021,1,6.18,29.8,0,44.0,11.3,13587.5,5,1,0
1644,2022,0,4.83,17.9,0,45.0,11.3,15495.94,5,1,0
1644,2023,0,6.11,16.5,0,46.0,11.3,14340.5,5,1,0
1645,2019,0,5.8,15.3,1,47.0,11.5,11539.89,1,3,1
1645,2020,1,5.55,13.9,2,48.0,11.5,10573.6,1,3,1
1645,2021,1,5.73,13.6,2,49.0,11.5,11580.45,1,3,1
1645,2022,0,5.65,13.4,2,50.0,11.5,12438.9,1,3,1
1645,2023,1,5.68,9.2,1,51.0,11.5,11820.43,1,3,1
1646,2019,0,8.54,21.4,2,39.0,14.8,11213.64,4,1,0
1646,2020,0,7.63,26.8,2,40.0,14.8,10142.5,4,1,0
1646,2021,2,8.79,26.7,2,41.0,14.8,11651.58,4,1,0
1646,2022,2,8.42,19.7,2,42.0,14.8,10593.37,4,1,0
1646,2023,2,8.58,27.2,2,43.0,14.8,12507.57,4,1,0
1647,2019,0,4.39,25.4,1,45.0,10.3,12108.1,2,2,0
1647,2020,2,5.13,29.2,1,46.0,10.3,12852.19,2,2,0
1647,2021,1,5.17,23.2,1,47.0,10.3,13721.05,2,2,0
1647,2022,1,5.14,25.9,1,48.0,10.3,13353.72,2,2,0
1647,2023,1,4.7,22.2,1,49.0,10.3,15084.89,2,2,0
1648,2019,1,6.93,39.6,3,28.0,14.2,13232.53,4,1,0
1648,2020,1,6.05,40.1,3,29.0,14.2,12573.39,4,1,0
1648,2021,2,5.8,43.6,3,30.0,14.2,13392.8,4,1,0
1648,2022,1,6.07,41.3,4,31.0,14.2,13724.77,4,1,0
1648,2023,1,6.18,47.0,4,32.0,14.2,13762.68,4,1,0
1649,2019,2,7.17,28.5,1,26.0,17.1,11134.41,2,2,0
1649,2020,2,7.48,29.3,1,27.0,17.1,11094.07,2,2,0
1649,2021,2,7.56,27.8,1,28.0,17.1,12272.66,2,2,0
1649,2022,1,8.02,34.8,1,29.0,17.1,11351.12,2,2,0
1649,2023,2,7.44,33.2,1,30.0,17.1,12185.3,2,2,0
1650,2019,2,7.24,16.4,0,54.0,12.9,21231.92,1,1,1
1650,2020,2,7.33,21.1,0,55.0,12.9,18645.51,1,1,1
1650,2021,2,7.77,31.8,0,56.0,12.9,21746.63,1,1,1
1650,2022,2,7.37,23.6,0,57.0,12.9,21952.98,1,1,1
1650,2023,2,7.06,17.2,0,58.0,12.9,22387.33,1,1,1
1651,2019,1,7.98,22.0,3,46.0,10.6,11867.06,4,2,0
1651,2020,2,7.87,34.4,3,47.0,10.6,10820.94,4,2,0
1651,2021,0,8.01,31.7,3,48.0,10.6,11739.52,4,2,0
1651,2022,1,7.58,35.0,3,49.0,10.6,12604.25,4,2,0
1651,2023,0,7.69,19.2,2,50.0,10.6,12889.14,4,2,0
1652,2019,1,5.34,41.4,0,46.0,15.0,15362.13,5,1,0
1652,2020,0,5.1,45.8,0,47.0,15.0,17227.88,5,1,0
1652,2021,1,5.69,43.9,0,48.0,15.0,17721.91,5,1,0
1652,2022,1,5.38,43.7,0,49.0,15.0,19169.23,5,1,0
