exporter,importer,year,trade_value,distance,contiguous,common_language,gdp_exporter,gdp_importer,trade_agreement
C26,C23,2016,68.0,2989.7,0,1,481.15,1859.55,1
C08,C50,2016,11.38,2501.96,0,0,201.43,804.35,0
C19,C02,2016,27.54,6050.75,0,0,3310.29,165.88,0
C34,C27,2016,83.44,530.33,1,0,160.17,226.11,1
C07,C45,2016,0.0,1293.0,0,0,545.01,20.55,1
C07,C46,2016,114.54,2418.66,0,0,545.01,2714.53,0
C37,C41,2016,488.53,2627.13,0,0,11018.77,1252.7,0
C48,C23,2016,197.21,7652.67,0,0,7467.96,1859.55,1
C25,C18,2016,135.85,1071.94,0,0,2938.24,102.59,0
C29,C17,2016,62.55,1566.35,0,0,301.44,736.88,0
C19,C22,2016,0.0,1064.84,0,0,3310.29,917.43,0
C24,C16,2016,2.83,2472.16,0,0,493.34,35.23,0
C44,C01,2016,0.42,5575.7,0,0,183.29,94.44,0
C36,C05,2016,0.0,474.11,0,1,919.01,562.34,1
C50,C14,2016,0.0,619.48,1,0,804.35,308.3,0
C01,C28,2016,23.27,1052.58,0,0,94.44,1171.22,1
C04,C23,2016,420.35,4041.02,0,0,3139.14,1859.55,1
C33,C15,2016,0.0,2361.44,0,0,1356.77,135.62,0
C02,C17,2016,68.83,549.27,0,0,165.88,736.88,1
C10,C36,2016,131.59,3076.89,0,0,2394.16,919.01,1
C46,C13,2016,0.0,3246.85,0,0,2714.53,262.24,0
C03,C46,2016,4383.9,103.91,0,0,1065.68,2714.53,0
C35,C02,2016,48.16,346.87,0,0,1243.93,165.88,0
C21,C07,2016,52.88,1877.64,0,0,1038.05,545.01,0
C06,C08,2016,1.03,6092.0,0,0,111.53,201.43,0
C14,C26,2016,0.0,2780.13,0,0,308.3,481.15,0
C39,C25,2016,1968.48,874.58,0,0,1947.5,2938.24,0
C30,C31,2016,69.67,1884.03,0,0,325.07,1254.05,0
C43,C12,2016,1505.33,751.31,1,0,1431.36,3650.04,1
C33,C43,2016,23.44,8071.11,0,0,1356.77,1431.36,0
C34,C25,2016,11.56,2274.54,0,0,160.17,2938.24,0
C04,C15,2016,0.0,6076.44,0,0,3139.14,135.62,0
C18,C44,2016,2.45,2582.04,0,0,102.59,183.29,0
C37,C13,2016,0.0,1669.31,0,0,11018.77,262.24,1
C45,C05,2016,4.39,1259.12,0,0,20.55,562.34,1
C22,C17,2016,24.07,1587.57,0,1,917.43,736.88,0
C11,C10,2016,2774.5,168.54,0,0,1649.16,2394.16,0
C40,C18,2016,11.68,208.0,1,0,38.04,102.59,0
C38,C10,2016,15.83,2401.36,0,0,190.07,2394.16,0
C27,C12,2016,0.0,3645.47,0,0,226.11,3650.04,0
C45,C04,2016,0.0,2399.72,0,0,20.55,3139.14,0
C06,C10,2016,0.0,43016.98,0,0,111.53,2394.16,0
C17,C11,2016,26.17,5495.41,0,0,736.88,1649.16,1
C09,C04,2016,124.82,1348.72,0,0,122.95,3139.14,0
C41,C32,2016,143.84,1520.83,0,0,1252.7,1393.31,0
C08,C39,2016,14.57,3231.97,0,0,201.43,1947.5,0
C36,C27,2016,0.0,692.66,0,0,919.01,226.11,0
C40,C46,2016,1921.46,125.71,1,0,38.04,2714.53,1
C22,C42,2016,0.0,1034.67,0,1,917.43,35.78,0
C43,C01,2016,291.15,238.14,0,0,1431.36,94.44,0
C42,C14,2016,2.67,3226.9,0,0,35.78,308.3,0
C17,C26,2016,16.32,1658.84,0,0,736.88,481.15,0
C06,C27,2016,0.0,9757.0,0,0,111.53,226.11,1
C22,C31,2016,52.52,2455.23,0,0,917.43,1254.05,0
C47,C17,2016,28.58,4609.06,0,1,436.95,736.88,0
C46,C43,2016,487.5,1170.12,0,0,2714.53,1431.36,0
C22,C45,2016,0.33,19431.84,0,0,917.43,20.55,1
C16,C14,2016,14.87,799.46,0,0,35.23,308.3,1
C42,C04,2016,5.95,1931.08,0,0,35.78,3139.14,0
C16,C01,2016,16.03,242.56,1,1,35.23,94.44,0
C24,C02,2016,24.54,1353.19,0,0,493.34,165.88,0
C15,C30,2016,0.11,21094.53,0,0,135.62,325.07,0
C01,C23,2016,100.44,188.75,0,0,94.44,1859.55,0
C11,C41,2016,0.0,1517.32,0,0,1649.16,1252.7,0
C13,C22,2016,12.45,2979.45,0,0,262.24,917.43,0
C38,C29,2016,0.0,523.22,0,1,190.07,301.44,0
C22,C27,2016,5606.84,49.25,0,0,917.43,226.11,1
C05,C17,2016,350.41,226.15,0,0,562.34,736.88,1
C50,C19,2016,4817.65,159.51,0,0,804.35,3310.29,0
C02,C29,2016,0.0,476.22,0,0,165.88,301.44,0
C37,C17,2016,165.86,4698.17,0,0,11018.77,736.88,0
C06,C14,2016,17.02,1333.34,0,1,111.53,308.3,0
C03,C38,2016,86.88,1853.64,0,1,1065.68,190.07,0
C20,C24,2016,0.0,3925.35,0,1,37.63,493.34,0
C36,C32,2016,532.31,427.72,0,0,919.01,1393.31,0
C42,C50,2016,0.55,7504.14,0,0,35.78,804.35,0
C19,C47,2016,4511.11,141.31,0,0,3310.29,436.95,1
C32,C48,2016,985.65,623.92,0,0,1393.31,7467.96,0
C45,C07,2016,14.57,686.73,1,0,20.55,545.01,0
C09,C28,2016,0.0,5223.42,0,0,122.95,1171.22,0
C49,C15,2016,711.6,467.7,1,1,4580.31,135.62,0
C39,C40,2016,87.8,1388.77,0,0,1947.5,38.04,1
C15,C07,2016,0.0,1718.95,0,0,135.62,545.01,0
C44,C22,2016,21.05,2861.38,0,0,183.29,917.43,0
C29,C14,2016,59.61,585.11,0,0,301.44,308.3,1
C36,C34,2016,0.0,4435.8,0,0,919.01,160.17,0
C10,C01,2016,3.53,11007.96,0,0,2394.16,94.44,0
C24,C37,2016,216.7,2610.61,0,0,493.34,11018.77,0
C28,C22,2016,0.0,348.06,1,0,1171.22,917.43,0
C34,C16,2016,202.5,72.05,1,0,160.17,35.23,0
C41,C10,2016,0.0,5615.9,0,0,1252.7,2394.16,1
C48,C14,2016,0.0,482.55,0,0,7467.96,308.3,1
C33,C41,2016,401.9,646.6,0,0,1356.77,1252.7,1
C29,C48,2016,61.31,3110.81,0,1,301.44,7467.96,0
C36,C48,2016,0.0,5491.92,0,0,919.01,7467.96,0
C47,C49,2016,80.19,4902.81,0,0,436.95,4580.31,0
C08,C36,2016,4.57,3917.51,0,0,201.43,919.01,0
C14,C17,2016,1392.35,184.04,0,1,308.3,736.88,0
C18,C15,2016,0.65,6149.88,0,0,102.59,135.62,1
C42,C13,2016,4.18,2216.93,0,1,35.78,262.24,1
C37,C46,2016,8079.96,603.44,1,0,11018.77,2714.53,0
C14,C22,2016,205.96,223.8,0,0,308.3,917.43,0
C05,C33,2016,17.66,4721.69,0,0,562.34,1356.77,1
C39,C42,2016,108.62,434.67,0,0,1947.5,35.78,0
C45,C08,2016,1.64,1162.65,0,0,20.55,201.43,0
C08,C47,2016,0.0,2329.97,0,0,201.43,436.95,1
C39,C26,2016,1025.61,845.1,1,0,1947.5,481.15,0
C08,C18,2016,20.93,367.1,1,0,201.43,102.59,1
C25,C15,2016,74.86,2650.76,0,0,2938.24,135.62,0
C29,C18,2016,113.89,375.35,1,0,301.44,102.59,0
C16,C30,2016,6.7,859.16,1,0,35.23,325.07,1
C40,C21,2016,5.27,2719.43,0,0,38.04,1038.05,1
C29,C08,2016,16.13,1567.16,0,0,301.44,201.43,0
C08,C20,2016,0.0,8381.03,0,0,201.43,37.63,1
C34,C13,2016,41.75,821.45,1,0,160.17,262.24,1
C48,C02,2016,1024.68,547.02,0,1,7467.96,165.88,0
C11,C07,2016,56.81,3132.63,0,0,1649.16,545.01,0
C09,C20,2016,13.61,241.05,0,0,122.95,37.63,0
C30,C32,2016,16.21,4774.76,0,0,325.07,1393.31,0
C31,C17,2016,186.09,1918.28,0,0,1254.05,736.88,0
C22,C04,2016,0.0,1213.18,0,0,917.43,3139.14,0
C11,C05,2016,469.41,674.98,0,0,1649.16,562.34,0
C01,C03,2016,0.38,32743.15,0,0,94.44,1065.68,0
C27,C39,2016,32.84,3132.09,0,1,226.11,1947.5,0
C29,C05,2016,3.97,11437.35,0,0,301.44,562.34,0
C22,C50,2016,426.58,294.1,0,1,917.43,804.35,0
C15,C06,2016,6.02,877.47,0,0,135.62,111.53,0
C29,C41,2016,1.81,10720.19,0,0,301.44,1252.7,0
C04,C02,2016,35.83,2206.73,0,0,3139.14,165.88,0
C47,C16,2016,3.99,2214.8,0,0,436.95,35.23,1
C08,C48,2016,116.9,1278.49,0,0,201.43,7467.96,0
C29,C42,2016,0.0,920.02,1,0,301.44,35.78,1
C47,C41,2016,1.85,13486.92,0,0,436.95,1252.7,0
C10,C07,2016,0.0,544.18,1,0,2394.16,545.01,0
C23,C27,2016,0.0,10721.72,0,0,1859.55,226.11,1
C13,C40,2017,4.63,2023.68,0,0,261.6,38.05,0
C17,C44,2017,2.24,4816.75,0,0,749.81,184.86,0
C13,C07,2017,1.71,18531.71,0,0,261.6,554.47,1
C02,C35,2017,0.0,2571.49,0,0,166.91,1267.5,1
C31,C45,2017,5.75,3832.85,0,0,1276.39,20.81,0
C46,C21,2017,526.32,1311.5,0,1,2753.56,1041.22,0
C07,C25,2017,945.74,460.03,1,0,554.47,2961.89,0
C35,C03,2017,0.0,2189.53,0,0,1267.5,1090.47,0
C02,C48,2017,0.0,1754.07,0,0,166.91,7595.48,0
C24,C28,2017,0.0,5029.91,0,0,496.89,1194.5,0
C49,C06,2017,0.0,26308.77,0,0,4697.29,113.55,0
C14,C35,2017,0.0,4994.9,0,0,310.88,1267.5,0
C48,C25,2017,0.0,2065.06,0,0,7595.48,2961.89,0
C25,C46,2017,2206.19,1129.55,0,0,2961.89,2753.56,0
C39,C44,2017,0.0,1022.82,0,0,1989.99,184.86,1
C10,C41,2017,64.61,7434.7,0,1,2427.1,1282.14,1
C46,C47,2017,0.0,240.56,0,0,2753.56,442.54,1
C06,C05,2017,19.23,910.87,0,1,113.55,583.65,0
C24,C29,2017,119.46,731.65,1,1,496.89,303.15,0
C05,C13,2017,0.0,6798.37,0,0,583.65,261.6,0
C11,C22,2017,1038.96,501.75,0,0,1675.61,936.13,1
C31,C43,2017,0.0,6060.65,0,0,1276.39,1474.61,0
C30,C33,2017,0.0,7895.78,0,0,331.12,1365.63,0
C47,C43,2017,599.84,585.68,0,0,442.54,1474.61,1
C24,C35,2017,17.04,2483.99,0,0,496.89,1267.5,0
C48,C04,2017,336.69,3404.56,0,0,7595.48,3180.28,1
C05,C10,2017,0.0,767.16,1,0,583.65,2427.1,0
C17,C18,2017,6.28,3764.96,0,1,749.81,104.71,1
C16,C46,2017,11.19,3446.18,0,0,36.08,2753.56,1
C44,C46,2017,30.33,2898.36,0,0,184.86,2753.56,0
C46,C26,2017,342.54,1631.89,0,1,2753.56,485.61,0
C02,C43,2017,88.93,1544.94,0,0,166.91,1474.61,1
C16,C21,2017,1.0,4033.53,0,0,36.08,1041.22,0
C01,C31,2017,149.39,429.61,0,0,96.55,1276.39,0
C30,C06,2017,15.33,898.27,1,0,331.12,113.55,0
C24,C01,2017,13.58,1331.52,0,0,496.89,96.55,0
C08,C14,2017,1.52,3568.83,0,0,205.41,310.88,0
C21,C24,2017,0.0,1627.18,0,0,1041.22,496.89,0
C05,C50,2017,33.07,2919.86,0,0,583.65,815.55,0
C19,C40,2017,37.97,1173.96,0,0,3345.67,38.05,0
C46,C49,2017,394.02,7193.86,0,0,2753.56,4697.29,0
C09,C50,2017,103.45,168.55,0,0,123.5,815.55,0
C15,C46,2017,0.0,1415.27,0,0,137.05,2753.56,0
C44,C25,2017,5.44,13022.19,0,0,184.86,2961.89,1
C14,C10,2017,119.23,1078.35,0,0,310.88,2427.1,1
C47,C32,2017,8.6,7508.02,0,0,442.54,1389.09,0
C49,C42,2017,5.88,8470.75,0,0,4697.29,36.78,0
C44,C40,2017,0.0,888.1,0,0,184.86,38.05,0
C28,C49,2017,120.29,3112.8,0,0,1194.5,4697.29,0
C21,C16,2017,5.35,3581.59,0,0,1041.22,36.08,0
C46,C45,2017,89.32,783.64,1,0,2753.56,20.81,1
C02,C13,2017,11.53,2554.05,0,1,166.91,261.6,0
C14,C15,2017,2.09,2628.93,0,0,310.88,137.05,0
C37,C26,2017,2145.4,730.87,1,0,11348.87,485.61,0
C33,C47,2017,5.54,10254.29,0,0,1365.63,442.54,1
C28,C41,2017,108.51,1737.73,0,0,1194.5,1282.14,0
C28,C32,2017,140.42,1507.73,0,0,1194.5,1389.09,1
C31,C37,2017,3051.4,609.86,1,1,1276.39,11348.87,0
C06,C02,2017,7.32,727.7,0,0,113.55,166.91,0
C20,C34,2017,10.43,993.79,1,0,38.8,161.38,0
C43,C13,2017,272.88,252.67,0,0,1474.61,261.6,0
C24,C38,2017,250.35,265.2,1,1,496.89,191.94,0
C11,C17,2017,0.0,829.83,0,0,1675.61,749.81,0
C27,C22,2017,0.0,1406.73,0,0,231.07,936.13,0
C47,C40,2017,7.32,1203.22,0,0,442.54,38.05,0
C14,C44,2017,0.0,4961.33,0,0,310.88,184.86,1
C42,C18,2017,0.38,3520.85,0,0,36.78,104.71,0
C34,C28,2017,50.42,1577.16,0,0,161.38,1194.5,0
C39,C23,2017,9658.23,96.08,0,0,1989.99,1874.61,0
C32,C30,2017,0.0,299.43,0,0,1389.09,331.12,0
C08,C32,2017,56.64,1070.56,0,0,205.41,1389.09,0
C48,C05,2017,49.23,9826.46,0,0,7595.48,583.65,0
C48,C24,2017,155.25,2457.33,0,0,7595.48,496.89,0
C14,C29,2017,0.58,15170.44,0,0,310.88,303.15,0
C42,C25,2017,28.38,835.56,0,1,36.78,2961.89,0
C06,C45,2017,0.0,2325.46,0,0,113.55,20.81,0
C21,C32,2017,248.75,1175.93,0,0,1041.22,1389.09,1
C05,C15,2017,0.0,3269.32,0,1,583.65,137.05,0
C08,C16,2017,4.15,1281.56,0,1,205.41,36.08,0
C30,C12,2017,0.0,933.37,0,0,331.12,3690.51,0
C06,C24,2017,10.72,2548.03,0,1,113.55,496.89,0
C37,C47,2017,507.31,1545.79,0,0,11348.87,442.54,0
C16,C24,2017,0.0,192.4,1,0,36.08,496.89,1
C03,C29,2017,445.91,418.21,0,0,1090.47,303.15,0
C44,C24,2017,0.0,38682.4,0,0,184.86,496.89,1
C35,C30,2017,10.2,9916.27,0,0,1267.5,331.12,1
C06,C30,2017,50.31,517.35,1,0,113.55,331.12,1
C07,C34,2017,9.78,5461.31,0,1,554.47,161.38,0
C38,C16,2017,1.22,1670.68,0,0,191.94,36.08,0
C26,C17,2017,913.74,126.97,0,0,485.61,749.81,1
C18,C11,2017,26.31,3614.83,0,1,104.71,1675.61,1
C11,C19,2017,38.28,12385.61,0,0,1675.61,3345.67,0
C49,C19,2017,745.67,2278.85,0,0,4697.29,3345.67,0
C23,C09,2017,17.22,1200.44,0,0,1874.61,123.5,0
C02,C30,2017,28.34,1723.5,0,0,166.91,331.12,0
C37,C03,2017,0.0,2009.33,0,0,11348.87,1090.47,0
C43,C49,2017,0.0,817.21,0,1,1474.61,4697.29,0
C04,C03,2017,72.48,4745.62,0,0,3180.28,1090.47,0
C11,C13,2017,26.73,3350.17,0,0,1675.61,261.6,0
C06,C50,2017,0.0,3659.31,0,0,113.55,815.55,0
C41,C14,2017,8.68,5427.3,0,0,1282.14,310.88,0
C32,C05,2017,0.0,138.82,1,0,1389.09,583.65,0
C35,C24,2017,15.32,4823.04,0,0,1267.5,496.89,0
C04,C41,2017,75.82,3220.45,0,0,3180.28,1282.14,0
C33,C50,2017,59.15,4821.58,0,0,1365.63,815.55,1
C31,C47,2017,160.98,1544.27,0,1,1276.39,442.54,0
C09,C45,2017,3.66,1832.41,0,1,123.5,20.81,0
C19,C32,2017,0.0,804.45,1,0,3345.67,1389.09,0
C19,C35,2017,2207.97,697.04,1,0,3345.67,1267.5,0
C06,C15,2017,1.82,2004.47,0,0,113.55,137.05,0
C48,C26,2017,88.08,6135.43,0,0,7595.48,485.61,0
C16,C11,2017,0.0,14960.44,0,0,36.08,1675.61,0
C46,C10,2017,230.39,3634.06,0,0,2753.56,2427.1,0
C43,C40,2017,0.0,10937.8,0,0,1474.61,38.05,1
C07,C17,2017,388.43,619.52,0,0,554.47,749.81,0
C22,C29,2017,9.8,6341.98,0,1,936.13,303.15,0
C20,C21,2017,46.76,1190.94,0,1,38.8,1041.22,1
C42,C09,2017,0.71,2465.79,0,0,36.78,123.5,1
C42,C36,2017,1.48,4202.99,0,0,36.78,922.57,0
C49,C01,2017,0.0,1605.37,0,0,4697.29,96.55,0
C46,C11,2017,532.21,1301.64,0,0,2753.56,1675.61,1
C25,C50,2017,0.0,1533.97,0,1,2961.89,815.55,1
C17,C03,2017,0.0,4622.41,0,0,749.81,1090.47,0
C27,C18,2017,2.38,4131.77,0,0,231.07,104.71,0
C40,C19,2017,61.55,785.33,1,0,38.05,3345.67,0
C34,C42,2017,1.13,2099.0,0,0,161.38,36.78,1
C31,C28,2017,1607.58,673.84,0,1,1276.39,1194.5,0
C14,C37,2017,198.17,1061.79,0,0,310.88,11348.87,0
C21,C35,2017,148.04,1539.25,0,1,1041.22,1267.5,0
C12,C23,2017,0.0,629.94,0,1,3690.51,1874.61,0
C08,C29,2017,10.64,928.89,0,0,205.41,303.15,0
C49,C48,2017,812.64,4632.68,0,0,4697.29,7595.48,0
C29,C13,2017,0.0,395.06,0,0,303.15,261.6,0
C16,C47,2017,0.0,367.92,1,0,36.08,442.54,0
C15,C18,2017,55.88,126.24,1,0,137.05,104.71,1
C35,C08,2017,429.6,391.07,1,0,1267.5,205.41,1
C03,C31,2017,14.43,15754.65,0,0,1090.47,1276.39,0
C27,C06,2017,2.97,3738.92,0,0,231.07,113.55,0
C38,C14,2017,5.51,3134.19,0,0,191.94,310.88,0
C27,C25,2017,66.93,1259.79,0,0,231.07,2961.89,0
C35,C36,2017,40.01,5690.99,0,0,1267.5,922.57,1
C12,C33,2017,0.0,5492.53,0,1,3690.51,1365.63,0
C34,C46,2017,0.0,1385.14,0,0,161.38,2753.56,0
C47,C09,2017,0.0,6886.85,0,0,442.54,123.5,0
C19,C48,2017,6223.78,1815.19,0,0,3345.67,7595.48,1
C42,C08,2017,2.84,1149.68,0,0,36.78,205.41,1
C39,C29,2017,91.27,1172.35,0,0,1989.99,303.15,0
C01,C17,2017,0.92,26571.56,0,0,96.55,749.81,0
C49,C14,2017,337.23,843.17,1,0,4697.29,310.88,0
C19,C49,2017,203.91,3893.48,0,0,3345.67,4697.29,0
C15,C08,2017,0.0,428.3,0,0,137.05,205.41,1
C33,C06,2017,20.86,2805.27,0,0,1365.63,113.55,1
C30,C20,2017,10.3,1071.9,0,0,331.12,38.8,0
C16,C35,2017,60.27,801.97,0,0,36.08,1267.5,1
C05,C16,2017,0.78,3800.59,0,1,583.65,36.08,0
C41,C43,2017,147.56,717.94,0,0,1282.14,1474.61,0
C47,C06,2017,0.0,12880.87,0,0,442.54,113.55,0
C19,C09,2017,50.04,936.17,1,0,3345.67,123.5,0
C12,C22,2017,943.14,465.24,1,0,3690.51,936.13,0
C33,C31,2017,1305.72,319.69,0,0,1365.63,1276.39,0
C48,C19,2017,3474.48,882.09,1,1,7595.48,3345.67,0
C34,C33,2017,0.0,2677.19,0,1,161.38,1365.63,0
C47,C08,2017,11.72,3219.57,0,0,442.54,205.41,0
C29,C37,2017,22.33,8500.84,0,1,303.15,11348.87,0
C33,C42,2017,4.14,2951.43,0,0,1365.63,36.78,0
C12,C02,2017,710.91,329.59,0,1,3690.51,166.91,1
C44,C30,2017,0.0,10943.35,0,0,184.86,331.12,0
C20,C49,2017,70.4,408.29,0,0,38.8,4697.29,0
C16,C41,2017,8.46,1803.65,0,0,36.08,1282.14,1
C03,C09,2017,4.2,8498.63,0,0,1090.47,123.5,1
C35,C34,2017,3.8,6200.64,0,0,1267.5,161.38,0
C40,C45,2017,0.06,19270.13,0,1,38.05,20.81,0
C01,C34,2017,0.0,3450.51,0,0,96.55,161.38,1
C15,C44,2017,56.79,346.25,0,0,137.05,184.86,1
C33,C25,2017,144.29,1536.57,0,0,1365.63,2961.89,1
C03,C27,2017,34.5,3445.27,0,0,1090.47,231.07,0
C42,C05,2017,11.76,1633.37,0,0,36.78,583.65,1
C04,C45,2017,0.0,4224.47,0,0,3180.28,20.81,1
C33,C17,2017,6.36,14389.73,0,0,1365.63,749.81,0
C20,C32,2017,860.93,86.85,1,0,38.8,1389.09,0
C49,C23,2017,710.24,1396.01,0,0,4697.29,1874.61,0
C23,C21,2017,75.49,2943.14,0,0,1874.61,1041.22,0
C10,C42,2017,10.09,3599.08,0,0,2427.1,36.78,1
C35,C23,2017,449.1,1397.85,0,0,1267.5,1874.61,1
C23,C20,2017,0.0,4192.42,0,0,1874.61,38.8,0
C33,C34,2017,0.0,2075.83,0,0,1365.63,161.38,0
C23,C15,2017,25.24,4547.69,0,0,1874.61,137.05,1
C46,C22,2017,6529.64,220.16,1,0,2753.56,936.13,0
C01,C11,2017,51.84,878.23,0,0,96.55,1675.61,0
C45,C09,2017,1.18,1413.95,0,0,20.81,123.5,0
C30,C13,2017,0.0,2322.93,0,0,331.12,261.6,1
C49,C16,2017,914.03,364.18,0,1,4697.29,36.08,0
C16,C28,2017,0.0,7414.41,0,1,36.08,1194.5,0
C32,C02,2017,0.0,3766.98,0,0,1389.09,166.91,0
C31,C02,2017,39.79,1457.76,0,0,1276.39,166.91,0
C19,C01,2017,164.76,892.2,1,0,3345.67,96.55,0
C28,C25,2017,0.0,12687.73,0,0,1194.5,2961.89,0
C18,C39,2017,6.59,4633.89,0,0,104.71,1989.99,0
C47,C42,2017,3.0,1238.97,0,0,442.54,36.78,0
C36,C43,2017,69.93,2496.89,0,0,922.57,1474.61,0
C15,C11,2017,38.02,1290.77,0,1,137.05,1675.61,0
C14,C38,2017,3.7,2720.11,0,0,310.88,191.94,0
C38,C22,2017,1.54,8589.66,0,0,191.94,936.13,0
C45,C28,2017,0.67,8514.33,0,0,20.81,1194.5,1
C25,C24,2017,203.9,1403.28,0,1,2961.89,496.89,0
C45,C12,2017,0.0,2087.71,0,1,20.81,3690.51,0
C21,C50,2017,184.68,881.61,0,0,1041.22,815.55,0
C11,C09,2017,703.2,399.23,0,0,1675.61,123.5,1
C09,C06,2017,5.02,2363.46,0,0,123.5,113.55,1
C39,C10,2017,915.12,1701.83,0,0,1989.99,2427.1,0
C44,C33,2017,0.0,386.99,1,0,184.86,1365.63,0
C06,C48,2017,136.49,2488.58,0,0,113.55,7595.48,1
C39,C05,2017,651.11,880.78,0,0,1989.99,583.65,0
C26,C01,2017,7.26,1139.44,0,0,485.61,96.55,0
C21,C11,2017,2.04,33401.54,0,0,1041.22,1675.61,0
C20,C33,2017,57.56,1449.91,0,1,38.8,1365.63,1
C01,C24,2017,9.2,912.84,0,0,96.55,496.89,0
C17,C39,2017,70.35,6602.59,0,0,749.81,1989.99,1
C22,C07,2017,0.0,1490.63,0,0,936.13,554.47,0
C22,C38,2017,31.57,2107.12,0,0,936.13,191.94,0
C25,C16,2017,59.13,1271.97,0,1,2961.89,36.08,0
C19,C11,2017,1210.57,2264.65,0,0,3345.67,1675.61,0
C49,C27,2017,137.69,1276.44,0,0,4697.29,231.07,0
C30,C41,2017,0.0,973.2,0,0,331.12,1282.14,0
C09,C14,2017,11.65,1187.21,0,0,123.5,310.88,0
C17,C42,2017,0.16,35341.58,0,0,749.81,36.78,0
C18,C50,2017,144.06,826.23,1,0,104.71,815.55,0
C13,C33,2017,477.63,353.13,1,1,261.6,1365.63,0
C03,C01,2017,3.99,4925.8,0,0,1090.47,96.55,0
C07,C16,2017,2.97,3404.97,0,0,554.47,36.08,0
C19,C10,2017,232.69,3178.56,0,0,3345.67,2427.1,0
C36,C11,2017,4623.62,51.28,0,0,922.57,1675.61,0
C05,C36,2017,194.49,1346.75,0,0,583.65,922.57,0
C40,C03,2017,1.72,2142.13,0,0,38.05,1090.47,0
C27,C16,2017,118.24,225.32,1,0,231.07,36.08,1
C13,C41,2017,36.52,1767.46,0,0,261.6,1282.14,0
C45,C30,2017,1.95,869.86,1,0,20.81,331.12,0
C11,C43,2017,639.4,1640.8,0,0,1675.61,1474.61,0
C31,C16,2017,44.88,1053.53,0,0,1276.39,36.08,0
C28,C47,2017,233.45,1807.17,0,0,1194.5,442.54,1
C17,C48,2017,166.02,2772.27,0,0,749.81,7595.48,0
C38,C04,2017,0.0,370.21,1,0,191.94,3180.28,1
C44,C13,2017,9.8,1071.53,0,0,184.86,261.6,0
C35,C11,2017,476.58,449.97,0,0,1267.5,1675.61,0
C07,C30,2017,0.0,336.25,1,0,554.47,331.12,0
C09,C07,2017,15.7,2990.01,0,0,123.5,554.47,0
C36,C49,2017,110.52,3414.37,0,0,922.57,4697.29,0
C20,C25,2017,0.29,53183.82,0,0,38.8,2961.89,0
C50,C13,2017,28.09,1262.98,0,0,815.55,261.6,1
C46,C39,2017,3143.5,943.87,1,1,2753.56,1989.99,0
C28,C40,2017,46.51,668.94,0,0,1194.5,38.05,0
C05,C42,2017,0.0,6353.61,0,0,583.65,36.78,0
C27,C33,2017,187.35,730.13,0,1,231.07,1365.63,0
C26,C30,2017,2.77,20845.28,0,0,485.61,331.12,0
C10,C35,2017,229.34,1594.6,0,0,2427.1,1267.5,0
C26,C28,2017,619.66,508.5,0,0,485.61,1194.5,0
C11,C45,2017,158.64,209.33,1,0,1675.61,20.81,0
C41,C30,2017,149.17,1348.38,0,1,1282.14,331.12,0
C43,C05,2017,119.94,5589.77,0,0,1474.61,583.65,0
C27,C24,2017,76.79,384.32,0,0,231.07,496.89,0
C34,C30,2017,176.61,221.75,1,0,161.38,331.12,1
C10,C29,2017,61.36,1919.18,0,0,2427.1,303.15,1
C28,C50,2017,9.84,6449.88,0,0,1194.5,815.55,0
C45,C50,2017,0.0,5107.32,0,1,20.81,815.55,0
C34,C45,2017,0.0,1711.88,0,1,161.38,20.81,0
C02,C06,2017,0.85,10957.48,0,1,166.91,113.55,1
C20,C36,2017,11.5,884.24,0,0,38.8,922.57,0
C02,C44,2017,0.4,30096.06,0,1,166.91,184.86,0
C43,C44,2017,7.41,10418.56,0,0,1474.61,184.86,0
C16,C42,2017,0.07,4770.5,0,0,36.08,36.78,0
C49,C28,2017,777.36,2178.39,0,1,4697.29,1194.5,0
C36,C25,2017,1401.02,463.76,1,0,922.57,2961.89,0
C30,C46,2017,0.0,2218.45,0,1,331.12,2753.56,1
C31,C18,2017,148.1,279.82,0,0,1276.39,104.71,1
C25,C48,2017,0.0,3282.7,0,0,2961.89,7595.48,0
C47,C07,2017,0.0,13220.69,0,0,442.54,554.47,0
C42,C33,2017,1.48,7242.28,0,0,36.78,1365.63,0
C24,C36,2017,4.31,10851.5,0,0,496.89,922.57,0
C08,C17,2017,115.83,539.35,0,0,205.41,749.81,1
C26,C27,2017,7.74,3090.97,0,0,485.61,231.07,0
C18,C38,2017,8.84,1537.14,0,0,104.71,191.94,1
C19,C31,2017,2871.23,1296.84,0,1,3345.67,1276.39,1
C21,C26,2017,0.0,1342.02,0,0,1041.22,485.61,0
C44,C37,2017,67.54,3645.48,0,0,184.86,11348.87,0
C45,C37,2017,53.93,442.87,0,0,20.81,11348.87,1
C38,C46,2017,167.47,945.02,0,0,191.94,2753.56,0
C20,C02,2017,0.0,2843.78,0,0,38.8,166.91,0
C19,C03,2017,0.0,1000.84,0,0,3345.67,1090.47,0
C48,C18,2017,76.06,2053.16,0,0,7595.48,104.71,0
C05,C20,2017,0.0,9904.13,0,0,583.65,38.8,0
C46,C17,2017,0.0,3818.4,0,0,2753.56,749.81,1
C46,C14,2017,933.51,964.53,0,0,2753.56,310.88,1
C43,C48,2017,534.85,3852.53,0,0,1474.61,7595.48,0
