id,year,employed,age,educ,kids,married,exper,husbinc
1174,2000,0,36.0,16.3,0,0,12.7,0.0
1174,2001,0,37.0,16.3,0,1,13.5,12.08
1174,2002,0,38.0,16.3,1,1,14.3,10.22
1174,2003,0,39.0,16.3,0,1,15.1,13.22
1174,2004,0,40.0,16.3,1,1,15.9,14.39
1174,2005,1,41.0,16.3,0,0,16.7,0.0
1174,2006,1,42.0,16.3,1,1,17.5,11.49
1174,2007,1,43.0,16.3,0,0,18.3,0.0
1174,2008,1,44.0,16.3,1,1,19.1,13.43
1174,2009,1,45.0,16.3,2,1,19.9,14.04
1175,2000,1,22.0,16.0,0,0,1.0,0.0
1175,2001,0,23.0,16.0,0,1,1.8,14.75
1175,2002,0,24.0,16.0,0,0,2.6,0.0
1175,2003,0,25.0,16.0,1,1,3.4,15.54
1175,2004,0,26.0,16.0,1,1,4.2,16.61
1175,2005,0,27.0,16.0,1,1,5.0,16.27
1175,2006,1,28.0,16.0,0,1,5.8,16.76
1175,2007,0,29.0,16.0,1,1,6.6,17.38
1175,2008,0,30.0,16.0,0,1,7.4,21.18
1175,2009,0,31.0,16.0,2,1,8.2,20.58
1176,2000,1,34.0,14.3,0,0,15.7,0.0
1176,2001,0,35.0,14.3,1,0,16.5,0.0
1176,2002,1,36.0,14.3,1,0,17.3,0.0
1176,2003,1,37.0,14.3,0,0,18.1,0.0
1176,2004,0,38.0,14.3,1,0,18.9,0.0
1176,2005,0,39.0,14.3,1,0,19.7,0.0
1176,2006,0,40.0,14.3,0,0,20.5,0.0
1176,2007,0,41.0,14.3,0,0,21.3,0.0
1176,2008,0,42.0,14.3,1,0,22.1,0.0
1176,2009,0,43.0,14.3,0,0,22.9,0.0
1177,2000,0,38.0,11.6,0,0,22.4,0.0
1177,2001,0,39.0,11.6,1,0,23.2,0.0
1177,2002,0,40.0,11.6,0,1,24.0,0.8
1177,2003,0,41.0,11.6,1,1,24.8,0.7
1177,2004,0,42.0,11.6,0,0,25.6,0.0
1177,2005,0,43.0,11.6,0,0,26.4,0.0
1177,2006,0,44.0,11.6,1,0,27.2,0.0
1177,2007,0,45.0,11.6,2,0,28.0,0.0
1177,2008,0,46.0,11.6,1,0,28.8,0.0
1177,2009,1,47.0,11.6,0,1,29.6,0.0
1178,2000,0,33.0,11.9,2,1,14.1,18.65
1178,2001,0,34.0,11.9,0,1,14.9,17.81
1178,2002,1,35.0,11.9,0,0,15.7,0.0
1178,2003,0,36.0,11.9,1,0,16.5,0.0
1178,2004,0,37.0,11.9,0,1,17.3,19.15
1178,2005,0,38.0,11.9,0,1,18.1,19.78
1178,2006,1,39.0,11.9,0,1,18.9,21.32
1178,2007,0,40.0,11.9,1,1,19.7,18.47
1178,2008,1,41.0,11.9,0,1,20.5,21.66
1178,2009,1,42.0,11.9,1,1,21.3,22.65
1179,2000,0,29.0,11.5,0,0,13.5,0.0
1179,2001,0,30.0,11.5,0,0,14.3,0.0
1179,2002,0,31.0,11.5,1,0,15.1,0.0
1179,2003,0,32.0,11.5,1,0,15.9,0.0
1179,2004,0,33.0,11.5,0,0,16.7,0.0
1179,2005,1,34.0,11.5,0,0,17.5,0.0
1179,2006,0,35.0,11.5,2,0,18.3,0.0
1179,2007,0,36.0,11.5,0,0,19.1,0.0
1179,2008,1,37.0,11.5,2,0,19.9,0.0
1179,2009,0,38.0,11.5,0,0,20.7,0.0
1180,2000,0,31.0,11.4,1,0,13.6,0.0
1180,2001,0,32.0,11.4,1,1,14.4,83.06
1180,2002,0,33.0,11.4,3,1,15.2,82.77
1180,2003,0,34.0,11.4,4,1,16.0,85.84
1180,2004,0,35.0,11.4,0,1,16.8,88.4
1180,2005,0,36.0,11.4,3,1,17.6,87.91
1180,2006,0,37.0,11.4,0,1,18.4,88.59
1180,2007,0,38.0,11.4,1,0,19.2,0.0
1180,2008,0,39.0,11.4,0,1,20.0,95.46
1180,2009,0,40.0,11.4,2,1,20.8,94.52
1181,2000,1,26.0,17.2,1,0,1.8,0.0
1181,2001,0,27.0,17.2,2,1,2.6,28.41
1181,2002,0,28.0,17.2,0,1,3.4,26.89
1181,2003,0,29.0,17.2,0,1,4.2,27.62
1181,2004,1,30.0,17.2,0,1,5.0,28.23
1181,2005,0,31.0,17.2,3,0,5.8,0.0
1181,2006,0,32.0,17.2,1,1,6.6,31.44
1181,2007,0,33.0,17.2,0,1,7.4,30.05
1181,2008,1,34.0,17.2,2,1,8.2,33.19
1181,2009,1,35.0,17.2,3,0,9.0,0.0
1182,2000,1,29.0,13.3,0,0,10.7,0.0
1182,2001,1,30.0,13.3,1,0,11.5,0.0
1182,2002,1,31.0,13.3,2,1,12.3,0.0
1182,2003,1,32.0,13.3,0,1,13.1,0.0
1182,2004,0,33.0,13.3,1,1,13.9,0.0
1182,2005,1,34.0,13.3,1,0,14.7,0.0
1182,2006,1,35.0,13.3,0,0,15.5,0.0
1182,2007,1,36.0,13.3,1,0,16.3,0.0
1182,2008,1,37.0,13.3,0,0,17.1,0.0
1182,2009,0,38.0,13.3,3,0,17.9,0.0
1183,2000,1,28.0,11.5,0,1,10.5,5.42
1183,2001,1,29.0,11.5,0,1,11.3,7.08
1183,2002,1,30.0,11.5,1,0,12.1,0.0
1183,2003,1,31.0,11.5,0,1,12.9,6.48
1183,2004,1,32.0,11.5,0,1,13.7,7.67
1183,2005,0,33.0,11.5,3,1,14.5,9.01
1183,2006,1,34.0,11.5,0,0,15.3,0.0
1183,2007,1,35.0,11.5,0,1,16.1,8.58
1183,2008,0,36.0,11.5,1,1,16.9,7.75
1183,2009,1,37.0,11.5,2,1,17.7,7.74
1184,2000,0,41.0,11.0,1,1,26.0,0.0
1184,2001,0,42.0,11.0,0,0,26.8,0.0
1184,2002,0,43.0,11.0,0,0,27.6,0.0
1184,2003,0,44.0,11.0,0,0,28.4,0.0
1184,2004,0,45.0,11.0,0,1,29.2,2.29
1184,2005,0,46.0,11.0,2,0,30.0,0.0
1184,2006,0,47.0,11.0,1,0,30.8,0.0
1184,2007,0,48.0,11.0,0,0,31.6,0.0
1184,2008,0,49.0,11.0,0,0,32.4,0.0
1184,2009,0,50.0,11.0,1,0,33.2,0.0
1185,2000,0,37.0,16.4,0,1,16.6,18.91
1185,2001,0,38.0,16.4,0,1,17.4,16.68
1185,2002,0,39.0,16.4,1,1,18.2,17.32
1185,2003,0,40.0,16.4,1,1,19.0,22.74
1185,2004,0,41.0,16.4,1,1,19.8,17.6
1185,2005,0,42.0,16.4,0,1,20.6,19.51
1185,2006,1,43.0,16.4,2,1,21.4,20.46
1185,2007,0,44.0,16.4,3,1,22.2,19.66
1185,2008,0,45.0,16.4,1,1,23.0,19.39
1185,2009,0,46.0,16.4,3,0,23.8,0.0
1186,2000,1,28.0,8.9,1,1,16.1,4.33
1186,2001,1,29.0,8.9,0,1,16.9,6.75
1186,2002,0,30.0,8.9,0,1,17.7,7.98
1186,2003,1,31.0,8.9,0,1,18.5,7.15
1186,2004,1,32.0,8.9,2,1,19.3,6.95
1186,2005,1,33.0,8.9,0,1,20.1,5.33
1186,2006,0,34.0,8.9,1,1,20.9,4.79
1186,2007,1,35.0,8.9,2,0,21.7,0.0
1186,2008,0,36.0,8.9,1,1,22.5,7.89
1186,2009,0,37.0,8.9,2,1,23.3,8.2
1187,2000,0,28.0,11.9,0,0,12.1,0.0
1187,2001,0,29.0,11.9,2,0,12.9,0.0
1187,2002,0,30.0,11.9,0,0,13.7,0.0
1187,2003,0,31.0,11.9,0,0,14.5,0.0
1187,2004,1,32.0,11.9,0,0,15.3,0.0
1187,2005,1,33.0,11.9,1,1,16.1,0.0
1187,2006,0,34.0,11.9,0,0,16.9,0.0
1187,2007,0,35.0,11.9,1,0,17.7,0.0
1187,2008,0,36.0,11.9,2,1,18.5,1.03
1187,2009,0,37.0,11.9,4,0,19.3,0.0
1188,2000,1,23.0,12.8,2,1,3.2,12.93
1188,2001,1,24.0,12.8,0,1,4.0,15.31
1188,2002,0,25.0,12.8,2,1,4.8,13.51
1188,2003,0,26.0,12.8,0,1,5.6,12.14
1188,2004,0,27.0,12.8,0,1,6.4,14.84
1188,2005,0,28.0,12.8,0,1,7.2,14.86
1188,2006,0,29.0,12.8,1,1,8.0,16.7
1188,2007,0,30.0,12.8,0,1,8.8,13.4
1188,2008,0,31.0,12.8,3,1,9.6,14.61
1188,2009,0,32.0,12.8,3,1,10.4,16.91
1189,2000,1,28.0,11.0,0,1,9.0,0.0
1189,2001,0,29.0,11.0,1,0,9.8,0.0
1189,2002,0,30.0,11.0,1,0,10.6,0.0
1189,2003,0,31.0,11.0,2,0,11.4,0.0
1189,2004,0,32.0,11.0,1,0,12.2,0.0
1189,2005,1,33.0,11.0,2,0,13.0,0.0
1189,2006,1,34.0,11.0,1,0,13.8,0.0
1189,2007,1,35.0,11.0,0,0,14.6,0.0
1189,2008,1,36.0,11.0,1,0,15.4,0.0
1189,2009,1,37.0,11.0,2,0,16.2,0.0
1190,2000,0,31.0,16.2,0,1,10.8,4.6
1190,2001,0,32.0,16.2,1,1,11.6,3.13
1190,2002,0,33.0,16.2,0,1,12.4,7.74
1190,2003,1,34.0,16.2,1,1,13.2,4.03
1190,2004,1,35.0,16.2,4,1,14.0,6.35
1190,2005,0,36.0,16.2,1,1,14.8,6.87
1190,2006,0,37.0,16.2,1,1,15.6,7.87
1190,2007,0,38.0,16.2,1,1,16.4,5.96
1190,2008,0,39.0,16.2,4,1,17.2,6.28
1190,2009,0,40.0,16.2,0,1,18.0,6.12
1191,2000,0,35.0,16.6,0,0,12.4,0.0
1191,2001,1,36.0,16.6,1,1,13.2,0.0
1191,2002,1,37.0,16.6,2,0,14.0,0.0
1191,2003,1,38.0,16.6,0,0,14.8,0.0
1191,2004,1,39.0,16.6,1,0,15.6,0.0
1191,2005,0,40.0,16.6,2,0,16.4,0.0
1191,2006,0,41.0,16.6,1,0,17.2,0.0
1191,2007,0,42.0,16.6,2,0,18.0,0.0
1191,2008,0,43.0,16.6,2,0,18.8,0.0
1191,2009,1,44.0,16.6,2,0,19.6,0.0
1192,2000,0,22.0,10.5,0,1,8.5,8.05
1192,2001,0,23.0,10.5,1,1,9.3,10.88
1192,2002,0,24.0,10.5,0,1,10.1,11.04
1192,2003,0,25.0,10.5,3,1,10.9,10.08
1192,2004,0,26.0,10.5,0,1,11.7,10.17
1192,2005,0,27.0,10.5,0,1,12.5,9.47
1192,2006,0,28.0,10.5,1,1,13.3,10.5
1192,2007,0,29.0,10.5,2,1,14.1,12.58
1192,2008,0,30.0,10.5,2,1,14.9,11.61
1192,2009,0,31.0,10.5,1,0,15.7,0.0
1193,2000,0,38.0,13.0,0,1,18.0,12.87
1193,2001,0,39.0,13.0,1,0,18.8,0.0
1193,2002,1,40.0,13.0,0,1,19.6,13.59
1193,2003,0,41.0,13.0,0,1,20.4,10.52
1193,2004,0,42.0,13.0,0,1,21.2,14.13
1193,2005,0,43.0,13.0,1,1,22.0,11.42
1193,2006,0,44.0,13.0,2,0,22.8,0.0
1193,2007,0,45.0,13.0,1,1,23.6,12.31
1193,2008,0,46.0,13.0,1,1,24.4,13.96
1193,2009,1,47.0,13.0,1,1,25.2,11.95
1194,2000,0,38.0,13.3,0,0,16.7,0.0
1194,2001,0,39.0,13.3,1,0,17.5,0.0
1194,2002,1,40.0,13.3,1,0,18.3,0.0
1194,2003,1,41.0,13.3,1,0,19.1,0.0
1194,2004,0,42.0,13.3,0,0,19.9,0.0
1194,2005,0,43.0,13.3,2,0,20.7,0.0
1194,2006,1,44.0,13.3,0,0,21.5,0.0
1194,2007,1,45.0,13.3,0,0,22.3,0.0
1194,2008,1,46.0,13.3,0,0,23.1,0.0
1194,2009,0,47.0,13.3,1,0,23.9,0.0
1195,2000,0,29.0,11.4,0,0,11.6,0.0
1195,2001,0,30.0,11.4,0,0,12.4,0.0
1195,2002,0,31.0,11.4,3,0,13.2,0.0
1195,2003,0,32.0,11.4,0,0,14.0,0.0
1195,2004,0,33.0,11.4,0,0,14.8,0.0
1195,2005,0,34.0,11.4,1,0,15.6,0.0
1195,2006,0,35.0,11.4,0,0,16.4,0.0
1195,2007,0,36.0,11.4,2,0,17.2,0.0
1195,2008,0,37.0,11.4,0,0,18.0,0.0
1195,2009,0,38.0,11.4,1,0,18.8,0.0
1196,2000,1,32.0,12.5,0,0,16.5,0.0
1196,2001,1,33.0,12.5,0,1,17.3,26.95
1196,2002,0,34.0,12.5,1,1,18.1,27.92
1196,2003,1,35.0,12.5,0,1,18.9,27.68
1196,2004,1,36.0,12.5,1,0,19.7,0.0
1196,2005,1,37.0,12.5,1,1,20.5,29.66
1196,2006,1,38.0,12.5,2,1,21.3,29.33
1196,2007,0,39.0,12.5,1,1,22.1,31.17
1196,2008,1,40.0,12.5,2,1,22.9,32.38
1196,2009,0,41.0,12.5,0,1,23.7,33.12
1197,2000,1,36.0,8.0,0,1,22.0,12.44
1197,2001,0,37.0,8.0,0,1,22.8,13.41
1197,2002,0,38.0,8.0,0,1,23.6,15.06
1197,2003,1,39.0,8.0,0,1,24.4,13.45
1197,2004,1,40.0,8.0,0,1,25.2,13.8
1197,2005,0,41.0,8.0,2,1,26.0,14.42
1197,2006,0,42.0,8.0,2,1,26.8,16.66
1197,2007,0,43.0,8.0,0,1,27.6,12.38
1197,2008,1,44.0,8.0,0,1,28.4,15.82
1197,2009,0,45.0,8.0,0,1,29.2,15.91
1198,2000,1,25.0,12.9,1,0,9.1,0.0
1198,2001,1,26.0,12.9,0,0,9.9,0.0
1198,2002,0,27.0,12.9,1,0,10.7,0.0
1198,2003,1,28.0,12.9,1,0,11.5,0.0
1198,2004,1,29.0,12.9,2,0,12.3,0.0
1198,2005,1,30.0,12.9,1,0,13.1,0.0
1198,2006,1,31.0,12.9,0,0,13.9,0.0
1198,2007,1,32.0,12.9,1,0,14.7,0.0
1198,2008,1,33.0,12.9,1,0,15.5,0.0
1198,2009,0,34.0,12.9,1,0,16.3,0.0
1199,2000,0,32.0,12.1,1,1,12.9,16.59
1199,2001,1,33.0,12.1,1,1,13.7,17.67
1199,2002,1,34.0,12.1,1,1,14.5,16.23
1199,2003,0,35.0,12.1,0,1,15.3,18.62
1199,2004,0,36.0,12.1,2,1,16.1,16.82
1199,2005,0,37.0,12.1,1,1,16.9,18.52
1199,2006,0,38.0,12.1,1,1,17.7,18.13
1199,2007,1,39.0,12.1,1,1,18.5,17.71
1199,2008,1,40.0,12.1,1,1,19.3,18.15
1199,2009,0,41.0,12.1,5,1,20.1,20.32
1200,2000,1,24.0,11.6,0,0,7.4,0.0
1200,2001,1,25.0,11.6,1,0,8.2,0.0
1200,2002,1,26.0,11.6,1,0,9.0,0.0
1200,2003,1,27.0,11.6,3,0,9.8,0.0
1200,2004,0,28.0,11.6,1,0,10.6,0.0
1200,2005,1,29.0,11.6,0,0,11.4,0.0
1200,2006,1,30.0,11.6,4,0,12.2,0.0
1200,2007,1,31.0,11.6,1,0,13.0,0.0
1200,2008,1,32.0,11.6,2,0,13.8,0.0
1200,2009,1,33.0,11.6,0,0,14.6,0.0
1201,2000,1,25.0,13.7,2,1,3.3,3.73
1201,2001,0,26.0,13.7,1,1,4.1,6.56
1201,2002,0,27.0,13.7,0,1,4.9,8.73
1201,2003,0,28.0,13.7,1,1,5.7,5.91
1201,2004,0,29.0,13.7,0,1,6.5,6.11
1201,2005,0,30.0,13.7,2,1,7.3,6.18
1201,2006,0,31.0,13.7,2,1,8.1,8.57
1201,2007,0,32.0,13.7,1,1,8.9,6.56
1201,2008,0,33.0,13.7,0,1,9.7,5.93
1201,2009,0,34.0,13.7,2,1,10.5,7.85
1202,2000,0,31.0,11.9,1,0,12.1,0.0
1202,2001,0,32.0,11.9,0,0,12.9,0.0
1202,2002,0,33.0,11.9,1,0,13.7,0.0
1202,2003,1,34.0,11.9,1,0,14.5,0.0
1202,2004,1,35.0,11.9,1,1,15.3,1.88
1202,2005,0,36.0,11.9,0,0,16.1,0.0
1202,2006,1,37.0,11.9,2,1,16.9,0.26
1202,2007,0,38.0,11.9,0,0,17.7,0.0
1202,2008,0,39.0,11.9,1,0,18.5,0.0
1202,2009,1,40.0,11.9,1,0,19.3,0.0
1203,2000,0,31.0,11.8,1,1,12.2,20.08
1203,2001,0,32.0,11.8,1,0,13.0,0.0
1203,2002,0,33.0,11.8,1,1,13.8,17.46
1203,2003,1,34.0,11.8,1,1,14.6,16.54
1203,2004,0,35.0,11.8,2,1,15.4,19.79
1203,2005,0,36.0,11.8,0,1,16.2,18.85
1203,2006,0,37.0,11.8,0,1,17.0,21.25
1203,2007,0,38.0,11.8,2,1,17.8,18.9
1203,2008,0,39.0,11.8,1,1,18.6,18.45
1203,2009,1,40.0,11.8,1,0,19.4,0.0
1204,2000,1,30.0,11.8,0,0,14.2,0.0
1204,2001,0,31.0,11.8,0,0,15.0,0.0
1204,2002,0,32.0,11.8,0,1,15.8,0.71
1204,2003,0,33.0,11.8,0,0,16.6,0.0
1204,2004,0,34.0,11.8,1,0,17.4,0.0
1204,2005,0,35.0,11.8,0,0,18.2,0.0
1204,2006,1,36.0,11.8,0,0,19.0,0.0
1204,2007,1,37.0,11.8,0,0,19.8,0.0
1204,2008,1,38.0,11.8,0,0,20.6,0.0
1204,2009,1,39.0,11.8,1,0,21.4,0.0
1205,2000,0,25.0,11.1,2,1,8.9,13.0
1205,2001,0,26.0,11.1,1,1,9.7,13.05
1205,2002,0,27.0,11.1,0,1,10.5,13.48
1205,2003,1,28.0,11.1,0,1,11.3,17.08
1205,2004,0,29.0,11.1,1,1,12.1,15.84
1205,2005,1,30.0,11.1,1,1,12.9,14.16
1205,2006,1,31.0,11.1,5,1,13.7,16.62
1205,2007,0,32.0,11.1,1,1,14.5,16.94
1205,2008,0,33.0,11.1,1,1,15.3,17.22
1205,2009,0,34.0,11.1,2,1,16.1,18.33
1206,2000,1,32.0,10.7,0,0,18.3,0.0
1206,2001,0,33.0,10.7,1,1,19.1,40.06
1206,2002,0,34.0,10.7,2,1,19.9,40.79
1206,2003,0,35.0,10.7,0,1,20.7,40.18
1206,2004,0,36.0,10.7,3,1,21.5,42.76
1206,2005,0,37.0,10.7,0,1,22.3,42.51
1206,2006,1,38.0,10.7,2,1,23.1,45.43
1206,2007,1,39.0,10.7,0,1,23.9,45.73
1206,2008,1,40.0,10.7,0,1,24.7,46.6
1206,2009,1,41.0,10.7,2,1,25.5,47.48
1207,2000,1,24.0,15.9,0,0,3.1,0.0
1207,2001,1,25.0,15.9,0,0,3.9,0.0
1207,2002,1,26.0,15.9,1,0,4.7,0.0
1207,2003,1,27.0,15.9,0,0,5.5,0.0
1207,2004,0,28.0,15.9,1,0,6.3,0.0
1207,2005,1,29.0,15.9,0,0,7.1,0.0
1207,2006,1,30.0,15.9,1,0,7.9,0.0
1207,2007,0,31.0,15.9,2,0,8.7,0.0
1207,2008,1,32.0,15.9,2,0,9.5,0.0
1207,2009,1,33.0,15.9,2,0,10.3,0.0
1208,2000,0,35.0,11.4,0,1,16.6,19.22
1208,2001,1,36.0,11.4,0,1,17.4,21.22
1208,2002,0,37.0,11.4,2,1,18.2,19.8
1208,2003,0,38.0,11.4,1,1,19.0,21.4
1208,2004,1,39.0,11.4,2,1,19.8,20.86
1208,2005,1,40.0,11.4,0,1,20.6,21.43
1208,2006,1,41.0,11.4,1,1,21.4,19.15
1208,2007,0,42.0,11.4,1,1,22.2,22.19
1208,2008,0,43.0,11.4,2,1,23.0,21.73
1208,2009,0,44.0,11.4,0,1,23.8,19.85
1209,2000,0,28.0,12.6,1,0,10.4,0.0
1209,2001,1,29.0,12.6,0,0,11.2,0.0
1209,2002,0,30.0,12.6,1,0,12.0,0.0
1209,2003,0,31.0,12.6,0,0,12.8,0.0
1209,2004,0,32.0,12.6,2,1,13.6,2.25
1209,2005,0,33.0,12.6,0,0,14.4,0.0
1209,2006,0,34.0,12.6,0,0,15.2,0.0
1209,2007,0,35.0,12.6,0,0,16.0,0.0
1209,2008,0,36.0,12.6,1,1,16.8,4.05
1209,2009,0,37.0,12.6,2,0,17.6,0.0
1210,2000,1,26.0,10.7,1,0,11.3,0.0
1210,2001,1,27.0,10.7,0,0,12.1,0.0
1210,2002,1,28.0,10.7,1,0,12.9,0.0
1210,2003,1,29.0,10.7,2,0,13.7,0.0
1210,2004,0,30.0,10.7,1,0,14.5,0.0
1210,2005,0,31.0,10.7,2,0,15.3,0.0
1210,2006,1,32.0,10.7,1,0,16.1,0.0
1210,2007,1,33.0,10.7,2,0,16.9,0.0
1210,2008,1,34.0,10.7,2,0,17.7,0.0
1210,2009,0,35.0,10.7,2,0,18.5,0.0
1211,2000,0,25.0,11.5,0,1,5.5,17.79
1211,2001,0,26.0,11.5,1,1,6.3,16.09
1211,2002,0,27.0,11.5,1,1,7.1,16.53
1211,2003,0,28.0,11.5,0,1,7.9,19.45
1211,2004,0,29.0,11.5,1,1,8.7,20.25
1211,2005,0,30.0,11.5,0,1,9.5,21.98
1211,2006,0,31.0,11.5,0,1,10.3,19.02
1211,2007,0,32.0,11.5,0,1,11.1,20.02
1211,2008,0,33.0,11.5,1,1,11.9,20.44
1211,2009,0,34.0,11.5,2,1,12.7,19.97
1212,2000,0,38.0,10.1,2,1,21.9,7.6
1212,2001,0,39.0,10.1,2,1,22.7,8.48
1212,2002,0,40.0,10.1,0,1,23.5,10.07
1212,2003,0,41.0,10.1,0,1,24.3,9.55
1212,2004,0,42.0,10.1,1,1,25.1,8.07
1212,2005,0,43.0,10.1,1,1,25.9,8.66
1212,2006,0,44.0,10.1,0,1,26.7,9.68
1212,2007,0,45.0,10.1,2,1,27.5,13.63
1212,2008,1,46.0,10.1,3,0,28.3,0.0
1212,2009,0,47.0,10.1,2,1,29.1,8.0
1213,2000,0,35.0,14.6,0,1,17.4,14.15
1213,2001,0,36.0,14.6,0,1,18.2,17.93
1213,2002,0,37.0,14.6,1,1,19.0,12.17
1213,2003,0,38.0,14.6,2,1,19.8,16.98
1213,2004,0,39.0,14.6,0,0,20.6,0.0
1213,2005,0,40.0,14.6,0,1,21.4,17.21
1213,2006,0,41.0,14.6,0,1,22.2,15.21
1213,2007,1,42.0,14.6,1,1,23.0,16.35
1213,2008,1,43.0,14.6,1,1,23.8,16.9
1213,2009,0,44.0,14.6,1,1,24.6,16.68
1214,2000,1,35.0,10.4,2,0,20.6,0.0
1214,2001,1,36.0,10.4,1,0,21.4,0.0
1214,2002,0,37.0,10.4,0,0,22.2,0.0
1214,2003,0,38.0,10.4,1,0,23.0,0.0
1214,2004,0,39.0,10.4,0,1,23.8,1.87
1214,2005,1,40.0,10.4,1,0,24.6,0.0
1214,2006,0,41.0,10.4,0,0,25.4,0.0
1214,2007,0,42.0,10.4,0,0,26.2,0.0
1214,2008,0,43.0,10.4,0,0,27.0,0.0
1214,2009,1,44.0,10.4,0,1,27.8,1.53
1215,2000,0,35.0,13.0,0,0,18.0,0.0
1215,2001,0,36.0,13.0,0,0,18.8,0.0
1215,2002,1,37.0,13.0,1,0,19.6,0.0
1215,2003,1,38.0,13.0,3,0,20.4,0.0
1215,2004,0,39.0,13.0,0,0,21.2,0.0
1215,2005,0,40.0,13.0,0,0,22.0,0.0
1215,2006,0,41.0,13.0,2,0,22.8,0.0
1215,2007,1,42.0,13.0,0,0,23.6,0.0
1215,2008,0,43.0,13.0,1,0,24.4,0.0
1215,2009,0,44.0,13.0,2,0,25.2,0.0
1216,2000,1,34.0,11.4,1,1,17.6,12.42
1216,2001,0,35.0,11.4,0,1,18.4,10.83
1216,2002,1,36.0,11.4,1,1,19.2,14.57
1216,2003,1,37.0,11.4,1,1,20.0,12.32
1216,2004,0,38.0,11.4,0,1,20.8,10.64
1216,2005,1,39.0,11.4,0,0,21.6,0.0
1216,2006,1,40.0,11.4,2,1,22.4,15.36
1216,2007,1,41.0,11.4,1,1,23.2,13.69
1216,2008,1,42.0,11.4,0,1,24.0,13.68
1216,2009,1,43.0,11.4,1,1,24.8,13.54
1217,2000,1,39.0,16.2,0,1,17.8,1.88
1217,2001,0,40.0,16.2,1,1,18.6,3.5
1217,2002,0,41.0,16.2,0,1,19.4,4.7
1217,2003,1,42.0,16.2,0,1,20.2,3.84
1217,2004,1,43.0,16.2,0,1,21.0,3.04
1217,2005,0,44.0,16.2,1,1,21.8,5.93
1217,2006,1,45.0,16.2,0,1,22.6,3.46
1217,2007,1,46.0,16.2,0,1,23.4,6.98
1217,2008,0,47.0,16.2,1,1,24.2,5.05
1217,2009,1,48.0,16.2,2,1,25.0,3.41
1218,2000,1,22.0,16.6,0,0,0.0,0.0
1218,2001,1,23.0,16.6,2,0,0.8,0.0
1218,2002,1,24.0,16.6,0,0,1.6,0.0
1218,2003,1,25.0,16.6,0,0,2.4,0.0
1218,2004,1,26.0,16.6,1,0,3.2,0.0
1218,2005,0,27.0,16.6,0,0,4.0,0.0
1218,2006,0,28.0,16.6,0,0,4.8,0.0
1218,2007,1,29.0,16.6,2,0,5.6,0.0
1218,2008,1,30.0,16.6,2,0,6.4,0.0
1218,2009,1,31.0,16.6,3,0,7.2,0.0
1219,2000,0,29.0,10.5,0,0,14.5,0.0
1219,2001,0,30.0,10.5,2,1,15.3,0.36
1219,2002,0,31.0,10.5,0,0,16.1,0.0
1219,2003,0,32.0,10.5,0,0,16.9,0.0
1219,2004,0,33.0,10.5,0,0,17.7,0.0
1219,2005,0,34.0,10.5,1,0,18.5,0.0
1219,2006,0,35.0,10.5,0,0,19.3,0.0
1219,2007,0,36.0,10.5,0,0,20.1,0.0
1219,2008,0,37.0,10.5,2,0,20.9,0.0
1219,2009,0,38.0,10.5,1,0,21.7,0.0
1220,2000,1,23.0,11.9,0,1,8.1,19.21
1220,2001,1,24.0,11.9,0,1,8.9,21.0
1220,2002,1,25.0,11.9,1,1,9.7,22.16
1220,2003,1,26.0,11.9,2,1,10.5,23.15
1220,2004,1,27.0,11.9,1,1,11.3,19.91
1220,2005,1,28.0,11.9,2,0,12.1,0.0
1220,2006,1,29.0,11.9,2,1,12.9,25.89
1220,2007,1,30.0,11.9,1,1,13.7,22.75
1220,2008,1,31.0,11.9,0,1,14.5,25.37
1220,2009,1,32.0,11.9,1,1,15.3,24.21
1221,2000,0,35.0,13.1,0,1,18.9,53.02
1221,2001,0,36.0,13.1,0,0,19.7,0.0
1221,2002,0,37.0,13.1,1,1,20.5,54.31
1221,2003,0,38.0,13.1,1,1,21.3,54.53
1221,2004,0,39.0,13.1,0,1,22.1,55.36
1221,2005,0,40.0,13.1,0,1,22.9,58.69
1221,2006,0,41.0,13.1,1,1,23.7,58.79
1221,2007,0,42.0,13.1,0,1,24.5,60.95
1221,2008,0,43.0,13.1,1,1,25.3,59.58
1221,2009,0,44.0,13.1,2,1,26.1,62.86
1222,2000,1,40.0,11.0,1,0,21.0,0.0
1222,2001,1,41.0,11.0,0,1,21.8,7.18
1222,2002,1,42.0,11.0,0,1,22.6,8.71
1222,2003,0,43.0,11.0,1,1,23.4,9.99
1222,2004,1,44.0,11.0,1,1,24.2,6.76
1222,2005,1,45.0,11.0,1,0,25.0,0.0
1222,2006,0,46.0,11.0,1,1,25.8,9.56
1222,2007,1,47.0,11.0,0,1,26.6,10.38
1222,2008,1,48.0,11.0,0,1,27.4,8.76
1222,2009,1,49.0,11.0,0,0,28.2,0.0
1223,2000,0,25.0,8.2,1,1,8.8,15.74
1223,2001,1,26.0,8.2,0,0,9.6,0.0
1223,2002,1,27.0,8.2,1,1,10.4,16.84
1223,2003,0,28.0,8.2,0,1,11.2,18.4
1223,2004,1,29.0,8.2,0,1,12.0,18.73
1223,2005,1,30.0,8.2,0,1,12.8,19.02
1223,2006,1,31.0,8.2,1,0,13.6,0.0
1223,2007,1,32.0,8.2,1,0,14.4,0.0
1223,2008,0,33.0,8.2,2,1,15.2,19.4
