id,year,career,educ,exper,age,female,income,urban
724,4,2,10.8,21.2,36.0,0,11883.0,1
724,5,1,10.8,22.2,37.0,0,10563.54,1
725,1,2,12.6,21.4,37.0,0,9302.76,0
725,2,0,12.6,22.4,38.0,0,11376.32,0
725,3,2,12.6,23.4,39.0,0,8543.21,0
725,4,1,12.6,24.4,40.0,0,8195.27,0
725,5,0,12.6,25.4,41.0,0,7863.32,0
726,1,1,10.3,22.7,39.0,1,9555.29,1
726,2,2,10.3,23.7,40.0,1,10823.33,1
726,3,2,10.3,24.7,41.0,1,10731.99,1
726,4,1,10.3,25.7,42.0,1,8839.14,1
726,5,0,10.3,26.7,43.0,1,10460.24,1
727,1,1,12.4,9.6,27.0,0,9482.06,1
727,2,2,12.4,10.6,28.0,0,6071.12,1
727,3,1,12.4,11.6,29.0,0,5823.25,1
727,4,0,12.4,12.6,30.0,0,6705.43,1
727,5,1,12.9,13.6,31.0,0,7354.82,1
728,1,2,15.5,23.5,45.0,0,11753.7,1
728,2,2,15.5,24.5,46.0,0,11503.42,1
728,3,2,15.5,25.5,47.0,0,11177.14,1
728,4,1,15.5,26.5,48.0,0,10990.3,1
728,5,2,15.5,27.5,49.0,0,11633.65,1
729,1,2,13.0,9.0,29.0,0,9041.79,1
729,2,1,13.0,10.0,30.0,0,6825.94,1
729,3,2,13.0,11.0,31.0,0,10434.91,1
729,4,0,13.0,12.0,32.0,0,11830.72,1
729,5,1,13.0,13.0,33.0,0,8888.95,1
730,1,2,14.4,23.6,46.0,0,7374.39,0
730,2,0,14.4,24.6,47.0,0,10213.17,0
730,3,2,14.4,25.6,48.0,0,10807.82,0
730,4,2,14.4,26.6,49.0,0,12496.0,0
730,5,1,14.4,27.6,50.0,0,10545.94,0
731,1,1,11.0,25.0,42.0,0,6178.89,0
731,2,2,11.0,26.0,43.0,0,8047.93,0
731,3,2,11.0,27.0,44.0,0,7784.19,0
731,4,2,11.0,28.0,45.0,0,9781.5,0
731,5,2,11.5,29.0,46.0,0,5904.67,0
732,1,2,6.0,24.0,33.0,0,7177.61,1
732,2,1,6.0,25.0,34.0,0,6879.53,1
732,3,2,6.0,26.0,35.0,0,5996.38,1
732,4,1,6.0,27.0,36.0,0,8484.16,1
732,5,2,6.5,28.0,37.0,0,7664.39,1
733,1,2,13.7,7.3,26.0,1,4476.29,0
733,2,0,13.7,8.3,27.0,1,7143.81,0
733,3,1,13.7,9.3,28.0,1,4495.42,0
733,4,0,13.7,10.3,29.0,1,5859.47,0
733,5,2,13.7,11.3,30.0,1,7963.85,0
734,1,1,10.0,6.0,22.0,0,8955.17,1
734,2,1,10.0,7.0,23.0,0,7884.04,1
734,3,2,10.0,8.0,24.0,0,9513.49,1
734,4,0,10.0,9.0,25.0,0,8917.87,1
734,5,0,10.0,10.0,26.0,0,5848.94,1
735,1,2,14.8,27.2,49.0,1,12024.26,1
735,2,1,14.8,28.2,50.0,1,15821.31,1
735,3,2,14.8,29.2,51.0,1,9639.27,1
735,4,1,14.8,30.2,52.0,1,14848.23,1
735,5,2,14.8,31.2,53.0,1,11881.37,1
736,1,1,11.9,8.1,26.0,1,8465.84,1
736,2,0,11.9,9.1,27.0,1,7613.93,1
736,3,2,11.9,10.1,28.0,1,10843.56,1
736,4,1,11.9,11.1,29.0,1,6304.42,1
736,5,1,11.9,12.1,30.0,1,7929.29,1
737,1,1,12.3,14.7,33.0,1,6242.69,0
737,2,1,12.3,15.7,34.0,1,10450.9,0
737,3,0,12.3,16.7,35.0,1,10032.15,0
737,4,0,12.3,17.7,36.0,1,7898.92,0
737,5,0,12.3,18.7,37.0,1,8761.8,0
738,1,2,8.6,34.4,48.0,0,8332.24,0
738,2,2,8.6,35.4,49.0,0,8870.96,0
738,3,1,8.6,36.4,50.0,0,14371.21,0
738,4,1,8.6,37.4,51.0,0,10602.78,0
738,5,0,8.6,38.4,52.0,0,9592.94,0
739,1,0,9.8,16.2,30.0,1,8418.65,0
739,2,1,9.8,17.2,31.0,1,6576.6,0
739,3,1,9.8,18.2,32.0,1,9754.77,0
739,4,2,9.8,19.2,33.0,1,8340.93,0
739,5,1,9.8,20.2,34.0,1,9809.19,0
740,1,1,14.0,10.0,28.0,1,6302.35,1
740,2,0,14.0,11.0,29.0,1,8765.46,1
740,3,1,14.0,12.0,30.0,1,9499.51,1
740,4,2,14.0,13.0,31.0,1,8183.96,1
740,5,2,14.0,14.0,32.0,1,8243.75,1
741,1,0,8.6,14.4,28.0,1,9194.81,0
741,2,0,8.6,15.4,29.0,1,5437.3,0
741,3,0,8.6,16.4,30.0,1,10632.14,0
741,4,1,8.6,17.4,31.0,1,7203.17,0
741,5,0,8.6,18.4,32.0,1,3976.24,0
742,1,1,11.9,12.1,32.0,0,10480.8,1
742,2,1,11.9,13.1,33.0,0,11344.43,1
742,3,1,11.9,14.1,34.0,0,9306.03,1
742,4,0,11.9,15.1,35.0,0,8185.73,1
742,5,2,11.9,16.1,36.0,0,10783.58,1
743,1,1,14.0,13.0,33.0,0,9207.53,0
743,2,2,14.0,14.0,34.0,0,8002.19,0
743,3,2,14.0,15.0,35.0,0,6180.16,0
743,4,0,14.0,16.0,36.0,0,5522.78,0
743,5,2,14.0,17.0,37.0,0,7564.4,0
744,1,1,11.0,21.0,38.0,1,9668.4,1
744,2,0,11.0,22.0,39.0,1,11504.84,1
744,3,2,11.0,23.0,40.0,1,8928.33,1
744,4,2,11.0,24.0,41.0,1,11175.79,1
744,5,1,11.0,25.0,42.0,1,9345.14,1
745,1,2,16.5,19.5,41.0,0,12087.17,1
745,2,1,16.5,20.5,42.0,0,9685.73,1
745,3,2,16.5,21.5,43.0,0,11160.77,1
745,4,2,16.5,22.5,44.0,0,14233.88,1
745,5,2,16.5,23.5,45.0,0,10420.42,1
746,1,0,14.1,25.9,48.0,1,11712.3,0
746,2,0,14.1,26.9,49.0,1,12848.19,0
746,3,2,14.1,27.9,50.0,1,9738.63,0
746,4,2,14.1,28.9,51.0,1,12068.84,0
746,5,2,14.1,29.9,52.0,1,11204.82,0
747,1,1,18.4,21.6,44.0,0,9291.62,0
747,2,2,18.4,22.6,45.0,0,14761.66,0
747,3,1,18.4,23.6,46.0,0,9566.14,0
747,4,2,18.4,24.6,47.0,0,10209.81,0
747,5,1,18.4,25.6,48.0,0,8569.44,0
748,1,1,6.0,35.0,48.0,0,9024.58,1
748,2,2,6.0,36.0,49.0,0,11340.77,1
748,3,2,6.0,37.0,50.0,0,9609.35,1
748,4,2,6.0,38.0,51.0,0,9482.81,1
748,5,0,6.5,39.0,52.0,0,8594.11,1
749,1,1,13.7,7.3,26.0,1,5553.99,1
749,2,0,13.7,8.3,27.0,1,9213.75,1
749,3,1,13.7,9.3,28.0,1,7949.12,1
749,4,0,13.7,10.3,29.0,1,10607.3,1
749,5,2,13.7,11.3,30.0,1,7976.71,1
750,1,1,11.0,3.0,22.0,0,5359.12,0
750,2,1,11.0,4.0,23.0,0,8038.58,0
750,3,1,11.0,5.0,24.0,0,6335.75,0
750,4,0,11.0,6.0,25.0,0,5064.1,0
750,5,1,11.5,7.0,26.0,0,4463.47,0
751,1,2,12.3,17.7,38.0,1,7352.65,1
751,2,2,12.3,18.7,39.0,1,13955.5,1
751,3,0,12.3,19.7,40.0,1,10861.84,1
751,4,1,12.3,20.7,41.0,1,6168.35,1
751,5,1,12.3,21.7,42.0,1,12628.61,1
752,1,0,12.0,28.0,46.0,1,13169.82,1
752,2,1,12.0,29.0,47.0,1,8691.8,1
752,3,2,12.0,30.0,48.0,1,12079.67,1
752,4,2,12.0,31.0,49.0,1,10841.26,1
752,5,1,12.0,32.0,50.0,1,11206.08,1
753,1,2,11.6,5.4,22.0,1,4714.14,0
753,2,2,11.6,6.4,23.0,1,6084.53,0
753,3,0,11.6,7.4,24.0,1,5525.59,0
753,4,2,11.6,8.4,25.0,1,5847.52,0
753,5,1,11.6,9.4,26.0,1,5120.99,0
754,1,2,11.0,23.0,42.0,1,8203.6,0
754,2,1,11.0,24.0,43.0,1,8066.53,0
754,3,0,11.0,25.0,44.0,1,9607.98,0
754,4,2,11.0,26.0,45.0,1,10755.12,0
754,5,1,11.0,27.0,46.0,1,11753.17,0
755,1,2,12.9,9.1,25.0,0,7721.87,0
755,2,0,12.9,10.1,26.0,0,7078.03,0
755,3,0,12.9,11.1,27.0,0,8775.8,0
755,4,1,12.9,12.1,28.0,0,7199.75,0
755,5,0,12.9,13.1,29.0,0,8442.44,0
756,1,2,11.0,11.0,26.0,0,6818.06,1
756,2,2,11.0,12.0,27.0,0,7660.06,1
756,3,2,11.0,13.0,28.0,0,10805.2,1
756,4,2,11.0,14.0,29.0,0,5945.15,1
756,5,1,11.0,15.0,30.0,0,7531.64,1
757,1,0,8.8,16.2,33.0,0,5718.76,1
757,2,1,8.8,17.2,34.0,0,10963.55,1
757,3,0,8.8,18.2,35.0,0,8821.56,1
757,4,0,8.8,19.2,36.0,0,9194.55,1
757,5,2,8.8,20.2,37.0,0,7085.55,1
758,1,2,8.6,29.4,44.0,1,9879.32,1
758,2,0,8.6,30.4,45.0,1,12322.98,1
758,3,2,8.6,31.4,46.0,1,7486.88,1
758,4,0,8.6,32.4,47.0,1,14322.27,1
758,5,0,8.6,33.4,48.0,1,8743.68,1
759,1,1,8.4,21.6,35.0,0,9473.55,0
759,2,1,8.4,22.6,36.0,0,7715.7,0
759,3,1,8.4,23.6,37.0,0,8607.2,0
759,4,0,8.4,24.6,38.0,0,7275.8,0
759,5,1,8.4,25.6,39.0,0,9313.19,0
760,1,0,14.1,2.9,23.0,1,5776.8,0
760,2,2,14.1,3.9,24.0,1,6574.06,0
760,3,1,14.1,4.9,25.0,1,7118.12,0
760,4,1,14.1,5.9,26.0,1,9657.87,0
760,5,0,14.1,6.9,27.0,1,9846.48,0
761,1,0,11.8,17.2,33.0,0,9308.08,0
761,2,1,11.8,18.2,34.0,0,10854.07,0
761,3,1,11.8,19.2,35.0,0,8423.43,0
761,4,2,11.8,20.2,36.0,0,9173.01,0
761,5,0,12.3,21.2,37.0,0,10040.17,0
762,1,1,8.3,8.7,24.0,0,7553.74,1
762,2,1,8.3,9.7,25.0,0,5101.81,1
762,3,0,8.3,10.7,26.0,0,7615.69,1
762,4,2,8.3,11.7,27.0,0,7174.45,1
762,5,2,8.3,12.7,28.0,0,6019.41,1
763,1,1,11.4,5.6,22.0,0,5007.05,1
763,2,1,11.4,6.6,23.0,0,5288.75,1
763,3,0,11.4,7.6,24.0,0,7638.11,1
763,4,1,11.4,8.6,25.0,0,7869.53,1
763,5,1,11.4,9.6,26.0,0,6114.83,1
764,1,0,10.8,14.2,32.0,0,8144.16,1
764,2,1,10.8,15.2,33.0,0,6347.07,1
764,3,0,10.8,16.2,34.0,0,5848.03,1
764,4,1,10.8,17.2,35.0,0,9521.68,1
764,5,2,10.8,18.2,36.0,0,6749.69,1
765,1,2,11.7,9.3,26.0,1,6044.38,1
765,2,2,11.7,10.3,27.0,1,6960.51,1
765,3,0,11.7,11.3,28.0,1,8507.58,1
765,4,2,11.7,12.3,29.0,1,5245.08,1
765,5,2,11.7,13.3,30.0,1,10471.87,1
766,1,2,14.7,24.3,45.0,0,10215.83,1
766,2,2,14.7,25.3,46.0,0,11025.32,1
766,3,2,14.7,26.3,47.0,0,8897.16,1
766,4,2,14.7,27.3,48.0,0,8777.52,1
766,5,1,14.7,28.3,49.0,0,14780.13,1
767,1,2,10.4,26.6,45.0,0,9260.79,0
767,2,2,10.4,27.6,46.0,0,12229.65,0
767,3,2,10.4,28.6,47.0,0,6616.46,0
767,4,1,10.9,29.6,48.0,0,8365.48,0
767,5,1,10.4,30.6,49.0,0,8932.67,0
768,1,2,13.1,21.9,38.0,1,11459.86,1
768,2,2,13.1,22.9,39.0,1,11934.07,1
768,3,2,13.1,23.9,40.0,1,9633.08,1
768,4,2,13.1,24.9,41.0,1,10884.61,1
768,5,1,13.1,25.9,42.0,1,10729.54,1
769,1,1,14.3,27.7,45.0,1,10552.64,1
769,2,2,14.3,28.7,46.0,1,10934.61,1
769,3,2,14.3,29.7,47.0,1,13060.61,1
769,4,2,14.3,30.7,48.0,1,7866.03,1
769,5,2,14.3,31.7,49.0,1,10037.35,1
770,1,1,9.3,17.7,32.0,0,7762.7,1
770,2,2,9.3,18.7,33.0,0,8234.26,1
770,3,2,9.3,19.7,34.0,0,9773.58,1
770,4,2,9.8,20.7,35.0,0,5221.3,1
770,5,1,9.3,21.7,36.0,0,5840.09,1
771,1,2,15.1,19.9,43.0,0,10242.86,0
771,2,2,15.1,20.9,44.0,0,13212.04,0
771,3,2,15.1,21.9,45.0,0,7808.07,0
771,4,2,15.1,22.9,46.0,0,10639.52,0
771,5,2,15.1,23.9,47.0,0,12228.93,0
772,1,2,14.4,3.6,26.0,0,5409.09,1
772,2,1,14.4,4.6,27.0,0,8076.07,1
772,3,1,14.4,5.6,28.0,0,6271.49,1
772,4,0,14.4,6.6,29.0,0,9993.72,1
772,5,2,14.4,7.6,30.0,0,8426.1,1
773,1,2,15.3,3.7,24.0,1,8958.83,0
773,2,1,15.3,4.7,25.0,1,6319.34,0
773,3,0,15.3,5.7,26.0,1,7732.92,0
773,4,1,15.3,6.7,27.0,1,8869.69,0
773,5,0,15.3,7.7,28.0,1,6217.3,0
774,1,0,14.2,14.8,34.0,1,8034.53,0
774,2,1,14.2,15.8,35.0,1,7924.88,0
774,3,1,14.2,16.8,36.0,1,11553.0,0
774,4,1,14.2,17.8,37.0,1,7224.34,0
774,5,2,14.2,18.8,38.0,1,7189.47,0
775,1,1,14.7,14.3,36.0,0,9051.44,0
775,2,2,14.7,15.3,37.0,0,10313.46,0
775,3,2,14.7,16.3,38.0,0,6252.75,0
775,4,2,14.7,17.3,39.0,0,8402.82,0
775,5,2,14.7,18.3,40.0,0,11330.11,0
776,1,1,12.5,17.5,36.0,1,8757.99,1
776,2,0,12.5,18.5,37.0,1,9896.13,1
776,3,1,12.5,19.5,38.0,1,11589.68,1
776,4,1,12.5,20.5,39.0,1,11296.77,1
776,5,1,12.5,21.5,40.0,1,7729.64,1
777,1,1,15.6,2.4,23.0,1,7001.29,1
777,2,2,15.6,3.4,24.0,1,6744.08,1
777,3,2,15.6,4.4,25.0,1,7482.75,1
777,4,0,15.6,5.4,26.0,1,11302.14,1
777,5,2,15.6,6.4,27.0,1,8338.97,1
778,1,1,10.5,21.5,40.0,1,7331.5,0
778,2,1,10.5,22.5,41.0,1,7565.58,0
778,3,2,10.5,23.5,42.0,1,9352.86,0
778,4,1,11.0,24.5,43.0,1,8311.8,0
778,5,2,11.0,25.5,44.0,1,8260.88,0
779,1,2,14.5,24.5,44.0,1,11047.66,0
779,2,1,14.5,25.5,45.0,1,11671.02,0
779,3,1,14.5,26.5,46.0,1,9994.21,0
779,4,0,14.5,27.5,47.0,1,7860.54,0
779,5,2,14.5,28.5,48.0,1,11364.92,0
780,1,2,9.0,25.0,42.0,0,12325.57,1
780,2,0,9.0,26.0,43.0,0,8343.72,1
780,3,0,9.0,27.0,44.0,0,6374.21,1
780,4,0,9.5,28.0,45.0,0,10755.7,1
780,5,0,9.0,29.0,46.0,0,12146.26,1
781,1,1,7.2,22.8,36.0,1,8500.37,1
781,2,0,7.2,23.8,37.0,1,7728.58,1
781,3,1,7.2,24.8,38.0,1,11792.38,1
781,4,2,7.2,25.8,39.0,1,13497.68,1
781,5,2,7.2,26.8,40.0,1,12491.22,1
782,1,2,10.6,32.4,46.0,0,10250.41,1
782,2,2,10.6,33.4,47.0,0,12729.25,1
782,3,1,10.6,34.4,48.0,0,8985.41,1
782,4,0,10.6,35.4,49.0,0,13707.25,1
782,5,0,10.6,36.4,50.0,0,15550.26,1
783,1,2,11.7,16.3,31.0,1,11590.52,1
783,2,1,11.7,17.3,32.0,1,8256.64,1
783,3,1,11.7,18.3,33.0,1,9812.48,1
783,4,1,11.7,19.3,34.0,1,7750.62,1
783,5,2,11.7,20.3,35.0,1,7404.13,1
784,1,2,12.0,16.0,36.0,0,9203.27,1
784,2,2,12.0,17.0,37.0,0,7435.85,1
784,3,1,12.0,18.0,38.0,0,8279.72,1
784,4,2,12.0,19.0,39.0,0,8165.32,1
784,5,2,12.0,20.0,40.0,0,8854.0,1
785,1,2,10.9,26.1,44.0,1,8357.33,0
785,2,0,10.9,27.1,45.0,1,9870.11,0
785,3,1,10.9,28.1,46.0,1,7300.07,0
785,4,2,10.9,29.1,47.0,1,8197.21,0
785,5,1,10.9,30.1,48.0,1,12018.69,0
786,1,0,14.6,12.4,30.0,0,8190.26,1
786,2,1,14.6,13.4,31.0,0,9776.56,1
786,3,2,14.6,14.4,32.0,0,6951.03,1
786,4,1,14.6,15.4,33.0,0,7356.94,1
786,5,2,14.6,16.4,34.0,0,9246.72,1
787,1,2,11.3,29.7,49.0,0,11149.05,1
787,2,0,11.3,30.7,50.0,0,11180.05,1
787,3,2,11.3,31.7,51.0,0,8679.41,1
787,4,2,11.3,32.7,52.0,0,15356.66,1
787,5,1,11.3,33.7,53.0,0,13214.38,1
788,1,2,15.1,2.9,23.0,0,5046.66,0
788,2,1,15.1,3.9,24.0,0,7625.03,0
788,3,0,15.1,4.9,25.0,0,8549.51,0
788,4,0,15.6,5.9,26.0,0,6539.18,0
788,5,2,15.1,6.9,27.0,0,7710.53,0
789,1,0,16.0,0.0,23.0,0,7156.36,0
789,2,1,16.0,1.0,24.0,0,5729.97,0
789,3,1,16.0,2.0,25.0,0,6927.46,0
789,4,1,16.0,3.0,26.0,0,5787.9,0
789,5,1,16.0,4.0,27.0,0,8283.2,0
790,1,0,6.0,27.0,36.0,1,8072.78,1
790,2,2,6.0,28.0,37.0,1,7914.45,1
790,3,0,6.0,29.0,38.0,1,9344.33,1
790,4,0,6.5,30.0,39.0,1,5562.24,1
790,5,0,6.5,31.0,40.0,1,8508.37,1
791,1,2,9.6,15.4,33.0,0,7638.1,0
791,2,2,9.6,16.4,34.0,0,7139.65,0
791,3,0,9.6,17.4,35.0,0,8571.59,0
791,4,2,9.6,18.4,36.0,0,7573.88,0
791,5,2,9.6,19.4,37.0,0,6107.9,0
792,1,0,11.6,21.4,39.0,0,8826.93,0
792,2,1,11.6,22.4,40.0,0,15614.31,0
792,3,2,11.6,23.4,41.0,0,8183.32,0
792,4,0,12.1,24.4,42.0,0,7638.31,0
792,5,0,11.6,25.4,43.0,0,9411.85,0
793,1,2,12.6,12.4,30.0,1,7303.89,1
793,2,1,12.6,13.4,31.0,1,8691.18,1
793,3,1,12.6,14.4,32.0,1,10517.28,1
793,4,1,13.1,15.4,33.0,1,11137.83,1
793,5,1,12.6,16.4,34.0,1,7074.44,1
794,1,0,9.7,20.3,33.0,1,11289.0,1
794,2,2,9.7,21.3,34.0,1,5447.12,1
794,3,2,9.7,22.3,35.0,1,9569.43,1
794,4,1,9.7,23.3,36.0,1,10254.01,1
794,5,1,9.7,24.3,37.0,1,9340.59,1
795,1,1,12.9,21.1,41.0,0,8955.63,0
795,2,0,12.9,22.1,42.0,0,9260.6,0
795,3,2,12.9,23.1,43.0,0,8171.46,0
795,4,2,12.9,24.1,44.0,0,8146.41,0
795,5,2,12.9,25.1,45.0,0,9600.01,0
796,1,2,16.5,15.5,40.0,0,7170.98,0
796,2,1,16.5,16.5,41.0,0,10207.0,0
796,3,0,16.5,17.5,42.0,0,9958.07,0
796,4,2,16.5,18.5,43.0,0,12936.53,0
796,5,2,16.5,19.5,44.0,0,10292.7,0
797,1,2,10.0,26.0,43.0,0,9105.58,1
797,2,2,10.0,27.0,44.0,0,9830.36,1
797,3,2,10.0,28.0,45.0,0,14891.33,1
797,4,1,10.0,29.0,46.0,0,12730.77,1
797,5,0,10.0,30.0,47.0,0,7854.47,1
798,1,2,11.4,7.6,27.0,0,7008.5,0
798,2,0,11.4,8.6,28.0,0,10078.34,0
798,3,1,11.4,9.6,29.0,0,5538.18,0
798,4,2,11.4,10.6,30.0,0,6324.35,0
798,5,0,11.9,11.6,31.0,0,7039.69,0
799,1,2,13.9,5.1,24.0,1,7423.86,1
799,2,0,13.9,6.1,25.0,1,9822.91,1
799,3,0,13.9,7.1,26.0,1,10300.28,1
799,4,1,13.9,8.1,27.0,1,8777.68,1
799,5,2,13.9,9.1,28.0,1,9190.15,1
800,1,1,11.6,16.4,32.0,0,6666.74,1
800,2,1,11.6,17.4,33.0,0,6249.21,1
800,3,0,11.6,18.4,34.0,0,9210.14,1
800,4,1,11.6,19.4,35.0,0,8093.29,1
800,5,2,11.6,20.4,36.0,0,9639.56,1
801,1,1,15.7,1.3,22.0,0,6674.68,1
801,2,2,15.7,2.3,23.0,0,6607.39,1
801,3,2,15.7,3.3,24.0,0,8300.39,1
801,4,2,15.7,4.3,25.0,0,6675.29,1
801,5,2,15.7,5.3,26.0,0,9333.29,1
802,1,2,14.5,9.5,30.0,0,9677.54,1
802,2,0,14.5,10.5,31.0,0,8391.14,1
802,3,2,14.5,11.5,32.0,0,12142.22,1
802,4,2,14.5,12.5,33.0,0,6998.42,1
802,5,2,14.5,13.5,34.0,0,9197.65,1
803,1,0,14.2,8.8,26.0,1,10773.17,1
803,2,1,14.2,9.8,27.0,1,6552.36,1
803,3,0,14.2,10.8,28.0,1,7995.12,1
803,4,1,14.7,11.8,29.0,1,7349.52,1
803,5,2,14.7,12.8,30.0,1,8286.89,1
804,1,2,13.0,24.0,42.0,0,9081.24,1
804,2,1,13.0,25.0,43.0,0,15530.7,1
804,3,1,13.0,26.0,44.0,0,9719.55,1
804,4,1,13.0,27.0,45.0,0,8440.8,1
804,5,2,13.0,28.0,46.0,0,13467.07,1
805,1,1,16.3,0.0,23.0,0,6063.16,0
805,2,1,16.3,1.0,24.0,0,8147.14,0
805,3,1,16.3,2.0,25.0,0,6091.26,0
805,4,1,16.3,3.0,26.0,0,7533.74,0
805,5,2,16.3,4.0,27.0,0,6216.95,0
806,1,0,8.4,13.6,28.0,0,6334.68,0
806,2,1,8.4,14.6,29.0,0,6523.55,0
806,3,2,8.4,15.6,30.0,0,5862.13,0
806,4,0,8.4,16.6,31.0,0,9493.96,0
806,5,2,8.4,17.6,32.0,0,8111.8,0
807,1,2,11.3,22.7,40.0,0,8786.41,1
807,2,1,11.3,23.7,41.0,0,8179.83,1
807,3,1,11.3,24.7,42.0,0,9375.05,1
807,4,0,11.3,25.7,43.0,0,11627.18,1
807,5,1,11.3,26.7,44.0,0,9549.63,1
808,1,0,8.9,20.1,36.0,0,8629.95,1
808,2,0,8.9,21.1,37.0,0,8562.28,1
808,3,1,8.9,22.1,38.0,0,7291.6,1
808,4,1,8.9,23.1,39.0,0,8888.58,1
808,5,0,8.9,24.1,40.0,0,7754.36,1
809,1,2,8.2,30.8,47.0,1,8783.5,1
809,2,0,8.2,31.8,48.0,1,9113.48,1
809,3,1,8.2,32.8,49.0,1,11592.36,1
809,4,2,8.2,33.8,50.0,1,9086.12,1
809,5,2,8.2,34.8,51.0,1,7875.0,1
810,1,2,12.2,27.8,48.0,1,8257.7,1
810,2,1,12.2,28.8,49.0,1,9801.02,1
810,3,1,12.2,29.8,50.0,1,9066.65,1
810,4,2,12.2,30.8,51.0,1,10657.85,1
810,5,1,12.2,31.8,52.0,1,10351.73,1
811,1,1,11.9,13.1,29.0,1,7903.37,1
811,2,0,11.9,14.1,30.0,1,7664.06,1
811,3,1,11.9,15.1,31.0,1,8155.94,1
811,4,0,11.9,16.1,32.0,1,8272.13,1
811,5,0,11.9,17.1,33.0,1,11593.87,1
812,1,1,7.8,27.2,43.0,0,8366.36,1
812,2,1,7.8,28.2,44.0,0,10670.27,1
812,3,2,7.8,29.2,45.0,0,8338.35,1
812,4,2,7.8,30.2,46.0,0,7449.0,1
812,5,0,7.8,31.2,47.0,0,8396.16,1
813,1,1,14.9,25.1,43.0,0,10014.44,1
813,2,2,14.9,26.1,44.0,0,12171.56,1
813,3,2,14.9,27.1,45.0,0,11865.76,1
813,4,2,14.9,28.1,46.0,0,10315.05,1
813,5,1,14.9,29.1,47.0,0,13511.35,1
814,1,0,9.9,25.1,38.0,1,8143.41,1
814,2,0,9.9,26.1,39.0,1,8202.04,1
814,3,1,9.9,27.1,40.0,1,6559.46,1
814,4,2,9.9,28.1,41.0,1,7938.11,1
814,5,1,9.9,29.1,42.0,1,11471.81,1
815,1,2,11.0,28.0,43.0,0,12440.4,0
815,2,2,11.0,29.0,44.0,0,8437.1,0
815,3,1,11.0,30.0,45.0,0,8099.84,0
815,4,2,11.0,31.0,46.0,0,7285.43,0
815,5,0,11.5,32.0,47.0,0,9081.33,0
816,1,2,14.6,0.4,23.0,0,7195.31,1
816,2,1,14.6,1.4,24.0,0,7432.62,1
816,3,2,14.6,2.4,25.0,0,8797.6,1
816,4,0,14.6,3.4,26.0,0,8422.2,1
816,5,2,14.6,4.4,27.0,0,9557.31,1
817,1,2,16.4,2.6,22.0,0,6374.37,1
817,2,1,16.4,3.6,23.0,0,5926.54,1
817,3,2,16.4,4.6,24.0,0,7732.73,1
817,4,1,16.4,5.6,25.0,0,10459.88,1
817,5,2,16.4,6.6,26.0,0,7765.0,1
818,1,2,12.8,17.2,36.0,0,5920.63,0
818,2,1,12.8,18.2,37.0,0,7779.89,0
818,3,0,12.8,19.2,38.0,0,9171.65,0
818,4,2,12.8,20.2,39.0,0,8302.31,0
818,5,2,12.8,21.2,40.0,0,10446.36,0
819,1,1,14.6,7.4,26.0,0,5068.55,0
819,2,1,14.6,8.4,27.0,0,8430.63,0
819,3,2,14.6,9.4,28.0,0,12605.77,0
819,4,2,14.6,10.4,29.0,0,8033.68,0
819,5,2,15.1,11.4,30.0,0,10327.29,0
820,1,1,14.7,8.3,30.0,0,11214.47,0
820,2,1,14.7,9.3,31.0,0,11359.11,0
820,3,1,14.7,10.3,32.0,0,6820.08,0
820,4,2,14.7,11.3,33.0,0,12977.25,0
820,5,2,14.7,12.3,34.0,0,7341.59,0
821,1,2,17.7,3.3,24.0,1,10171.89,0
821,2,2,17.7,4.3,25.0,1,7724.1,0
821,3,2,17.7,5.3,26.0,1,8681.15,0
821,4,1,18.2,6.3,27.0,1,7721.64,0
821,5,1,17.7,7.3,28.0,1,6508.41,0
822,1,1,6.0,25.0,37.0,0,6773.37,1
822,2,2,6.0,26.0,38.0,0,10763.85,1
822,3,2,6.0,27.0,39.0,0,6994.1,1
822,4,1,6.0,28.0,40.0,0,8761.73,1
822,5,2,6.0,29.0,41.0,0,7163.83,1
823,1,0,11.7,8.3,28.0,1,7321.76,1
823,2,2,11.7,9.3,29.0,1,5786.41,1
823,3,2,11.7,10.3,30.0,1,7335.45,1
823,4,1,11.7,11.3,31.0,1,5421.92,1
823,5,0,11.7,12.3,32.0,1,6551.2,1
824,1,1,8.4,23.6,36.0,1,13851.81,0
824,2,1,8.4,24.6,37.0,1,5970.61,0
824,3,0,8.4,25.6,38.0,1,9409.78,0
824,4,2,8.4,26.6,39.0,1,9462.75,0
824,5,2,8.4,27.6,40.0,1,10303.02,0
825,1,2,11.7,25.3,41.0,1,9414.19,1
825,2,0,11.7,26.3,42.0,1,11209.33,1
825,3,2,11.7,27.3,43.0,1,13579.74,1
825,4,2,11.7,28.3,44.0,1,12751.82,1
825,5,2,11.7,29.3,45.0,1,10667.52,1
826,1,2,8.7,23.3,40.0,1,7692.44,1
826,2,0,8.7,24.3,41.0,1,11259.74,1
826,3,2,8.7,25.3,42.0,1,9286.9,1
826,4,1,8.7,26.3,43.0,1,8605.91,1
826,5,2,8.7,27.3,44.0,1,12306.47,1
827,1,2,10.8,25.2,40.0,0,9123.09,0
827,2,2,10.8,26.2,41.0,0,7460.5,0
827,3,1,10.8,27.2,42.0,0,6428.47,0
827,4,1,10.8,28.2,43.0,0,7937.06,0
827,5,2,11.3,29.2,44.0,0,11064.67,0
