id,approved,income,age,debt_ratio,credit_score,employment_length
4490,1,23495.82,40,0.221,748,5.2
4491,1,95749.23,50,0.153,834,15.7
4492,1,34147.86,37,0.164,602,5.1
4493,1,26068.58,52,0.495,615,3.5
4494,1,19667.53,61,0.168,664,1.7
4495,1,33338.65,71,0.404,663,11.4
4496,1,10410.05,54,0.383,555,3.8
4497,1,26561.23,47,0.469,639,5.5
4498,1,46153.12,56,0.045,608,12.3
4499,1,22119.99,39,0.654,698,5.4
4500,1,34087.67,47,0.237,619,5.8
4501,1,39299.54,38,0.417,584,1.9
4502,1,82048.89,63,0.456,664,8.5
4503,1,137550.8,40,0.229,672,4.4
4504,1,15505.6,46,0.203,658,9.7
4505,1,44645.7,79,0.237,522,5.7
4506,1,89908.82,68,0.248,703,3.8
4507,1,12560.38,55,0.212,793,1.4
4508,1,111844.5,32,0.086,791,10.3
4509,1,67994.88,42,0.361,580,1.9
4510,1,42096.17,65,0.627,662,7.7
4511,1,36202.83,68,0.139,705,6.3
4512,1,55341.63,53,0.302,645,5.0
4513,1,35077.51,52,0.11,627,9.5
4514,1,15465.25,47,0.588,705,3.6
4515,1,42715.16,39,0.529,741,10.8
4516,1,21998.56,54,0.319,686,2.7
4517,1,52215.65,43,0.389,682,6.7
4518,1,180205.6,63,0.484,715,9.4
4519,1,54615.23,51,0.334,645,10.9
4520,1,86824.49,74,0.418,610,2.1
4521,1,14988.77,78,0.192,577,5.1
4522,1,33090.92,49,0.094,755,2.0
4523,1,27704.23,65,0.368,673,2.5
4524,1,16517.86,39,0.472,736,4.4
4525,1,70061.13,63,0.108,698,5.3
4526,1,44960.11,59,0.362,640,4.4
4527,1,19296.33,79,0.362,844,7.1
4528,1,59037.33,56,0.59,840,4.6
4529,1,14629.09,67,0.568,680,1.9
4530,1,30369.87,53,0.342,714,4.2
4531,1,19275.55,37,0.142,777,2.8
4532,1,29175.02,94,0.418,644,5.3
4533,1,19319.57,72,0.26,815,3.1
4534,1,117245.47,59,0.376,814,11.3
4535,1,63713.81,81,0.296,763,6.8
4536,1,46894.16,64,0.188,650,4.2
4537,1,22213.28,64,0.136,658,4.4
4538,1,48033.96,81,0.297,669,8.2
4539,1,78521.98,42,0.187,671,4.4
4540,1,34867.1,60,0.828,636,3.9
4541,1,14453.11,54,0.182,652,4.6
4542,1,182803.73,40,0.113,587,4.1
4543,1,78118.27,52,0.389,681,9.6
4544,1,78679.97,52,0.18,572,3.3
4545,1,112144.82,62,0.087,614,8.2
4546,0,52180.82,47,0.494,606,4.2
4547,1,24451.07,48,0.444,687,10.3
4548,1,32512.24,53,0.06,607,2.6
4549,1,41175.17,63,0.626,622,3.6
4550,1,17063.68,24,0.292,625,7.1
4551,1,53545.96,50,0.287,707,8.2
4552,1,20821.46,53,0.032,720,7.3
4553,1,18103.98,70,0.379,634,11.8
4554,1,41661.24,46,0.1,567,5.8
4555,1,54281.78,66,0.111,740,3.0
4556,1,52833.38,41,0.55,702,5.7
4557,1,35909.95,55,0.116,513,2.8
4558,1,22209.27,78,0.28,563,9.6
4559,1,32401.43,53,0.657,739,8.0
4560,1,26775.77,57,0.29,672,16.6
4561,1,29518.8,51,0.288,579,6.4
4562,1,157481.76,57,0.17,683,4.2
4563,1,49157.76,66,0.515,717,8.2
4564,1,39329.12,51,0.204,636,2.5
4565,1,70810.16,41,0.397,635,1.6
4566,1,116456.42,62,0.276,598,7.3
4567,1,33816.46,41,0.046,598,12.2
4568,1,18900.75,60,0.259,643,5.9
4569,1,15441.66,45,0.127,650,11.4
4570,1,10753.02,55,0.371,649,2.3
4571,1,28380.53,47,0.293,656,3.3
4572,0,17320.18,63,0.592,591,3.9
4573,1,37897.96,61,0.078,622,7.5
4574,1,50276.98,46,0.074,466,3.8
4575,1,45019.73,43,0.655,769,9.0
4576,1,60271.06,53,0.376,643,4.7
4577,1,19926.24,42,0.078,741,15.6
4578,1,20779.62,56,0.254,630,8.9
4579,0,7791.89,64,0.242,585,2.0
4580,1,19169.47,49,0.218,637,12.0
4581,1,13453.51,56,0.092,719,6.5
4582,1,11362.77,49,0.143,624,16.4
4583,1,92170.02,63,0.134,560,2.1
4584,1,22121.09,44,0.297,725,6.5
4585,1,18871.71,55,0.239,597,10.1
4586,1,42083.2,64,0.198,661,3.2
4587,1,51986.33,62,0.053,819,2.3
4588,1,29978.28,44,0.061,678,8.8
4589,0,51266.37,73,0.506,554,4.1
4590,1,60627.86,81,0.748,718,7.4
4591,1,37373.93,50,0.07,539,7.2
4592,1,126415.33,44,0.134,714,13.3
4593,1,43487.5,78,0.252,547,6.9
4594,1,84328.94,46,0.126,726,3.4
4595,1,71835.33,50,0.455,649,1.0
4596,1,21567.32,41,0.571,779,7.3
4597,0,18144.25,75,0.37,604,5.4
4598,1,13971.43,73,0.235,792,2.5
4599,1,27104.22,61,0.073,630,7.7
4600,1,37501.63,43,0.08,727,6.7
4601,0,16722.55,48,0.553,595,4.5
4602,1,29823.51,52,0.328,515,5.8
4603,1,25017.59,34,0.317,456,5.5
4604,1,53738.33,59,0.246,678,6.7
4605,1,26244.08,64,0.195,665,8.7
4606,1,78555.77,52,0.15,790,5.4
4607,1,57419.75,31,0.266,614,11.1
4608,1,72771.94,64,0.338,581,7.9
4609,1,63600.15,44,0.665,717,2.0
4610,1,19427.85,62,0.227,570,2.2
4611,1,9775.25,111,0.085,770,2.3
4612,1,24276.7,42,0.216,726,4.6
4613,1,77939.79,36,0.393,736,11.0
4614,1,40592.68,87,0.524,735,2.6
4615,1,20081.85,58,0.092,477,2.4
4616,1,28990.97,64,0.039,649,2.5
4617,1,44319.23,66,0.196,689,4.2
4618,1,63108.83,60,0.476,688,9.5
4619,1,18259.24,46,0.13,629,11.9
4620,1,21986.82,68,0.474,801,13.1
4621,1,32144.47,64,0.134,683,3.7
4622,1,60171.47,51,0.194,646,2.9
4623,1,73207.87,69,0.334,613,1.1
4624,1,83060.72,84,0.122,738,11.8
4625,1,10076.5,64,0.092,575,3.7
4626,1,19426.08,37,0.152,712,17.7
4627,1,92008.53,35,0.099,836,2.4
4628,1,39871.83,66,0.163,768,3.8
4629,1,7862.5,63,0.115,763,5.8
4630,1,20412.31,35,0.186,702,4.7
4631,1,48926.04,55,0.281,800,2.4
4632,1,25153.54,52,0.342,850,11.4
4633,1,36810.87,63,0.031,678,2.1
4634,1,115070.49,38,0.387,678,5.0
4635,1,20102.39,80,0.277,579,7.6
4636,1,40890.85,44,0.323,682,13.1
4637,1,40265.34,96,0.166,756,8.6
4638,1,43257.33,46,0.183,654,9.9
4639,1,110850.57,34,0.475,659,7.4
4640,1,16866.51,44,0.417,701,8.2
4641,1,16672.67,64,0.497,671,6.2
4642,1,9756.68,47,0.56,664,13.1
4643,1,54753.6,68,0.243,635,1.4
4644,1,111989.02,61,0.505,699,3.4
4645,1,60966.14,71,0.127,621,8.9
4646,1,168792.01,83,0.527,596,4.9
4647,1,152459.73,78,0.436,533,5.5
4648,1,77617.34,39,0.343,669,1.0
4649,1,46886.09,51,0.411,840,2.2
4650,1,36371.53,74,0.487,725,6.1
4651,1,24701.79,59,0.199,765,10.3
4652,1,33104.39,56,0.139,599,6.8
4653,1,11454.89,55,0.262,697,12.9
4654,1,51895.04,64,0.075,589,2.1
4655,1,54483.0,66,0.433,722,6.4
4656,1,47283.38,63,0.508,672,13.4
4657,1,32710.04,52,0.079,604,8.9
4658,1,13236.94,42,0.082,736,7.4
4659,1,31078.26,38,0.111,611,3.6
4660,1,13558.9,56,0.354,748,6.6
4661,1,28701.47,51,0.52,822,5.5
4662,1,27433.73,64,0.377,627,6.1
4663,1,40676.57,56,0.405,796,6.1
4664,1,31981.48,67,0.097,596,10.8
4665,1,27764.58,84,0.216,745,8.9
4666,1,37967.63,38,0.306,660,6.5
4667,1,53685.58,67,0.183,802,7.9
4668,1,39413.09,45,0.407,838,10.4
4669,1,40360.44,52,0.24,571,2.6
4670,1,41153.64,65,0.156,743,13.0
4671,1,75703.34,51,0.324,622,2.8
4672,1,51260.5,52,0.366,558,8.6
4673,1,29481.23,68,0.067,825,4.4
4674,1,123366.29,43,0.253,655,6.2
4675,1,32427.63,44,0.228,516,5.5
4676,0,58350.71,40,0.377,407,3.5
4677,1,34482.06,62,0.179,610,11.8
4678,1,57385.27,57,0.213,682,1.7
4679,1,79600.43,49,0.24,663,6.4
4680,1,51045.74,72,0.141,706,4.5
4681,1,30224.34,35,0.445,741,3.8
4682,1,46653.06,55,0.42,654,6.5
4683,1,15131.99,74,0.152,610,4.0
4684,1,57625.71,77,0.169,636,9.0
4685,1,16757.66,41,0.246,624,2.1
4686,1,28658.66,49,0.191,657,3.1
4687,1,12966.87,65,0.227,741,7.1
4688,1,20093.61,52,0.147,554,4.7
4689,1,48614.15,47,0.061,702,5.6
4690,1,11846.43,44,0.157,730,6.3
4691,1,87553.52,82,0.233,665,2.3
4692,1,29256.34,91,0.162,651,2.0
4693,1,22525.37,64,0.279,686,6.0
4694,1,41997.07,33,0.317,537,6.8
4695,0,15902.1,81,0.661,638,3.7
4696,1,18426.78,52,0.248,762,6.1
4697,1,193543.5,37,0.367,662,3.9
4698,1,29111.35,75,0.232,673,4.1
4699,1,92511.3,66,0.302,715,6.0
4700,1,103123.87,66,0.095,637,5.4
4701,1,68364.15,40,0.429,680,3.0
4702,1,20402.54,42,0.144,645,4.2
4703,0,34316.56,88,0.61,628,4.2
4704,1,36850.88,79,0.52,767,14.1
4705,1,37338.59,45,0.382,847,3.9
4706,1,45999.87,50,0.281,809,14.4
4707,1,39383.32,35,0.239,806,4.3
4708,1,60432.83,56,0.177,826,6.2
4709,1,24794.24,48,0.344,566,3.6
4710,1,41363.88,41,0.192,770,1.1
4711,1,71693.38,70,0.339,681,5.4
4712,1,24213.55,64,0.082,544,4.6
4713,1,114827.72,55,0.23,672,12.9
4714,1,34670.46,83,0.563,743,4.5
4715,1,17022.97,57,0.211,597,4.4
4716,1,39576.13,72,0.243,671,6.1
4717,1,73815.31,40,0.171,776,2.6
4718,1,85260.88,51,0.57,768,8.9
4719,1,20058.42,37,0.485,589,2.7
4720,1,21901.93,50,0.295,664,7.4
4721,1,103261.7,68,0.502,798,7.3
4722,1,25177.24,50,0.414,670,2.3
4723,1,29176.81,48,0.029,850,7.2
4724,0,8762.27,61,0.519,651,6.3
4725,1,11803.66,49,0.197,753,5.9
4726,1,65845.87,65,0.352,795,4.1
4727,1,21913.7,72,0.282,722,1.8
4728,1,26858.96,69,0.2,641,5.0
4729,1,63111.5,55,0.235,709,3.7
4730,1,20894.11,47,0.212,577,7.7
4731,1,35970.83,70,0.335,676,3.2
4732,1,18156.53,47,0.048,688,8.6
4733,1,43164.57,64,0.458,762,1.6
4734,1,30918.87,43,0.054,615,7.7
4735,1,22623.28,79,0.084,671,8.2
4736,1,28010.28,62,0.341,608,4.5
4737,1,32857.96,49,0.158,745,4.0
4738,0,21797.99,63,0.861,718,3.2
4739,1,90969.28,64,0.094,556,2.7
4740,0,27996.46,52,0.247,629,2.8
4741,1,77571.73,67,0.165,782,8.2
4742,1,104922.99,48,0.72,607,3.8
4743,1,26968.44,34,0.266,703,3.9
4744,1,23940.33,51,0.23,788,6.7
4745,1,45016.45,67,0.335,689,6.8
4746,1,119998.57,54,0.223,687,13.9
4747,1,52474.05,49,0.135,642,6.9
4748,1,77873.85,57,0.084,708,6.1
4749,1,28261.04,61,0.327,636,2.1
4750,1,45215.57,56,0.128,736,6.5
4751,1,39212.74,53,0.164,712,7.0
4752,1,22148.34,64,0.319,637,12.7
4753,1,19239.3,84,0.046,548,9.3
4754,1,21872.26,51,0.215,742,1.0
4755,1,39575.34,60,0.303,627,3.3
4756,1,57507.84,41,0.29,706,1.1
4757,1,31346.81,63,0.56,766,5.6
4758,1,48902.84,40,0.321,723,3.3
4759,1,99462.47,35,0.185,676,3.9
4760,1,26230.12,43,0.512,642,7.4
4761,1,48476.75,51,0.578,621,5.9
4762,1,24941.97,70,0.251,639,0.6
4763,1,116747.31,33,0.729,686,7.5
4764,1,19814.89,61,0.352,546,4.3
4765,1,36022.45,57,0.08,778,9.0
4766,1,98886.29,79,0.382,721,5.9
4767,1,42953.08,50,0.498,680,4.5
4768,1,21084.36,45,0.552,694,6.0
4769,1,29250.31,68,0.301,670,9.4
4770,1,48378.45,46,0.05,695,18.0
4771,1,62172.6,50,0.326,538,7.3
4772,1,36354.75,60,0.094,524,5.1
4773,1,41393.82,47,0.36,677,1.6
4774,1,77045.75,41,0.091,753,9.0
4775,1,24394.76,78,0.113,686,13.4
4776,1,58673.48,80,0.349,730,4.8
4777,1,29124.49,54,0.215,763,8.7
4778,1,145098.12,89,0.228,674,11.9
4779,1,56364.63,52,0.127,522,3.5
4780,1,23673.24,55,0.433,688,7.9
4781,1,93911.1,47,0.469,789,9.1
4782,1,56747.07,53,0.237,606,3.5
4783,1,32588.87,53,0.218,664,2.4
4784,1,67870.95,59,0.178,702,11.5
4785,1,36406.78,66,0.286,691,1.0
4786,1,17758.68,59,0.367,633,10.4
4787,1,91551.69,67,0.638,498,6.8
4788,1,33648.39,63,0.38,757,7.1
4789,1,22837.25,67,0.13,770,6.6
4790,1,183243.1,57,0.08,662,11.5
4791,1,14520.28,45,0.385,755,1.0
4792,1,58662.95,54,0.055,521,8.2
4793,1,26747.47,93,0.156,642,4.9
4794,1,40149.58,59,0.595,688,6.1
4795,1,26184.74,49,0.182,743,7.0
4796,1,24462.54,46,0.114,799,3.7
4797,1,13561.17,60,0.26,755,3.4
4798,1,30531.8,48,0.303,756,8.7
4799,1,40017.46,32,0.4,666,7.0
4800,1,21349.06,54,0.223,653,1.7
4801,1,10558.46,61,0.091,674,7.7
4802,1,25284.42,70,0.214,639,6.8
4803,1,7346.33,60,0.285,642,9.0
4804,1,71106.32,33,0.174,607,1.2
4805,1,79254.79,57,0.121,706,4.0
4806,1,18904.12,45,0.13,702,3.8
4807,1,30466.74,55,0.46,732,8.7
4808,1,61235.48,58,0.203,662,3.5
4809,1,70785.53,54,0.386,811,7.3
4810,1,49732.72,49,0.392,576,6.2
4811,0,72349.69,55,0.567,565,10.9
4812,1,126883.1,65,0.619,678,4.5
4813,1,58785.06,54,0.296,683,3.5
4814,1,34287.92,65,0.155,718,5.1
4815,1,17771.24,54,0.482,691,7.0
4816,1,28536.92,67,0.586,636,1.7
4817,1,66096.92,63,0.312,758,7.5
4818,1,15149.36,74,0.082,801,12.3
4819,1,30460.17,73,0.252,737,2.5
4820,1,40192.9,43,0.27,797,5.4
4821,1,16700.3,55,0.563,850,10.7
4822,1,24214.62,51,0.134,648,3.0
4823,1,24298.22,59,0.112,710,1.7
4824,1,16955.46,59,0.101,777,5.2
4825,1,26107.75,71,0.359,688,13.8
4826,1,113297.74,44,0.033,642,3.5
4827,1,18758.57,75,0.078,719,7.4
4828,1,19842.47,46,0.232,647,4.1
4829,1,38250.92,48,0.548,766,5.5
4830,1,28040.91,47,0.175,724,2.5
4831,1,100318.11,104,0.079,488,3.8
4832,1,48391.52,65,0.617,806,3.7
4833,1,54606.89,63,0.251,657,10.0
4834,1,36784.59,52,0.119,704,5.6
4835,1,20450.67,68,0.174,671,9.9
4836,1,45199.75,34,0.172,516,2.8
4837,1,173547.66,68,0.285,850,8.5
4838,1,10250.73,67,0.178,663,3.2
4839,1,51757.92,75,0.058,605,10.3
4840,1,17526.56,46,0.409,657,3.2
4841,1,48947.18,70,0.127,787,7.9
4842,1,102098.3,61,0.301,637,1.7
4843,1,20804.57,88,0.153,681,8.7
4844,1,32001.45,73,0.236,764,6.4
4845,1,18127.09,88,0.026,783,9.5
4846,1,80367.97,38,0.338,758,3.4
4847,1,30266.5,63,0.098,805,15.2
4848,1,94884.05,58,0.18,505,7.1
4849,1,48529.46,49,0.504,672,5.0
4850,1,32497.43,64,0.119,597,6.4
4851,1,70495.92,61,0.214,758,6.3
4852,1,37150.57,55,0.242,649,3.5
4853,1,49273.3,41,0.365,640,5.4
4854,1,32156.24,75,0.263,691,15.8
4855,1,25151.92,60,0.356,786,4.3
4856,1,21753.55,56,0.251,629,7.4
4857,1,57049.34,77,0.199,706,8.4
4858,1,32266.48,43,0.586,637,2.9
4859,1,30374.71,57,0.23,709,2.2
4860,0,18008.26,36,0.087,534,10.8
4861,1,15702.47,74,0.737,568,5.8
4862,1,13147.48,53,0.217,628,4.0
4863,1,31438.7,104,0.107,578,2.9
4864,1,34443.34,49,0.351,606,1.8
4865,1,21858.7,90,0.387,683,5.9
4866,1,12710.35,49,0.322,608,9.0
4867,1,33231.13,66,0.761,582,3.3
4868,1,90840.31,64,0.129,694,5.7
4869,1,90097.23,74,0.278,686,5.8
4870,1,45576.2,47,0.338,698,3.5
4871,1,75173.54,60,0.213,799,6.2
4872,1,13578.04,76,0.083,850,4.1
4873,0,61286.19,85,0.599,634,2.0
4874,1,30758.51,66,0.066,773,6.5
4875,1,37617.23,53,0.171,850,4.5
4876,0,33570.14,86,0.603,734,2.7
4877,1,14037.44,69,0.446,656,2.8
4878,1,16298.41,49,0.179,677,4.2
4879,1,16680.79,63,0.189,635,8.3
4880,1,43864.95,54,0.018,746,2.6
4881,1,50257.48,73,0.185,626,2.9
4882,1,104072.17,32,0.159,678,11.2
4883,1,73682.53,70,0.054,693,5.0
4884,1,51112.47,57,0.213,850,3.3
4885,1,16019.32,44,0.406,654,5.8
4886,1,244295.8,40,0.252,850,2.0
4887,1,36625.42,54,0.258,644,15.4
4888,1,54171.13,42,0.401,683,3.5
4889,1,86983.84,48,0.637,660,7.5
4890,1,24994.3,45,0.146,748,10.2
4891,1,18502.8,53,0.156,609,1.5
4892,1,25516.27,34,0.158,650,6.1
4893,0,20562.41,50,0.667,663,4.5
4894,1,35821.02,58,0.195,634,2.9
4895,1,22897.6,29,0.327,719,3.8
4896,1,34267.45,32,0.459,660,6.1
4897,1,44985.09,41,0.366,790,10.2
4898,1,29412.88,45,0.358,626,6.2
4899,1,18867.56,43,0.147,774,8.7
4900,1,21545.2,74,0.385,647,11.4
4901,1,27594.32,62,0.325,733,5.8
4902,1,69203.51,45,0.087,776,6.3
4903,1,40548.75,78,0.304,586,1.6
4904,1,23157.0,54,0.028,751,3.2
4905,1,42751.67,55,0.291,687,1.6
4906,1,90174.67,52,0.428,716,15.4
4907,1,33389.64,35,0.184,685,4.9
4908,1,17222.37,64,0.321,608,16.7
4909,1,23694.87,42,0.018,473,6.4
4910,1,36813.09,43,0.293,758,7.9
4911,1,40428.58,40,0.204,596,6.4
4912,1,110472.38,50,0.285,596,6.6
4913,1,22057.44,61,0.021,607,1.9
4914,1,43331.87,62,0.14,614,10.9
4915,1,48194.19,60,0.168,850,8.3
4916,1,34414.05,52,0.327,742,12.6
4917,1,31422.0,58,0.232,679,6.9
4918,1,50740.81,57,0.194,705,11.4
4919,1,81152.45,67,0.065,716,12.0
4920,1,12639.98,39,0.247,793,2.4
4921,1,56786.76,41,0.482,694,3.4
4922,1,78695.21,53,0.323,632,4.4
4923,1,26560.19,47,0.336,645,5.6
4924,1,42993.85,56,0.236,737,8.6
4925,1,43489.21,49,0.287,611,6.1
4926,1,23599.03,60,0.321,790,5.3
4927,1,25240.8,62,0.006,537,9.8
4928,1,42437.61,69,0.522,740,10.5
4929,1,29223.86,39,0.187,801,7.7
4930,1,33558.45,41,0.122,572,3.5
4931,1,49834.72,74,0.239,593,3.2
4932,1,58982.07,58,0.59,710,1.5
4933,1,24253.72,42,0.388,612,5.4
4934,1,57683.09,58,0.143,568,1.1
4935,1,23471.62,42,0.426,685,5.4
4936,1,76254.58,66,0.397,626,6.7
4937,1,103936.62,51,0.202,811,2.5
4938,1,9879.56,51,0.268,756,11.9
4939,0,10509.33,51,0.47,660,4.3
4940,1,41598.08,50,0.224,694,7.4
4941,1,12404.96,71,0.379,648,2.6
4942,1,64461.42,78,0.188,680,2.4
4943,1,13114.46,44,0.161,706,8.4
4944,1,51415.42,50,0.593,586,5.6
4945,1,15018.1,68,0.106,578,7.8
4946,1,23151.4,68,0.071,834,5.8
4947,1,65921.05,67,0.253,709,4.7
4948,1,30310.03,50,0.053,711,12.0
4949,1,58532.62,44,0.23,680,4.1
4950,1,13311.49,43,0.459,683,5.6
4951,1,78710.95,62,0.258,724,6.8
4952,1,51355.39,48,0.068,531,4.7
4953,1,8634.1,63,0.159,544,10.2
4954,1,26607.23,50,0.263,744,2.3
4955,1,204100.98,67,0.259,608,2.5
4956,1,18886.91,68,0.119,658,5.9
4957,1,46735.84,42,0.041,647,2.5
4958,1,28307.83,73,0.308,654,2.2
4959,1,16547.87,88,0.495,784,4.9
4960,1,195444.77,48,0.196,707,5.0
4961,1,18084.54,70,0.064,727,3.4
4962,1,83147.19,48,0.227,850,3.0
4963,1,78002.12,74,0.263,848,6.3
4964,1,19239.79,54,0.138,850,5.4
4965,1,9621.58,61,0.197,711,4.5
4966,1,13021.03,48,0.09,568,3.9
4967,1,70005.16,47,0.267,608,9.1
4968,1,41948.99,59,0.325,773,9.0
4969,1,28423.63,43,0.171,796,15.8
4970,1,40728.81,47,0.481,734,6.9
4971,1,15004.68,44,0.351,606,7.4
4972,1,42968.5,54,0.115,626,10.7
4973,1,31182.83,45,0.288,649,4.3
4974,1,64154.17,50,0.162,630,5.8
4975,1,52372.76,66,0.063,783,4.0
4976,1,119705.32,35,0.342,618,4.8
4977,1,24157.77,54,0.315,658,4.0
4978,1,72098.1,39,0.383,695,8.5
4979,1,37239.62,66,0.188,814,6.4
4980,1,18898.41,44,0.295,580,8.8
4981,1,9500.7,71,0.288,677,1.6
4982,1,13286.21,43,0.085,550,2.9
4983,1,96591.34,41,0.108,850,4.0
4984,1,41938.88,83,0.095,751,3.6
4985,1,36841.21,112,0.108,681,2.7
4986,1,24347.47,45,0.288,807,9.2
4987,0,18863.28,68,0.501,683,2.6
4988,1,24896.26,61,0.231,713,11.3
4989,1,49536.86,60,0.117,629,5.3
4990,1,61151.39,42,0.193,691,8.7
4991,1,19211.71,65,0.599,740,3.8
4992,1,31387.55,71,0.036,688,4.6
4993,1,80936.53,49,0.103,629,3.2
4994,1,36357.66,82,0.328,734,18.1
4995,1,59091.61,54,0.076,562,8.5
4996,1,110823.17,73,0.143,676,13.5
4997,1,42202.28,61,0.063,544,4.5
4998,1,40147.7,39,0.614,670,6.4
4999,1,99101.98,74,0.132,722,6.4
5000,1,8878.46,66,0.357,578,2.1
