firm,year,ik,q,cashflow,sales,debt
442,2018,1.0,1.7168,0.1359,6.1327,0.2393
442,2019,1.0,1.7164,0.1205,6.0558,0.263
443,2010,1.0,1.5663,0.1355,8.6466,0.4079
443,2011,1.0,1.511,0.143,8.6353,0.3887
443,2012,1.0,1.5726,0.1206,8.7819,0.4036
443,2013,1.0,1.583,0.132,8.7366,0.3793
443,2014,1.0,1.1566,0.1152,8.7525,0.3304
443,2015,1.0,1.1199,0.108,8.7928,0.3499
443,2016,1.0,1.1037,0.0992,8.8191,0.3441
443,2017,1.0,1.1147,0.133,8.815,0.3542
443,2018,1.0,1.2989,0.0952,8.777,0.3615
443,2019,1.0,1.4092,0.1262,8.6517,0.3334
444,2010,0.937247,1.7032,0.0875,6.1863,0.2672
444,2011,1.0,1.6245,0.0853,6.1868,0.2646
444,2012,1.0,1.7137,0.0793,6.1882,0.2855
444,2013,1.0,1.8277,0.0651,6.2973,0.3201
444,2014,1.0,1.6773,0.072,6.3047,0.2977
444,2015,1.0,1.8538,0.0834,6.335,0.2704
444,2016,1.0,1.9787,0.0819,6.38,0.2992
444,2017,0.971679,1.7331,0.0964,6.235,0.3342
444,2018,0.932508,1.8802,0.0805,6.1962,0.3204
444,2019,0.913241,2.0287,0.0969,6.0268,0.3249
445,2010,0.703176,1.6927,0.1141,3.7418,0.2451
445,2011,0.683821,1.6264,0.1232,3.8133,0.1856
445,2012,0.733325,1.5578,0.1231,3.8166,0.1947
445,2013,0.714111,1.6195,0.1039,3.8716,0.2312
445,2014,0.747236,1.7646,0.0991,3.9215,0.2491
445,2015,0.753496,1.8591,0.0963,3.9851,0.225
445,2016,0.768702,1.607,0.088,4.0886,0.2313
445,2017,0.878852,2.0773,0.0883,4.0915,0.2846
445,2018,0.871748,1.958,0.0926,4.2124,0.3048
445,2019,0.875315,2.1004,0.1115,4.2769,0.3293
446,2010,0.737537,1.7863,0.0928,3.6824,0.2934
446,2011,0.793639,1.8736,0.1044,3.6919,0.3135
446,2012,0.724853,1.7896,0.1101,3.7259,0.3223
446,2013,0.683698,1.8613,0.1093,3.7614,0.3149
446,2014,0.80534,2.1999,0.108,3.716,0.2491
446,2015,0.794142,2.0497,0.1172,3.8299,0.2505
446,2016,0.714916,1.704,0.0942,3.8117,0.2489
446,2017,0.765433,1.9093,0.0996,3.9116,0.2826
446,2018,0.741611,1.892,0.0969,3.8106,0.2551
446,2019,0.695957,1.6076,0.08,3.778,0.244
447,2010,1.0,0.9102,0.1114,8.8361,0.4614
447,2011,1.0,1.755,0.0809,8.7406,0.4325
447,2012,1.0,1.533,0.0698,8.7736,0.4537
447,2013,1.0,1.6424,0.0991,8.7413,0.4145
447,2014,1.0,1.5551,0.0864,8.6398,0.4158
447,2015,1.0,1.6012,0.0926,8.5365,0.3571
447,2016,1.0,1.491,0.1142,8.6444,0.365
447,2017,1.0,1.931,0.1135,8.6136,0.3858
447,2018,1.0,1.986,0.1433,8.5593,0.3787
447,2019,1.0,1.7637,0.147,8.5149,0.3309
448,2010,0.865118,2.211,0.0172,4.1368,0.3168
448,2011,0.770174,2.0139,0.054,4.0102,0.3048
448,2012,0.820127,2.1812,0.0644,4.124,0.2794
448,2013,0.819766,2.3547,0.0915,4.0438,0.2828
448,2014,0.836385,1.9326,0.1045,4.0595,0.2978
448,2015,0.790891,1.8544,0.0861,4.0365,0.3329
448,2016,0.791116,2.0212,0.0695,4.1044,0.3082
448,2017,0.799087,2.07,0.0848,4.0491,0.2928
448,2018,0.830737,2.4764,0.0734,4.155,0.2488
448,2019,0.827032,2.2872,0.0756,4.1349,0.2587
449,2010,0.946253,1.8759,0.0944,5.9535,0.4053
449,2011,1.0,2.2412,0.1046,5.897,0.3713
449,2012,0.923177,2.0585,0.0983,5.891,0.3782
449,2013,0.915763,2.0177,0.0963,5.9713,0.379
449,2014,0.987606,1.9073,0.114,5.9165,0.3733
449,2015,0.97362,1.9568,0.1236,5.9465,0.3874
449,2016,0.96126,2.0306,0.1439,5.8387,0.3761
449,2017,0.887886,1.8276,0.1079,5.7643,0.4152
449,2018,0.917992,1.8522,0.0787,5.838,0.3932
449,2019,0.905118,1.7358,0.0783,5.9276,0.3651
450,2010,0.801412,1.5187,0.0569,5.645,0.4206
450,2011,0.81882,1.4544,0.0652,5.7926,0.424
450,2012,0.877869,1.6465,0.1062,5.7724,0.4978
450,2013,0.796347,1.614,0.0907,5.73,0.4197
450,2014,0.779206,1.406,0.1167,5.6251,0.426
450,2015,0.706162,1.28,0.1307,5.6391,0.4009
450,2016,0.69066,1.2765,0.1182,5.5872,0.3989
450,2017,0.749362,1.1977,0.0875,5.6124,0.3994
450,2018,0.72318,1.271,0.0786,5.4596,0.3826
450,2019,0.699287,1.1324,0.0661,5.463,0.3707
451,2010,1.0,0.981,0.0586,8.8165,0.4373
451,2011,1.0,1.5697,0.0534,8.7689,0.4464
451,2012,1.0,1.6082,0.0684,8.8549,0.469
451,2013,1.0,1.7698,0.1242,8.7909,0.4511
451,2014,1.0,1.556,0.1395,8.7515,0.4759
451,2015,1.0,1.3206,0.1496,8.7406,0.4786
451,2016,1.0,1.6231,0.1312,8.871,0.4649
451,2017,1.0,1.3217,0.1382,8.9034,0.4336
451,2018,1.0,1.1074,0.1675,8.83,0.3728
451,2019,1.0,1.3547,0.1691,8.7477,0.3524
452,2010,0.870244,2.0609,0.1082,4.0249,0.3247
452,2011,0.887966,2.3057,0.0978,4.13,0.3412
452,2012,0.841939,1.8769,0.0803,4.1846,0.2929
452,2013,0.818996,1.987,0.0664,4.1204,0.283
452,2014,0.75371,2.1133,0.053,3.9988,0.2985
452,2015,0.771869,1.9947,0.0614,3.8875,0.2896
452,2016,0.875055,2.3033,0.1003,3.9649,0.3118
452,2017,0.976174,2.257,0.0947,3.9541,0.3094
452,2018,0.853986,2.332,0.1038,3.977,0.291
452,2019,0.870736,2.3378,0.0875,4.0815,0.33
453,2010,0.79042,2.0558,0.1037,4.2137,0.3784
453,2011,0.801097,2.3208,0.0647,4.1192,0.4318
453,2012,0.890529,2.4466,0.1001,4.1826,0.4283
453,2013,0.909557,2.3377,0.0524,4.3174,0.4455
453,2014,0.899652,2.5181,0.0631,4.2599,0.4047
453,2015,0.849588,2.0579,0.0715,4.2165,0.4148
453,2016,0.84873,2.1578,0.1001,4.0944,0.3955
453,2017,0.818648,2.1661,0.0915,4.1425,0.3799
453,2018,0.874311,2.011,0.0583,4.2751,0.323
453,2019,0.934891,2.076,0.0831,4.1363,0.3276
454,2010,0.918714,1.8485,0.11,5.8524,0.3178
454,2011,1.0,1.9621,0.1056,5.7923,0.2921
454,2012,1.0,1.9842,0.0845,5.8952,0.3467
454,2013,0.932129,1.9529,0.0873,5.9059,0.3201
454,2014,0.962606,1.9449,0.1222,5.9686,0.3042
454,2015,0.970843,1.7201,0.1384,5.9219,0.3041
454,2016,0.938333,1.5008,0.1414,6.0552,0.3001
454,2017,0.868492,1.3219,0.0939,5.9796,0.3335
454,2018,0.753767,0.9994,0.0903,6.1308,0.3149
454,2019,0.794433,1.166,0.1004,6.1415,0.2697
455,2010,0.734441,2.0457,0.0556,3.8996,0.2808
455,2011,0.662141,1.953,0.0781,4.0268,0.2827
455,2012,0.716737,1.8772,0.0554,3.9177,0.316
455,2013,0.697741,1.5222,0.0914,3.9138,0.3548
455,2014,0.697061,1.5066,0.0806,3.9379,0.3825
455,2015,0.739804,1.8594,0.0895,3.9219,0.3492
455,2016,0.700829,1.9095,0.0765,4.0186,0.3493
455,2017,0.642492,1.8953,0.0478,4.0842,0.3937
455,2018,0.698746,1.9583,0.0619,3.9856,0.3976
455,2019,0.593484,1.3873,0.0555,3.9489,0.3962
456,2010,0.871829,2.2425,0.0557,4.2358,0.2865
456,2011,0.867817,1.9483,0.0495,4.2203,0.329
456,2012,0.786927,1.9327,0.0561,4.2668,0.3198
456,2013,0.8514,2.0979,0.0555,4.1803,0.3339
456,2014,0.812399,2.1744,0.0276,4.2262,0.3123
456,2015,0.917382,2.6947,0.0103,4.1858,0.3076
456,2016,0.973365,2.3792,0.0246,4.1444,0.2698
456,2017,0.864986,2.3834,0.0238,4.1216,0.2885
456,2018,0.870678,2.3034,0.0287,4.063,0.2962
456,2019,0.806979,2.3957,0.049,4.1896,0.2721
457,2010,0.960437,1.2224,0.0988,8.294,0.3252
457,2011,1.0,1.1815,0.0774,8.3239,0.3548
457,2012,1.0,1.125,0.1027,8.309,0.3863
457,2013,0.970846,1.3571,0.0728,8.345,0.4036
457,2014,1.0,1.3774,0.0871,8.454,0.4251
457,2015,1.0,1.4263,0.1031,8.5455,0.3821
457,2016,1.0,1.4183,0.1255,8.5072,0.3782
457,2017,0.991161,1.3,0.115,8.5076,0.4083
457,2018,1.0,1.3414,0.1643,8.4076,0.4113
457,2019,1.0,1.0635,0.118,8.5739,0.4154
458,2010,0.915453,1.814,0.1011,6.321,0.326
458,2011,0.891788,1.6173,0.0909,6.3861,0.2881
458,2012,0.895074,1.8066,0.0658,6.3401,0.2701
458,2013,0.893556,1.8306,0.0953,6.3775,0.3167
458,2014,0.885839,1.6821,0.1191,6.2795,0.2808
458,2015,0.944418,1.79,0.1467,6.2863,0.2974
458,2016,0.901841,1.8519,0.1228,6.3351,0.2965
458,2017,0.977522,2.1491,0.1025,6.2634,0.2952
458,2018,0.988191,2.0409,0.0862,6.1901,0.3121
458,2019,1.0,2.2685,0.0992,6.2037,0.3011
459,2010,0.775264,2.1627,0.1172,3.9604,0.2725
459,2011,0.842124,2.2384,0.0988,4.0214,0.1977
459,2012,0.837228,2.1222,0.0948,4.0736,0.2772
459,2013,0.756433,1.6703,0.1149,4.0219,0.2759
459,2014,0.800476,1.8419,0.1218,4.065,0.2743
459,2015,0.761034,1.7128,0.1026,4.0052,0.2581
459,2016,0.785657,2.0503,0.0997,4.1484,0.2266
459,2017,0.802679,1.8946,0.0952,4.1435,0.2498
459,2018,0.847328,2.218,0.0824,4.1617,0.2025
459,2019,0.834901,2.241,0.1062,4.104,0.2332
460,2010,0.650505,1.4913,0.0645,3.9308,0.2503
460,2011,0.714519,1.7564,0.1076,3.9017,0.2715
460,2012,0.641823,1.8133,0.137,3.8663,0.2499
460,2013,0.661901,1.7161,0.1024,3.7586,0.2893
460,2014,0.687518,1.7459,0.1065,3.9106,0.3457
460,2015,0.652378,1.4144,0.0927,3.9888,0.3445
460,2016,0.623095,1.3736,0.0838,3.9777,0.3658
460,2017,0.600358,1.7291,0.0665,4.1351,0.429
460,2018,0.630915,1.5155,0.0678,4.235,0.3979
460,2019,0.645779,1.7008,0.1127,4.162,0.4052
461,2010,0.940122,1.0208,0.0849,8.3691,0.4896
461,2011,0.926679,1.0511,0.0892,8.4488,0.4944
461,2012,0.970328,0.7553,0.0978,8.5169,0.4586
461,2013,1.0,0.9265,0.0902,8.4167,0.4038
461,2014,1.0,1.1456,0.1252,8.423,0.4211
461,2015,1.0,1.3141,0.0979,8.3567,0.4095
461,2016,1.0,1.2954,0.1001,8.3082,0.3965
461,2017,0.966339,1.2882,0.142,8.3663,0.4256
461,2018,0.952277,1.4792,0.1633,8.4035,0.4299
461,2019,0.935943,0.8805,0.1625,8.4827,0.3909
462,2010,0.888667,1.6443,0.0752,6.2735,0.4159
462,2011,0.88378,1.6033,0.1036,6.2922,0.4198
462,2012,1.0,1.7311,0.0752,6.269,0.4083
462,2013,0.891494,1.3773,0.092,6.3212,0.3607
462,2014,0.884218,1.5127,0.1256,6.3958,0.3744
462,2015,0.892237,1.4156,0.1092,6.3243,0.3915
462,2016,0.878703,1.4264,0.0646,6.3067,0.3924
462,2017,0.935966,1.5786,0.0819,6.2757,0.3762
462,2018,0.962266,1.852,0.086,6.1846,0.3271
462,2019,0.981546,1.7337,0.1193,6.2941,0.3356
463,2010,0.990734,1.019,0.1154,8.7123,0.373
463,2011,0.908008,0.9807,0.1526,8.6684,0.3687
463,2012,0.871814,1.004,0.1593,8.7205,0.365
463,2013,0.839711,1.0639,0.1558,8.7044,0.3495
463,2014,0.883155,0.7271,0.1792,8.6176,0.387
463,2015,0.895421,0.7115,0.1825,8.4808,0.3389
463,2016,1.0,0.9327,0.1686,8.5536,0.3583
463,2017,1.0,1.3378,0.1504,8.5568,0.3798
463,2018,1.0,1.4111,0.1603,8.6479,0.3998
463,2019,1.0,1.3548,0.0888,8.6869,0.4173
464,2010,0.932242,1.9386,0.0622,5.9763,0.3754
464,2011,0.983037,2.2819,0.0871,5.9586,0.3407
464,2012,0.930964,1.7902,0.0847,6.0369,0.3433
464,2013,0.956789,1.8096,0.0603,6.0203,0.3084
464,2014,0.954948,1.9236,0.0379,6.1216,0.3498
464,2015,0.916191,1.5923,0.0859,6.1011,0.3521
464,2016,0.882883,1.4984,0.0668,6.077,0.3608
464,2017,0.860193,1.2463,0.0916,6.0228,0.3845
464,2018,0.828309,1.2298,0.0852,6.0545,0.3518
464,2019,0.908353,1.462,0.075,5.9859,0.3405
465,2010,0.687337,1.6116,0.0863,3.8826,0.2802
465,2011,0.548729,1.0508,0.0688,3.7661,0.3134
465,2012,0.559944,1.3296,0.0894,3.6972,0.3328
465,2013,0.615562,1.6155,0.0613,3.7208,0.3681
465,2014,0.734826,1.5563,0.0699,3.7316,0.3744
465,2015,0.643741,1.5562,0.0852,3.7121,0.3778
465,2016,0.730491,1.722,0.1212,3.6096,0.3447
465,2017,0.724568,1.6029,0.1214,3.6719,0.3865
465,2018,0.639348,1.4892,0.0879,3.7042,0.3843
465,2019,0.63106,1.9088,0.0957,3.6899,0.3779
466,2010,0.786819,2.0043,0.0902,3.6228,0.3424
466,2011,0.721681,1.8617,0.0915,3.7576,0.3523
466,2012,0.719433,1.6093,0.1009,3.716,0.4077
466,2013,0.692308,1.814,0.0895,3.8196,0.3412
466,2014,0.799522,2.027,0.082,3.9333,0.277
466,2015,0.8293,1.7789,0.0733,3.9613,0.2993
466,2016,0.84156,1.9937,0.0436,3.9289,0.3075
466,2017,0.837338,1.9868,0.0475,3.8827,0.3117
466,2018,0.837404,2.2589,0.0809,4.0646,0.3384
466,2019,0.852636,2.2059,0.0991,4.0831,0.3098
467,2010,0.764169,1.2123,0.0614,6.0106,0.3504
467,2011,0.702816,1.0323,0.1131,5.968,0.3822
467,2012,0.715113,1.0113,0.1291,5.9007,0.4096
467,2013,0.806419,1.1771,0.1092,5.8209,0.4625
467,2014,0.771914,1.2025,0.1107,5.7964,0.4276
467,2015,0.761333,1.2846,0.1093,5.6894,0.4098
467,2016,0.754336,1.0767,0.0947,5.7838,0.3936
467,2017,0.751898,1.3175,0.0942,5.8955,0.4052
467,2018,0.840822,1.3875,0.1217,5.8495,0.4158
467,2019,0.740571,1.1644,0.1341,5.8766,0.4348
468,2010,0.654571,1.1598,0.133,5.6358,0.4075
468,2011,0.609676,1.166,0.1244,5.6662,0.3685
468,2012,0.631863,1.1835,0.1112,5.6275,0.4203
468,2013,0.693886,1.2522,0.1009,5.6429,0.3745
468,2014,0.685661,1.2724,0.095,5.7662,0.3566
468,2015,0.786701,1.3104,0.1128,5.6791,0.3161
468,2016,0.752035,1.1951,0.1171,5.541,0.2715
468,2017,0.723731,1.4282,0.0809,5.6731,0.2683
468,2018,0.753618,1.4377,0.0817,5.6796,0.2839
468,2019,0.704938,1.073,0.0982,5.6269,0.3187
469,2010,0.679886,1.81,0.1336,4.1605,0.2132
469,2011,0.833566,1.8748,0.1038,4.271,0.2657
469,2012,0.7237,1.4229,0.089,4.2134,0.2347
469,2013,0.714026,1.6869,0.094,4.0212,0.2058
469,2014,0.755163,1.6927,0.0885,4.0504,0.2054
469,2015,0.748581,1.8245,0.0777,4.0641,0.197
469,2016,0.777611,1.8905,0.0949,3.9617,0.1416
469,2017,0.762116,1.715,0.1004,3.8678,0.1263
469,2018,0.755806,1.5388,0.0945,3.744,0.1011
469,2019,0.66245,1.4314,0.1127,3.6568,0.1612
470,2010,0.595467,1.099,0.0611,3.9398,0.2674
470,2011,0.639265,1.4098,0.0771,4.11,0.2716
470,2012,0.565724,1.2173,0.0756,4.1431,0.3275
470,2013,0.578642,1.3996,0.081,4.0298,0.2588
470,2014,0.596945,1.5716,0.099,4.0056,0.2193
470,2015,0.643881,1.499,0.0951,3.9815,0.2732
470,2016,0.58983,1.4286,0.1,4.0444,0.2978
470,2017,0.627825,1.4582,0.0869,4.121,0.3211
470,2018,0.632738,1.6146,0.0589,4.1601,0.3195
470,2019,0.658639,1.5179,0.0574,4.1455,0.3259
471,2010,0.792616,1.33,0.0509,6.0373,0.4717
471,2011,0.808976,1.3731,0.0752,6.0878,0.476
471,2012,0.878447,1.6606,0.1027,6.1566,0.4493
471,2013,0.800242,1.5396,0.1027,6.1043,0.5169
471,2014,0.824635,1.2179,0.1015,6.1501,0.5188
471,2015,0.789654,1.0439,0.0957,6.0496,0.498
471,2016,0.744372,1.1974,0.1005,6.0245,0.4898
471,2017,0.798426,1.1934,0.0849,5.9154,0.4651
471,2018,0.695997,0.8365,0.0612,5.8611,0.3891
471,2019,0.740494,1.0859,0.0688,5.7898,0.3354
472,2010,0.917413,1.6758,0.1035,6.046,0.4055
472,2011,0.953764,1.9968,0.1005,6.1697,0.3405
472,2012,0.901005,1.9073,0.1171,6.0197,0.3532
472,2013,0.854577,1.5759,0.1288,6.0026,0.3193
472,2014,0.844309,1.4019,0.1386,6.0965,0.3465
472,2015,0.931828,1.7331,0.1339,6.051,0.2886
472,2016,0.951295,1.6859,0.1064,6.021,0.3205
472,2017,0.934786,1.6413,0.0777,6.0798,0.3723
472,2018,0.920161,1.5339,0.1206,6.1944,0.3786
472,2019,0.822803,1.4119,0.1117,6.2328,0.4019
473,2010,0.80302,1.8231,0.0916,3.9651,0.3455
473,2011,0.88833,2.366,0.0585,3.8839,0.3555
473,2012,0.829755,1.8998,0.0823,3.7752,0.354
473,2013,0.790205,1.8372,0.1051,3.8026,0.3556
473,2014,0.791056,2.1751,0.0561,3.9026,0.3925
473,2015,0.758536,2.176,0.0567,3.9774,0.3629
473,2016,0.844314,2.1022,0.083,3.8951,0.3583
473,2017,0.882825,2.1267,0.0779,3.8262,0.3519
473,2018,0.852195,1.9871,0.0896,3.7898,0.3744
473,2019,0.81287,1.883,0.0952,3.8448,0.3722
474,2010,1.0,1.3248,0.1155,8.8518,0.4192
474,2011,1.0,1.5176,0.1051,8.7516,0.3592
474,2012,1.0,1.5926,0.0903,8.6838,0.3409
474,2013,1.0,1.3677,0.0678,8.7497,0.3405
474,2014,1.0,1.6889,0.0916,8.6689,0.3632
474,2015,1.0,1.4282,0.0809,8.624,0.3944
474,2016,1.0,1.5825,0.0926,8.5164,0.4142
474,2017,1.0,1.5087,0.0933,8.4105,0.4073
474,2018,1.0,1.5259,0.1247,8.4342,0.3321
474,2019,1.0,1.259,0.1112,8.4343,0.3078
475,2010,0.739271,1.56,0.0966,3.9254,0.26
475,2011,0.722473,1.9176,0.0892,3.8386,0.2326
475,2012,0.760985,1.9365,0.1403,3.8918,0.2446
475,2013,0.719381,1.7727,0.1149,3.7949,0.3027
475,2014,0.760315,1.8574,0.1327,3.7463,0.3271
475,2015,0.709515,1.7612,0.1021,3.9397,0.3434
475,2016,0.766201,2.0068,0.1019,3.9803,0.3312
475,2017,0.845398,1.9065,0.1181,3.9731,0.3551
475,2018,0.858052,2.0035,0.1103,4.0595,0.311
475,2019,0.880633,1.9653,0.0829,4.1467,0.309
476,2010,1.0,1.5078,0.1421,8.4557,0.4926
476,2011,1.0,1.4993,0.1513,8.4565,0.5105
476,2012,1.0,1.0703,0.1219,8.5539,0.5012
476,2013,0.988084,0.9343,0.129,8.5064,0.5015
476,2014,0.898823,0.9701,0.1108,8.3864,0.5249
476,2015,0.986717,1.0582,0.1511,8.3794,0.4733
476,2016,0.986647,0.8164,0.1592,8.3101,0.5137
476,2017,1.0,1.0469,0.1655,8.3908,0.4542
476,2018,1.0,1.1697,0.1628,8.3463,0.4416
476,2019,1.0,1.5463,0.1553,8.311,0.4379
477,2010,1.0,1.6551,0.1081,8.9646,0.3502
477,2011,1.0,1.3635,0.1155,8.9519,0.3736
477,2012,1.0,1.4088,0.1098,8.9663,0.3619
477,2013,1.0,1.5647,0.1162,8.9507,0.3385
477,2014,1.0,1.3987,0.0973,8.9294,0.382
477,2015,1.0,1.2805,0.1237,8.875,0.3715
477,2016,1.0,1.5614,0.0774,8.8137,0.4148
477,2017,1.0,1.7744,0.059,8.6009,0.3909
477,2018,1.0,1.6144,0.1064,8.6804,0.4191
477,2019,1.0,1.4079,0.118,8.6252,0.4362
478,2010,1.0,1.2871,0.1168,8.4748,0.4363
478,2011,1.0,1.2961,0.1375,8.4709,0.3995
478,2012,1.0,1.2331,0.1558,8.531,0.4046
478,2013,1.0,1.2465,0.1572,8.598,0.4175
478,2014,1.0,1.4009,0.1205,8.4274,0.4212
478,2015,1.0,1.4989,0.088,8.4154,0.4604
478,2016,1.0,1.4215,0.0923,8.3575,0.4594
478,2017,1.0,1.3499,0.1036,8.2642,0.3985
478,2018,1.0,1.41,0.1195,8.3474,0.3995
478,2019,1.0,1.3463,0.0891,8.4711,0.4533
479,2010,0.717966,1.9657,0.0512,3.2682,0.2057
479,2011,0.74143,2.0252,0.036,3.2546,0.2122
479,2012,0.804404,2.005,0.0602,3.3852,0.2011
479,2013,0.844698,2.118,0.0459,3.4446,0.1889
479,2014,0.730159,1.8767,0.0506,3.5753,0.2392
479,2015,0.729622,1.966,0.0739,3.5809,0.2541
479,2016,0.728762,1.6831,0.0433,3.8092,0.256
479,2017,0.674827,1.6829,0.0797,3.8063,0.2193
479,2018,0.673077,1.8277,0.0527,3.8308,0.2005
479,2019,0.772312,2.0933,0.0507,3.801,0.22
480,2010,0.948909,0.8166,0.1196,8.7236,0.4264
480,2011,0.989103,0.8925,0.1021,8.651,0.4196
480,2012,1.0,1.3673,0.0999,8.7229,0.4278
480,2013,1.0,1.3708,0.1215,8.6182,0.4138
480,2014,1.0,1.3382,0.1296,8.5712,0.4373
480,2015,1.0,1.3343,0.1363,8.3979,0.4465
480,2016,1.0,1.4231,0.1519,8.5706,0.4385
480,2017,1.0,1.3763,0.1436,8.6815,0.4161
480,2018,1.0,1.2193,0.0948,8.631,0.4132
480,2019,1.0,1.0697,0.1302,8.7084,0.4123
481,2010,0.854006,2.1918,0.1136,4.1903,0.3171
481,2011,0.799906,2.2067,0.0695,4.176,0.3012
481,2012,0.837238,2.2397,0.0737,4.1223,0.2959
481,2013,0.864173,2.4792,0.0563,3.8432,0.2651
481,2014,0.850295,2.1816,0.0362,3.7008,0.2989
481,2015,0.723281,1.6082,0.0334,3.6269,0.3482
481,2016,0.633022,1.0483,0.033,3.5334,0.3943
481,2017,0.582616,1.3078,0.0688,3.5925,0.3487
481,2018,0.538321,1.283,0.0535,3.5881,0.3208
481,2019,0.570205,1.4378,0.0568,3.7053,0.3134
482,2010,0.659498,1.4169,0.0911,3.8133,0.3853
482,2011,0.751104,1.5743,0.0779,3.6575,0.3897
482,2012,0.703908,1.4996,0.094,3.5228,0.4461
482,2013,0.670174,1.5201,0.0725,3.7155,0.4495
482,2014,0.686089,1.7065,0.1057,3.7837,0.3895
482,2015,0.668536,1.8818,0.0996,4.0009,0.3976
482,2016,0.700573,1.7218,0.1111,4.1159,0.3465
482,2017,0.798969,2.0786,0.0499,4.2264,0.3553
482,2018,0.750626,2.025,0.1108,4.1956,0.3888
482,2019,0.790471,1.928,0.1039,4.249,0.333
483,2010,0.742292,1.6889,0.1245,3.8031,0.3278
483,2011,0.726257,1.3651,0.1176,3.7748,0.3697
483,2012,0.64065,1.1352,0.1419,3.7123,0.3531
483,2013,0.651908,1.1519,0.1309,3.7395,0.4166
483,2014,0.55462,1.0896,0.1087,3.7076,0.3736
483,2015,0.639171,1.3598,0.0699,3.5333,0.3432
483,2016,0.662749,1.2955,0.0662,3.6229,0.3527
483,2017,0.725301,1.4623,0.0545,3.7408,0.3522
483,2018,0.778568,1.776,0.0796,3.7335,0.3379
483,2019,0.851002,2.1232,0.0604,3.6099,0.3556
484,2010,0.890529,1.4053,0.1524,6.1528,0.3088
484,2011,0.872263,1.4336,0.1422,6.2212,0.3348
484,2012,0.851306,1.4835,0.1645,6.3137,0.3409
484,2013,0.768851,1.141,0.169,6.4089,0.3334
484,2014,0.823298,1.1372,0.1626,6.3072,0.3332
484,2015,0.789129,1.3279,0.1413,6.3012,0.32
484,2016,0.846254,1.5603,0.151,6.3328,0.3247
484,2017,0.883138,1.2415,0.1151,6.1987,0.3463
484,2018,0.809061,1.1326,0.135,6.1993,0.3484
484,2019,0.817304,1.3184,0.1135,6.0988,0.3493
485,2010,0.916934,2.1247,0.074,4.0353,0.3449
485,2011,0.926573,2.0713,0.0678,4.131,0.3335
485,2012,0.86391,1.9978,0.0471,4.2715,0.3489
485,2013,0.820523,1.7391,0.0249,4.1215,0.3211
485,2014,0.796357,1.8526,0.0369,4.0209,0.3296
485,2015,0.726934,1.4837,0.0472,3.9487,0.2781
485,2016,0.711632,1.441,0.0651,3.8262,0.2968
485,2017,0.681945,1.5959,0.0629,3.9976,0.2694
485,2018,0.76239,1.5167,0.0548,3.9615,0.2608
485,2019,0.798417,1.6751,0.0867,3.8468,0.2762
486,2010,1.0,1.6395,0.1279,8.5295,0.3964
486,2011,1.0,1.0852,0.1066,8.5301,0.3879
486,2012,1.0,1.1662,0.1136,8.342,0.3741
486,2013,1.0,0.9478,0.1079,8.2241,0.3302
486,2014,1.0,1.0711,0.1147,8.2612,0.3329
486,2015,0.997815,1.22,0.1126,8.4068,0.3683
486,2016,1.0,1.364,0.1384,8.4988,0.3683
486,2017,1.0,1.2565,0.1503,8.4748,0.3739
486,2018,1.0,1.4973,0.143,8.5519,0.3398
486,2019,1.0,1.7551,0.1153,8.496,0.3632
487,2010,0.648984,1.8532,0.0823,4.1844,0.3463
487,2011,0.63394,1.9403,0.104,4.186,0.3394
487,2012,0.663744,1.7358,0.1139,4.1235,0.3424
487,2013,0.620354,1.5896,0.1112,4.2754,0.3593
487,2014,0.565072,1.3181,0.1126,4.2683,0.3546
487,2015,0.553117,1.4521,0.1193,4.3771,0.3361
487,2016,0.620743,1.6678,0.0973,4.4108,0.2972
487,2017,0.590343,1.1517,0.0689,4.4369,0.2724
487,2018,0.614977,1.3293,0.0529,4.3749,0.2711
487,2019,0.609631,1.4675,0.0441,4.2904,0.3161
488,2010,0.829445,1.7098,0.0905,5.7965,0.3978
488,2011,0.819095,1.7755,0.1469,5.8465,0.3708
488,2012,0.874322,1.6619,0.1546,5.9575,0.3491
488,2013,0.855658,1.7237,0.1588,6.0331,0.3136
488,2014,0.889494,1.8698,0.1627,6.0129,0.3155
488,2015,1.0,2.2609,0.1245,6.0798,0.3061
488,2016,1.0,2.1816,0.0976,6.1868,0.33
488,2017,0.914878,1.6728,0.1076,6.1703,0.3206
488,2018,0.807089,1.3984,0.1095,6.1795,0.2884
488,2019,0.783516,1.1791,0.0804,6.0295,0.282
489,2010,1.0,1.5877,0.1373,8.5694,0.2567
489,2011,1.0,2.0442,0.1208,8.4891,0.305
489,2012,1.0,2.0844,0.1469,8.405,0.3277
489,2013,1.0,2.2543,0.1387,8.3433,0.3202
489,2014,1.0,1.9086,0.1192,8.2867,0.3382
489,2015,1.0,2.1804,0.1216,8.2828,0.3513
489,2016,1.0,2.1321,0.1052,8.3701,0.3803
489,2017,1.0,1.7641,0.1003,8.3333,0.3734
489,2018,1.0,1.7438,0.1049,8.2893,0.3926
489,2019,1.0,1.9436,0.1328,8.3661,0.3892
490,2010,0.835375,2.3515,0.0876,4.1019,0.359
490,2011,0.759682,2.1179,0.0663,4.1258,0.349
490,2012,0.737467,1.6354,0.1008,4.1725,0.3679
490,2013,0.68049,1.6994,0.0653,4.1715,0.3764
